school_id,year,success,ela_success,math_success
1710505,2002,5.155,,5.155
1710505,2003,5.461,,5.461
1710505,2005,7.233,,7.233
1710505,2006,7.251,6.72,7.781
1710505,2007,7.341,6.923,7.759
1710505,2008,7.531,7.281,7.781
1710505,2009,7.541,7.382,7.699
1710505,2010,7.879,7.566,8.193
1710505,2011,8.071,8.017,8.124
1710505,2012,8.143,8.218,8.068
1710505,2013,8.448,8.708,8.187
1710505,2014,8.214,8.333,8.094
1710505,2004,6.677,,6.677
1750505,2002,7.694,,7.694
1750505,2003,7.727,,7.727
1750505,2005,8.627,,8.627
1750505,2006,8.551,7.913,9.19
1750505,2007,8.662,8.072,9.253
1750505,2008,8.717,8.232,9.202
1750505,2009,8.983,8.802,9.163
1750505,2010,9.098,8.644,9.553
1750505,2011,9.248,9.05,9.447
1750505,2012,9.517,9.408,9.625
1750505,2013,9.149,8.941,9.358
1750505,2014,9.116,8.899,9.333
1750505,2004,8.623,,8.623
1760505,2002,4.387,,4.387
1760505,2003,4.793,,4.793
1760505,2005,6.071,,6.071
1760505,2006,6.488,6.228,6.747
1760505,2007,6.793,6.646,6.941
1760505,2008,6.661,6.645,6.677
1760505,2009,7.03,7.012,7.048
1760505,2010,7.572,7.229,7.915
1760505,2011,7.574,7.58,7.568
1760505,2012,7.6,7.644,7.557
1760505,2013,8.045,8.282,7.808
1760505,2014,8.398,8.372,8.424
1760505,2004,6.253,,6.253
1760605,2002,4.605,,4.605
1760605,2003,3.153,,3.153
1760605,2005,6.175,,6.175
1760605,2006,5.787,4.676,6.898
1760605,2007,6.524,5.857,7.19
1760605,2008,5.5,5.133,5.867
1760605,2009,5.876,5.763,5.989
1760605,2010,5.945,6.318,5.572
1760605,2011,5.761,5.942,5.58
1760605,2012,6.705,6.434,6.977
1760605,2013,7.479,7.521,7.436
1760605,2014,6.875,6.991,6.759
1760605,2004,4.485,,4.485
1770505,2002,6.025,,6.025
1770505,2003,6.65,,6.65
1770505,2005,7.533,,7.533
1770505,2006,7.377,6.811,7.942
1770505,2007,8.142,7.592,8.692
1770505,2008,7.992,7.488,8.496
1770505,2009,8.358,8.224,8.492
1770505,2010,8.416,8.076,8.756
1770505,2011,8.565,8.395,8.735
1770505,2012,8.693,8.504,8.883
1770505,2013,8.952,8.961,8.943
1770505,2014,8.563,8.587,8.54
1770505,2004,7.523,,7.523
1780505,2002,5.225,,5.225
1780505,2003,6.207,,6.207
1780505,2005,6.266,,6.266
1780505,2006,6.736,6.851,6.621
1780505,2007,7.507,7.242,7.773
1780505,2008,7.534,7.397,7.671
1780505,2009,8.032,8.179,7.885
1780505,2010,7.793,7.708,7.878
1780505,2011,7.565,7.609,7.522
1780505,2012,7.797,7.913,7.681
1780505,2013,8.304,8.378,8.23
1780505,2014,8.356,8.565,8.146
1780505,2004,6.226,,6.226
1810505,2002,4.327,,4.327
1810505,2003,4.622,,4.622
1810505,2005,5.677,,5.677
1810505,2006,5.717,5.607,5.826
1810505,2007,6.187,6.011,6.363
1810505,2008,5.958,6.004,5.912
1810505,2009,6.513,6.505,6.52
1810505,2010,6.548,6.413,6.683
1810505,2011,6.21,6.405,6.016
1810505,2012,6.346,6.599,6.094
1810505,2013,7.197,7.4,6.994
1810505,2014,6.659,6.913,6.406
1810505,2004,5.218,,5.218
1820505,2002,3.763,,3.763
1820505,2003,4.696,,4.696
1820505,2005,5.255,,5.255
1820505,2006,6.052,6.207,5.896
1820505,2007,6.434,6.366,6.502
1820505,2008,6.559,6.595,6.523
1820505,2009,6.622,6.502,6.742
1820505,2010,6.908,6.701,7.116
1820505,2011,6.87,7.014,6.725
1820505,2012,6.511,6.832,6.19
1820505,2013,7.323,7.461,7.185
1820505,2014,7.43,7.726,7.134
1820505,2004,5.068,,5.068
1850505,2002,5.691,,5.691
1850505,2003,5.734,,5.734
1850505,2005,6.745,,6.745
1850505,2006,6.908,6.438,7.379
1850505,2007,6.791,6.216,7.365
1850505,2008,7.148,6.745,7.552
1850505,2009,7.447,7.187,7.707
1850505,2010,7.354,6.985,7.723
1850505,2011,7.856,7.765,7.948
1850505,2012,7.794,7.782,7.806
1850505,2013,7.637,7.778,7.497
1850505,2014,7.808,7.987,7.628
1850505,2004,6.286,,6.286
1870505,2002,6.29,,6.29
1870505,2003,7.078,,7.078
1870505,2005,8.504,,8.504
1870505,2006,7.957,7.634,8.28
1870505,2007,7.843,7.49,8.196
1870505,2008,8.413,8.571,8.254
1870505,2009,8.022,8.168,7.875
1870505,2010,8.049,7.955,8.144
1870505,2011,8.354,8.455,8.252
1870505,2012,7.913,8.252,7.573
1870505,2013,8.502,8.754,8.249
1870505,2014,8.165,8.384,7.946
1870505,2004,6.797,,6.797
1890505,2002,5.749,,5.749
1890505,2003,5.819,,5.819
1890505,2005,7.507,,7.507
1890505,2006,7.11,6.971,7.249
1890505,2007,6.955,6.811,7.1
1890505,2008,7.122,6.759,7.486
1890505,2009,7.633,7.432,7.834
1890505,2010,7.526,7.08,7.972
1890505,2011,8.027,7.753,8.302
1890505,2012,8.17,7.917,8.423
1890505,2013,8.677,8.58,8.774
1890505,2014,8.697,8.455,8.939
1890505,2004,6.589,,6.589
1970505,2002,6.703,,6.703
1970505,2003,6.86,,6.86
1970505,2005,7.251,,7.251
1970505,2006,6.886,6.397,7.374
1970505,2007,7.583,7.167,8.0
1970505,2008,7.115,6.81,7.419
1970505,2009,7.684,7.333,8.035
1970505,2010,6.789,6.912,6.667
1970505,2011,7.724,8.008,7.439
1970505,2012,8.029,8.208,7.849
1970505,2013,8.262,8.652,7.872
1970505,2014,7.319,7.797,6.841
1970505,2004,6.364,,6.364
1980505,2002,6.25,,6.25
1980505,2003,6.322,,6.322
1980505,2005,7.224,,7.224
1980505,2006,7.783,7.389,8.177
1980505,2007,7.791,7.591,7.991
1980505,2008,7.706,7.511,7.901
1980505,2009,8.349,8.216,8.483
1980505,2010,8.463,8.019,8.907
1980505,2011,8.402,8.296,8.508
1980505,2012,8.453,8.323,8.583
1980505,2013,8.836,8.872,8.8
1980505,2014,8.693,8.711,8.676
1980505,2004,7.123,,7.123
1990505,2002,7.42,,7.42
1990505,2003,7.581,,7.581
1990505,2005,8.593,,8.593
1990505,2006,8.365,7.766,8.965
1990505,2007,8.52,8.168,8.872
1990505,2008,8.76,8.527,8.994
1990505,2009,8.879,8.563,9.195
1990505,2010,8.591,8.168,9.015
1990505,2011,8.815,8.556,9.074
1990505,2012,9.084,8.923,9.245
1990505,2013,9.12,9.05,9.191
1990505,2014,8.977,8.851,9.104
1990505,2004,8.115,,8.115
2010505,2002,3.383,,3.383
2010505,2003,3.187,,3.187
2010505,2005,4.28,,4.28
2010505,2006,4.546,4.714,4.378
2010505,2007,4.726,4.749,4.703
2010505,2008,4.956,5.044,4.867
2010505,2009,5.15,5.358,4.942
2010505,2010,4.749,4.866,4.633
2010505,2011,5.028,5.325,4.73
2010505,2012,5.158,5.671,4.645
2010505,2013,5.649,6.214,5.084
2010505,2014,5.26,5.856,4.664
2010505,2004,4.249,,4.249
2040505,2002,6.0,,6.0
2040505,2003,6.527,,6.527
2040505,2005,7.826,,7.826
2040505,2006,7.043,6.619,7.468
2040505,2007,8.26,7.716,8.803
2040505,2008,7.996,7.758,8.234
2040505,2009,8.485,8.164,8.806
2040505,2010,8.389,8.204,8.574
2040505,2011,8.201,7.973,8.428
2040505,2012,8.934,8.903,8.965
2040505,2013,9.065,9.037,9.093
2040505,2014,8.657,8.51,8.804
2040505,2004,7.225,,7.225
2070505,2002,7.562,,7.562
2070505,2003,7.639,,7.639
2070505,2005,8.344,,8.344
2070505,2006,7.746,7.156,8.337
2070505,2007,7.908,7.45,8.367
2070505,2008,8.003,7.56,8.446
2070505,2009,8.15,7.656,8.645
2070505,2010,8.25,7.733,8.767
2070505,2011,8.47,8.242,8.699
2070505,2012,8.905,8.778,9.032
2070505,2013,8.904,8.927,8.881
2070505,2014,8.99,8.673,9.306
2070505,2004,7.9,,7.9
2070510,2002,7.961,,7.961
2070510,2003,7.842,,7.842
2070510,2005,8.47,,8.47
2070510,2006,8.027,7.328,8.725
2070510,2007,8.377,8.028,8.726
2070510,2008,8.276,7.691,8.861
2070510,2009,8.41,8.045,8.776
2070510,2010,8.416,7.901,8.93
2070510,2011,8.811,8.554,9.068
2070510,2012,8.767,8.466,9.068
2070510,2013,9.159,9.093,9.225
2070510,2014,8.948,8.801,9.095
2070510,2004,8.127,,8.127
2100505,2002,5.651,,5.651
2100505,2003,5.302,,5.302
2100505,2005,7.689,,7.689
2100505,2006,7.181,6.621,7.742
2100505,2007,7.36,7.035,7.684
2100505,2008,7.603,7.206,8.0
2100505,2009,7.759,7.635,7.884
2100505,2010,7.62,7.484,7.756
2100505,2011,7.971,8.009,7.932
2100505,2012,8.142,8.325,7.959
2100505,2013,8.38,8.489,8.271
2100505,2014,8.28,8.273,8.288
2100505,2004,6.62,,6.62
2110505,2002,5.972,,5.972
2110505,2003,6.618,,6.618
2110505,2005,7.462,,7.462
2110505,2006,7.074,6.648,7.5
2110505,2007,7.83,7.358,8.303
2110505,2008,7.572,7.274,7.871
2110505,2009,7.858,7.639,8.077
2110505,2010,7.841,7.537,8.145
2110505,2011,7.864,7.837,7.892
2110505,2012,8.033,8.294,7.771
2110505,2013,8.218,8.5,7.935
2110505,2014,8.047,8.233,7.861
2110505,2004,6.912,,6.912
2120505,2002,5.121,,5.121
2120505,2003,5.603,,5.603
2120505,2005,6.998,,6.998
2120505,2006,7.263,7.01,7.515
2120505,2007,7.399,7.14,7.658
2120505,2008,7.258,6.917,7.6
2120505,2009,7.793,7.588,7.998
2120505,2010,8.079,7.447,8.711
2120505,2011,8.169,7.818,8.52
2120505,2012,8.068,8.028,8.108
2120505,2013,8.377,8.234,8.521
2120505,2014,8.18,7.948,8.413
2120505,2004,6.347,,6.347
2140505,2002,4.541,,4.541
2140505,2003,5.369,,5.369
2140505,2005,5.947,,5.947
2140505,2006,6.288,6.145,6.431
2140505,2007,6.838,6.709,6.966
2140505,2008,6.646,6.728,6.565
2140505,2009,6.179,6.24,6.118
2140505,2010,6.706,6.429,6.984
2140505,2011,7.449,7.654,7.243
2140505,2012,7.176,7.444,6.907
2140505,2013,7.399,7.823,6.975
2140505,2014,7.092,7.255,6.928
2140505,2004,6.137,,6.137
2170505,2002,6.603,,6.603
2170505,2003,7.108,,7.108
2170505,2005,7.275,,7.275
2170505,2006,7.235,7.121,7.348
2170505,2007,7.373,6.993,7.754
2170505,2008,7.914,7.469,8.36
2170505,2009,8.065,7.72,8.41
2170505,2010,8.158,7.544,8.772
2170505,2011,8.663,8.251,9.074
2170505,2012,8.234,8.062,8.406
2170505,2013,8.626,8.694,8.558
2170505,2014,8.377,8.411,8.342
2170505,2004,7.386,,7.386
2180505,2002,5.412,,5.412
2180505,2003,6.021,,6.021
2180505,2005,6.917,,6.917
2180505,2006,6.746,6.755,6.737
2180505,2007,6.85,6.748,6.951
2180505,2008,7.839,7.601,8.077
2180505,2009,7.73,7.586,7.874
2180505,2010,8.143,7.717,8.569
2180505,2011,7.899,7.578,8.219
2180505,2012,8.039,7.827,8.25
2180505,2013,8.578,8.438,8.718
2180505,2014,8.046,8.027,8.065
2180505,2004,5.838,,5.838
2190505,2002,6.952,,6.952
2190505,2003,7.939,,7.939
2190505,2005,8.854,,8.854
2190505,2006,8.115,7.517,8.713
2190505,2007,8.135,7.75,8.521
2190505,2008,8.545,8.092,8.998
2190505,2009,8.823,8.604,9.042
2190505,2010,8.391,7.931,8.851
2190505,2011,8.519,8.519,8.519
2190505,2012,8.929,8.788,9.069
2190505,2013,8.973,8.973,8.973
2190505,2014,9.059,9.018,9.1
2190505,2004,8.345,,8.345
2200505,2002,5.509,,5.509
2200505,2003,5.576,,5.576
2200505,2005,6.947,,6.947
2200505,2006,7.054,6.841,7.266
2200505,2007,7.041,6.982,7.1
2200505,2008,7.034,7.212,6.857
2200505,2009,7.156,7.143,7.169
2200505,2010,7.135,6.841,7.429
2200505,2011,7.64,7.762,7.518
2200505,2012,7.54,7.6,7.48
2200505,2013,7.836,7.848,7.823
2200505,2014,7.996,7.95,8.042
2200505,2004,6.342,,6.342
2290510,2002,4.54,,4.54
2290510,2003,5.091,,5.091
2290510,2005,5.609,,5.609
2290510,2006,6.182,5.886,6.477
2290510,2007,6.232,5.924,6.541
2290510,2008,6.414,6.059,6.768
2290510,2009,6.467,6.123,6.812
2290510,2010,6.526,6.224,6.828
2290510,2011,6.54,6.345,6.736
2290510,2012,7.334,7.316,7.353
2290510,2013,7.593,7.653,7.534
2290510,2014,7.139,7.069,7.21
2290510,2004,5.624,,5.624
2360505,2002,4.208,,4.208
2360505,2003,4.846,,4.846
2360505,2005,5.474,,5.474
2360505,2006,5.184,5.014,5.353
2360505,2007,5.848,5.768,5.928
2360505,2008,5.522,5.681,5.362
2360505,2009,5.984,6.078,5.891
2360505,2010,6.554,6.458,6.651
2360505,2011,6.19,6.022,6.359
2360505,2012,6.878,7.014,6.742
2360505,2013,7.17,7.538,6.802
2360505,2014,6.698,6.921,6.476
2360505,2004,4.93,,4.93
2360510,2002,4.576,,4.576
2360510,2003,4.495,,4.495
2360510,2005,5.556,,5.556
2360510,2006,5.179,5.106,5.251
2360510,2007,5.678,5.659,5.698
2360510,2008,6.085,5.726,6.444
2360510,2009,6.266,6.154,6.378
2360510,2010,6.615,6.131,7.098
2360510,2011,6.711,6.384,7.037
2360510,2012,6.8,6.747,6.853
2360510,2013,7.411,7.496,7.327
2360510,2014,7.066,6.959,7.173
2360510,2004,5.05,,5.05
2390505,2002,5.304,,5.304
2390505,2003,5.348,,5.348
2390505,2005,6.497,,6.497
2390505,2006,6.118,5.936,6.301
2390505,2007,6.81,6.682,6.938
2390505,2008,6.315,6.422,6.207
2390505,2009,7.145,7.109,7.18
2390505,2010,7.439,7.359,7.518
2390505,2011,7.712,7.763,7.661
2390505,2012,7.713,7.807,7.619
2390505,2013,8.247,8.32,8.175
2390505,2014,7.734,7.913,7.554
2390505,2004,6.165,,6.165
2390515,2002,5.651,,5.651
2390515,2003,5.773,,5.773
2390515,2005,6.652,,6.652
2390515,2006,6.333,6.198,6.468
2390515,2007,6.597,6.587,6.607
2390515,2008,6.797,6.719,6.875
2390515,2009,6.94,6.92,6.959
2390515,2010,6.934,6.521,7.347
2390515,2011,7.351,7.333,7.369
2390515,2012,7.688,7.771,7.606
2390515,2013,7.774,7.894,7.655
2390515,2014,7.749,7.581,7.917
2390515,2004,5.318,,5.318
2430505,2002,4.164,,4.164
2430505,2003,4.965,,4.965
2430505,2005,5.351,,5.351
2430505,2006,5.022,4.907,5.137
2430505,2007,5.554,5.163,5.945
2430505,2008,5.858,5.551,6.164
2430505,2009,6.094,5.701,6.487
2430505,2010,6.283,5.576,6.989
2430505,2011,7.026,6.424,7.629
2430505,2012,7.06,7.038,7.082
2430505,2013,7.575,7.659,7.491
2430505,2014,7.127,7.386,6.867
2430505,2004,5.417,,5.417
2430510,2002,4.98,,4.98
2430510,2003,6.127,,6.127
2430510,2005,7.03,,7.03
2430510,2006,6.399,6.055,6.743
2430510,2007,6.642,6.269,7.015
2430510,2008,7.035,6.631,7.439
2430510,2009,7.395,7.112,7.678
2430510,2010,7.421,7.008,7.835
2430510,2011,8.023,7.795,8.252
2430510,2012,7.977,7.93,8.024
2430510,2013,7.953,7.813,8.094
2430510,2014,7.518,7.406,7.629
2430510,2004,6.632,,6.632
2440505,2002,4.138,,4.138
2440505,2003,4.929,,4.929
2440505,2005,5.584,,5.584
2440505,2006,5.385,5.433,5.337
2440505,2007,5.652,5.627,5.677
2440505,2008,5.923,5.838,6.008
2440505,2009,6.05,6.166,5.934
2440505,2010,6.759,6.42,7.099
2440505,2011,6.642,6.517,6.766
2440505,2012,6.763,6.614,6.912
2440505,2013,7.025,7.089,6.962
2440505,2014,6.996,7.149,6.842
2440505,2004,5.652,,5.652
2460505,2002,6.778,,6.778
2460505,2003,7.458,,7.458
2460505,2005,8.04,,8.04
2460505,2006,7.62,7.052,8.187
2460505,2007,7.735,7.303,8.166
2460505,2008,7.851,7.428,8.274
2460505,2009,8.175,7.937,8.413
2460505,2010,8.056,7.642,8.469
2460505,2011,8.323,8.021,8.625
2460505,2012,8.508,8.23,8.786
2460505,2013,8.776,8.544,9.008
2460505,2014,8.26,8.187,8.333
2460505,2004,7.416,,7.416
2480505,2002,4.161,,4.161
2480505,2003,3.998,,3.998
2480505,2005,5.613,,5.613
2480505,2006,5.773,5.539,6.008
2480505,2007,5.86,5.488,6.231
2480505,2008,6.429,5.831,7.026
2480505,2009,6.592,6.229,6.955
2480505,2010,6.466,6.044,6.887
2480505,2011,6.528,6.417,6.639
2480505,2012,7.134,7.001,7.266
2480505,2013,7.62,7.719,7.522
2480505,2014,7.309,7.145,7.473
2480505,2004,5.256,,5.256
2520510,2002,6.222,,6.222
2520510,2003,5.61,,5.61
2520510,2005,6.667,,6.667
2520510,2006,7.346,7.456,7.237
2520510,2007,6.864,7.061,6.667
2520510,2008,7.07,7.123,7.018
2520510,2009,7.356,7.422,7.289
2520510,2010,7.488,7.391,7.585
2520510,2011,8.378,8.378,8.378
2520510,2012,8.284,8.431,8.137
2520510,2013,8.458,8.042,8.875
2520510,2014,8.165,8.017,8.312
2520510,2004,7.306,,7.306
2580505,2002,3.923,,3.923
2580505,2003,4.381,,4.381
2580505,2005,5.68,,5.68
2580505,2006,5.985,5.812,6.159
2580505,2007,4.948,4.995,4.902
2580505,2008,5.877,5.827,5.927
2580505,2009,6.063,5.865,6.26
2580505,2010,5.865,5.936,5.795
2580505,2011,5.923,5.929,5.916
2580505,2012,6.331,6.583,6.079
2580505,2013,6.684,7.09,6.277
2580505,2014,6.19,6.561,5.82
2580505,2004,5.724,,5.724
2610505,2002,6.028,,6.028
2610505,2003,6.702,,6.702
2610505,2005,8.445,,8.445
2610505,2006,7.523,6.98,8.065
2610505,2007,7.971,7.541,8.402
2610505,2008,7.87,7.379,8.36
2610505,2009,8.175,7.672,8.678
2610505,2010,8.111,7.503,8.719
2610505,2011,8.009,7.74,8.277
2610505,2012,7.85,7.833,7.867
2610505,2013,8.391,8.218,8.564
2610505,2014,8.434,8.153,8.715
2610505,2004,7.209,,7.209
2620505,2002,4.618,,4.618
2620505,2003,4.645,,4.645
2620505,2005,6.949,,6.949
2620505,2006,6.126,5.656,6.596
2620505,2007,6.359,5.994,6.723
2620505,2008,6.444,6.154,6.735
2620505,2009,6.397,6.16,6.634
2620505,2010,6.713,6.151,7.274
2620505,2011,6.657,6.586,6.727
2620505,2012,7.03,6.869,7.192
2620505,2013,7.5,7.255,7.745
2620505,2014,7.427,7.719,7.135
2620505,2004,5.677,,5.677
2640505,2002,6.621,,6.621
2640505,2003,6.574,,6.574
2640505,2005,8.275,,8.275
2640505,2006,7.809,7.248,8.369
2640505,2007,7.512,7.125,7.899
2640505,2008,7.71,7.362,8.058
2640505,2009,8.186,7.708,8.663
2640505,2010,8.341,7.903,8.778
2640505,2011,8.463,8.325,8.602
2640505,2012,8.646,8.6,8.692
2640505,2013,9.055,8.909,9.201
2640505,2014,8.776,8.673,8.878
2640505,2004,7.979,,7.979
2650505,2002,4.362,,4.362
2650505,2003,4.329,,4.329
2650505,2005,5.725,,5.725
2650505,2006,6.202,6.421,5.982
2650505,2007,6.385,6.342,6.429
2650505,2008,6.242,6.369,6.115
2650505,2009,7.098,7.46,6.735
2650505,2010,7.176,7.118,7.235
2650505,2011,7.745,8.017,7.473
2650505,2012,7.775,7.894,7.656
2650505,2013,8.587,8.865,8.309
2650505,2014,7.846,8.355,7.338
2650505,2004,5.75,,5.75
2660505,2002,7.382,,7.382
2660505,2003,8.139,,8.139
2660505,2005,8.849,,8.849
2660505,2006,8.232,7.654,8.81
2660505,2007,8.725,8.42,9.031
2660505,2008,8.871,8.459,9.283
2660505,2009,8.851,8.548,9.155
2660505,2010,8.975,8.642,9.309
2660505,2011,9.175,8.952,9.397
2660505,2012,9.109,8.87,9.347
2660505,2013,9.245,9.213,9.278
2660505,2014,8.94,8.807,9.074
2660505,2004,8.082,,8.082
2710505,2002,6.796,,6.796
2710505,2003,7.468,,7.468
2710505,2005,7.859,,7.859
2710505,2006,8.162,7.923,8.4
2710505,2007,8.274,8.066,8.483
2710505,2008,8.266,8.161,8.371
2710505,2009,8.325,8.134,8.517
2710505,2010,8.274,7.945,8.602
2710505,2011,8.7,8.566,8.835
2710505,2012,8.79,8.649,8.932
2710505,2013,9.102,9.005,9.199
2710505,2014,9.069,8.897,9.24
2710505,2004,7.574,,7.574
2740505,2002,4.406,,4.406
2740505,2003,5.189,,5.189
2740505,2005,5.374,,5.374
2740505,2006,5.375,5.24,5.51
2740505,2007,5.528,5.303,5.754
2740505,2008,5.921,5.981,5.86
2740505,2009,6.227,6.342,6.113
2740505,2010,6.172,5.927,6.416
2740505,2011,6.189,6.045,6.332
2740505,2012,6.261,6.498,6.025
2740505,2013,7.133,7.406,6.861
2740505,2014,7.133,7.351,6.915
2740505,2004,4.946,,4.946
2780505,2002,4.65,,4.65
2780505,2003,5.595,,5.595
2780505,2005,6.389,,6.389
2780505,2006,6.63,6.389,6.87
2780505,2007,6.577,6.306,6.847
2780505,2008,6.713,6.407,7.019
2780505,2009,7.41,7.048,7.771
2780505,2010,7.216,6.608,7.824
2780505,2011,7.517,7.324,7.71
2780505,2012,8.0,8.089,7.911
2780505,2013,7.58,7.694,7.466
2780505,2014,7.616,7.639,7.593
2780505,2004,6.48,,6.48
2810500,2002,3.016,,3.016
2810500,2003,3.053,,3.053
2810500,2005,4.205,,4.205
2810500,2006,4.942,5.136,4.749
2810500,2007,4.952,5.19,4.713
2810500,2008,5.364,5.682,5.045
2810500,2009,5.381,5.804,4.957
2810500,2010,5.429,5.693,5.166
2810500,2011,5.357,5.753,4.96
2810500,2012,5.866,6.494,5.237
2810500,2013,6.161,6.613,5.709
2810500,2014,5.871,6.451,5.292
2810500,2004,3.902,,3.902
2810510,2002,1.915,,1.915
2810510,2003,2.222,,2.222
2810510,2005,2.608,,2.608
2810510,2006,3.583,3.746,3.42
2810510,2007,3.718,3.932,3.504
2810510,2008,3.937,4.609,3.265
2810510,2009,4.218,4.676,3.761
2810510,2010,3.895,4.33,3.46
2810510,2011,4.414,4.959,3.868
2810510,2012,4.082,5.093,3.071
2810510,2013,4.605,5.761,3.449
2810510,2014,4.848,5.406,4.29
2810510,2004,3.115,,3.115
4060705,2002,2.523,,2.523
4060705,2003,3.109,,3.109
4060705,2005,4.355,,4.355
4060705,2006,4.317,4.286,4.349
4060705,2007,4.91,4.667,5.154
4060705,2008,5.041,5.0,5.082
4060705,2009,5.0,4.953,5.047
4060705,2010,5.26,5.519,5.0
4060705,2011,5.664,5.864,5.463
4060705,2012,6.061,6.697,5.424
4060705,2013,6.703,6.953,6.452
4060705,2014,6.168,6.355,5.981
4060705,2004,3.269,,3.269
4240505,2002,1.006,,1.006
4240505,2006,2.874,3.43,2.319
4240505,2007,2.604,3.021,2.187
4240505,2008,3.274,3.869,2.679
4240505,2009,4.683,5.079,4.286
4240505,2010,4.8,5.067,4.533
4240505,2011,5.385,5.897,4.872
4240505,2013,4.5,5.8,3.2
4240505,2014,5.385,5.897,4.872
4580505,2002,1.212,,1.212
4580505,2003,4.493,,4.493
4580505,2005,5.0,,5.0
4580505,2006,4.47,5.0,3.939
4580505,2007,4.762,4.127,5.397
4580505,2009,5.965,6.14,5.789
4580505,2010,4.861,5.278,4.444
4580505,2011,5.965,6.14,5.789
4580505,2012,5.769,6.41,5.128
4580505,2013,6.364,6.061,6.667
4580505,2014,5.606,5.758,5.455
4580505,2004,3.571,,3.571
6000505,2002,8.135,,8.135
6000505,2003,8.256,,8.256
6000505,2005,8.739,,8.739
6000505,2006,8.482,7.812,9.152
6000505,2007,8.625,8.109,9.142
6000505,2008,8.564,7.958,9.17
6000505,2009,8.798,8.275,9.322
6000505,2010,8.945,8.383,9.506
6000505,2011,9.021,8.605,9.436
6000505,2012,9.076,8.74,9.412
6000505,2013,9.408,9.208,9.608
6000505,2014,9.239,9.052,9.427
6000505,2004,8.634,,8.634
6050505,2002,6.989,,6.989
6050505,2003,6.728,,6.728
6050505,2005,7.38,,7.38
6050505,2006,7.229,6.613,7.846
6050505,2007,7.523,7.203,7.842
6050505,2008,8.009,7.721,8.297
6050505,2009,8.222,8.082,8.363
6050505,2010,8.073,7.695,8.451
6050505,2011,8.217,8.217,8.217
6050505,2012,8.449,8.435,8.463
6050505,2013,8.582,8.7,8.465
6050505,2014,8.361,8.285,8.438
6050505,2004,7.247,,7.247
6100505,2002,6.447,,6.447
6100505,2003,6.401,,6.401
6100505,2005,7.653,,7.653
6100505,2006,7.752,7.41,8.095
6100505,2007,7.371,6.809,7.932
6100505,2008,7.611,7.13,8.093
6100505,2009,7.481,7.132,7.829
6100505,2010,7.831,7.407,8.254
6100505,2011,8.302,8.199,8.406
6100505,2012,8.31,8.182,8.438
6100505,2013,8.382,8.51,8.255
6100505,2014,7.827,8.031,7.622
6100505,2004,7.215,,7.215
6150505,2002,4.026,,4.026
6150505,2003,5.111,,5.111
6150505,2005,5.0,,5.0
6150505,2006,5.598,5.406,5.791
6150505,2007,6.899,6.705,7.093
6150505,2008,6.744,6.543,6.944
6150505,2009,6.71,7.043,6.377
6150505,2010,6.064,6.135,5.993
6150505,2011,6.646,6.708,6.584
6150505,2012,6.044,6.867,5.221
6150505,2013,7.196,7.529,6.863
6150505,2014,6.308,6.631,5.986
6150505,2004,5.089,,5.089
6180505,2002,5.397,,5.397
6180505,2003,5.32,,5.32
6180505,2005,6.898,,6.898
6180505,2006,6.308,5.995,6.62
6180505,2007,6.518,6.624,6.412
6180505,2008,7.308,7.479,7.137
6180505,2009,7.54,7.415,7.664
6180505,2010,7.264,6.828,7.701
6180505,2011,7.591,7.563,7.619
6180505,2012,8.031,8.005,8.058
6180505,2013,8.221,8.207,8.235
6180505,2014,7.845,8.143,7.548
6180505,2004,6.299,,6.299
6250505,2002,4.87,,4.87
6250505,2003,6.177,,6.177
6250505,2005,6.775,,6.775
6250505,2006,6.717,6.16,7.275
6250505,2007,6.598,6.053,7.143
6250505,2008,7.122,6.73,7.514
6250505,2009,7.256,7.001,7.51
6250505,2010,7.199,6.823,7.576
6250505,2011,7.353,7.09,7.617
6250505,2012,7.078,7.221,6.935
6250505,2013,7.781,7.716,7.845
6250505,2014,7.813,7.659,7.967
6250505,2004,6.252,,6.252
6350505,2002,5.203,,5.203
6350505,2003,7.279,,7.279
6350505,2005,6.978,,6.978
6350505,2006,6.256,6.154,6.359
6350505,2007,6.943,6.69,7.195
6350505,2008,6.722,6.337,7.106
6350505,2009,7.111,6.949,7.273
6350505,2010,6.938,6.727,7.149
6350505,2011,7.507,7.163,7.851
6350505,2012,7.715,7.608,7.823
6350505,2013,8.181,8.126,8.235
6350505,2014,8.078,8.011,8.145
6350505,2004,6.859,,6.859
6400505,2002,7.968,,7.968
6400505,2003,7.579,,7.579
6400505,2005,8.795,,8.795
6400505,2006,8.079,7.517,8.642
6400505,2007,8.432,8.178,8.685
6400505,2008,8.607,8.288,8.926
6400505,2009,8.816,8.698,8.934
6400505,2010,8.658,8.182,9.134
6400505,2011,8.806,8.724,8.889
6400505,2012,8.887,8.837,8.937
6400505,2013,9.049,9.038,9.061
6400505,2014,9.276,9.194,9.357
6400505,2004,8.412,,8.412
6500505,2002,5.971,,5.971
6500505,2003,5.811,,5.811
6500505,2005,7.016,,7.016
6500505,2006,6.22,6.13,6.309
6500505,2007,6.539,6.513,6.564
6500505,2008,7.228,6.792,7.665
6500505,2009,7.52,7.371,7.669
6500505,2010,7.294,6.819,7.769
6500505,2011,7.957,7.797,8.116
6500505,2012,7.937,7.805,8.069
6500505,2013,8.073,8.226,7.92
