school_id,school,year,charter,level,town,lat,long
140505,Ashland High,2005,No,High,Ashland,42.25108,-71.47228
140505,Ashland High,2004,No,High,Ashland,42.25079,-71.471967
140505,Ashland High,2003,No,High,Ashland,42.25079,-71.471967
140505,Ashland High,2002,No,High,Ashland,42.25079,-71.471967
140405,Ashland Middle,2014,No,Middle,Ashland,42.2514,-71.4745
140405,Ashland Middle,2013,No,Middle,Ashland,42.25135,-71.47454
140405,Ashland Middle,2012,No,Middle,Ashland,42.25135,-71.47454
140405,Ashland Middle,2011,No,Middle,Ashland,42.2514,-71.4745
140405,Ashland Middle,2010,No,Middle,Ashland,42.2514,-71.4745
140405,Ashland Middle,2009,No,Middle,Ashland,42.2514,-71.4745
140405,Ashland Middle,2008,No,Middle,Ashland,42.25135,-71.47454
140405,Ashland Middle,2007,No,Middle,Ashland,42.25135,-71.47454
140405,Ashland Middle,2006,No,Middle,Ashland,42.25079,-71.47197
140405,Ashland Middle,2005,No,Middle,Ashland,42.25108,-71.47228
140405,Ashland Middle,2004,No,Middle,Ashland,42.25079,-71.471967
140405,Ashland Middle,2003,No,Middle,Ashland,42.25079,-71.471967
140405,Ashland Middle,2002,No,Middle,Ashland,42.25079,-71.471967
8010605,Assabet Valley Vocational High School,2014,No,High,Marlborough,42.3682,-71.5669
8010605,Assabet Valley Vocational High School,2013,No,High,Marlborough,42.36834,-71.565261
8010605,Assabet Valley Vocational High School,2012,No,High,Marlborough,42.36824,-71.56685
8010605,Assabet Valley Vocational High School,2011,No,High,Marlborough,42.368256,-71.568049
8010605,Assabet Valley Vocational High School,2010,No,High,Marlborough,42.368373,-71.564764
8010605,Assabet Valley Vocational High School,2009,No,High,Marlborough,42.3684,-71.5648
8010605,Assabet Valley Vocational High School,2008,No,High,Marlborough,42.36824,-71.56685
8010605,Assabet Valley Vocational High School,2007,No,High,Marlborough,42.36824,-71.56685
8010605,Assabet Valley Vocational High School,2006,No,High,Marlborough,42.3693,-71.56797
8010605,Assabet Valley Vocational High School,2005,No,High,Marlborough,42.36849,-71.56791
8010605,Assabet Valley Vocational High School,2004,No,High,Marlborough,42.369302,-71.567974
8010605,Assabet Valley Vocational High School,2003,No,High,Marlborough,42.369302,-71.567974
8010605,Assabet Valley Vocational High School,2002,No,High,Marlborough,42.369302,-71.567974
6650002,Assawompset Elementary School,2014,No,Primary,Lakeville,41.8476,-70.9464
6650002,Assawompset Elementary School,2013,No,Primary,Lakeville,41.8476,-70.946411
6650002,Assawompset Elementary School,2012,No,Primary,Lakeville,41.848298,-70.94755
2430040,Atherton Hough,2014,No,Primary,Quincy,42.2667,-70.9575
2430040,Atherton Hough,2013,No,Primary,Quincy,42.26672,-70.95752
2430040,Atherton Hough,2012,No,Primary,Quincy,42.26672,-70.95752
2430040,Atherton Hough,2011,No,Primary,Quincy,42.2667,-70.9575
2430040,Atherton Hough,2010,No,Primary,Quincy,42.2667,-70.9575
2430040,Atherton Hough,2009,No,Primary,Quincy,42.2667,-70.9575
2430040,Atherton Hough,2008,No,Primary,Quincy,42.26672,-70.95752
2430040,Atherton Hough,2007,No,Primary,Quincy,42.26672,-70.95752
2430040,Atherton Hough,2006,No,Primary,Quincy,42.26773,-70.95668
2430040,Atherton Hough,2005,No,Primary,Quincy,42.26769,-70.95754
2430040,Atherton Hough,2004,No,Primary,Quincy,42.26773,-70.956682
2430040,Atherton Hough,2003,No,Primary,Quincy,42.26773,-70.956682
2430040,Atherton Hough,2002,No,Primary,Quincy,42.26773,-70.956682
6150505,Athol High,2014,No,High,Athol,42.5827,-72.2045
6150505,Athol High,2013,No,High,Athol,42.58141,-72.203841
6150505,Athol High,2012,No,High,Athol,42.582672,-72.204474
6150505,Athol High,2011,No,High,Athol,42.583464,-72.203938
6150505,Athol High,2010,No,High,Athol,42.582789,-72.204883
6150505,Athol High,2009,No,High,Athol,42.5828,-72.2049
6150505,Athol High,2008,No,High,Athol,42.58289,-72.20412
6150505,Athol High,2007,No,High,Athol,42.58289,-72.20412
6150505,Athol High,2006,No,High,Athol,42.58288,-72.20329
6150505,Athol High,2005,No,High,Athol,42.58322,-72.20399
6150505,Athol High,2004,No,High,Athol,42.582879,-72.203294
6150505,Athol High,2003,No,High,Athol,42.582879,-72.203294
6150505,Athol High,2002,No,High,Athol,42.582879,-72.203294
6150305,Athol-Royalston Middle School,2014,No,Middle,Athol,42.5741,-72.2162
6150305,Athol-Royalston Middle School,2013,No,Middle,Athol,42.57281,-72.211421
6150305,Athol-Royalston Middle School,2012,No,Middle,Athol,42.57408,-72.21619
6150305,Athol-Royalston Middle School,2011,No,Middle,Athol,42.573192,-72.219068
6150305,Athol-Royalston Middle School,2010,No,Middle,Athol,42.572807,-72.211412
6150305,Athol-Royalston Middle School,2009,No,Middle,Athol,42.5733,-72.213
6150305,Athol-Royalston Middle School,2008,No,Middle,Athol,42.57408,-72.21619
6150305,Athol-Royalston Middle School,2007,No,Middle,Athol,42.57408,-72.21619
6150305,Athol-Royalston Middle School,2006,No,Middle,Athol,42.57426,-72.21857
6150305,Athol-Royalston Middle School,2005,No,Middle,Athol,42.57414,-72.21881
6150305,Athol-Royalston Middle School,2004,No,Middle,Athol,42.574259,-72.218574
6150305,Athol-Royalston Middle School,2003,No,Middle,Athol,42.574259,-72.218574
6150305,Athol-Royalston Middle School,2002,No,Middle,Athol,42.574259,-72.218574
2110001,Atkinson,2014,No,Primary,North Andover,42.6895,-71.1231
2110001,Atkinson,2013,No,Primary,North Andover,42.689495,-71.123117
2110001,Atkinson,2012,No,Primary,North Andover,42.689495,-71.123117
2110001,Atkinson,2011,No,Primary,North Andover,42.6885,-71.1221
2110001,Atkinson,2010,No,Primary,North Andover,42.6885,-71.1221
2110001,Atkinson,2009,No,Primary,North Andover,42.6885,-71.1221
2110001,Atkinson,2008,No,Primary,North Andover,42.68847,-71.12214
2110001,Atkinson,2007,No,Primary,North Andover,42.68847,-71.12214
2110001,Atkinson,2006,No,Primary,North Andover,42.68892,-71.1209
2110001,Atkinson,2005,No,Primary,North Andover,42.68929,-71.11983
2110001,Atkinson,2004,No,Primary,North Andover,42.688915,-71.120898
2110001,Atkinson,2003,No,Primary,North Andover,42.688915,-71.120898
2110001,Atkinson,2002,No,Primary,North Andover,42.688915,-71.120898
2430305,Atlantic Middle,2014,No,Middle,Quincy,42.2777,-71.0249
2430305,Atlantic Middle,2013,No,Middle,Quincy,42.277678,-71.024891
2430305,Atlantic Middle,2012,No,Middle,Quincy,42.277678,-71.024891
2430305,Atlantic Middle,2011,No,Middle,Quincy,42.2777,-71.0243
2430305,Atlantic Middle,2010,No,Middle,Quincy,42.2777,-71.0243
2430305,Atlantic Middle,2009,No,Middle,Quincy,42.2777,-71.0243
2430305,Atlantic Middle,2008,No,Middle,Quincy,42.27771,-71.02433
2430305,Atlantic Middle,2007,No,Middle,Quincy,42.27771,-71.02433
2430305,Atlantic Middle,2006,No,Middle,Quincy,42.27687,-71.02497
2430305,Atlantic Middle,2005,No,Middle,Quincy,42.27687,-71.02513
2430305,Atlantic Middle,2004,No,Middle,Quincy,42.276872,-71.024966
2430305,Atlantic Middle,2003,No,Middle,Quincy,42.276872,-71.024966
2430305,Atlantic Middle,2002,No,Middle,Quincy,42.276872,-71.024966
4910550,Atlantis Charter School,2014,Yes,Primary,Fall River,41.6753,-71.1829
4910550,Atlantis Charter School,2013,Yes,Primary,Fall River,41.67547,-71.183421
4910550,Atlantis Charter School,2012,Yes,Primary,Fall River,41.675287,-71.182871
4910550,Atlantis Charter School,2011,Yes,Primary,Fall River,41.6751,-71.1822
4910550,Atlantis Charter School,2010,Yes,Primary,Fall River,41.6751,-71.1822
4910550,Atlantis Charter School,2009,Yes,Primary,Fall River,41.6751,-71.1822
4910550,Atlantis Charter School,2008,Yes,Primary,Fall River,41.67513,-71.1822
4910550,Atlantis Charter School,2007,Yes,Primary,Fall River,41.67513,-71.1822
4910550,Atlantis Charter School,2006,Yes,Primary,Fall River,41.67504,-71.18276
4910550,Atlantis Charter School,2005,Yes,Primary,Fall River,41.67519,-71.18272
4910550,Atlantis Charter School,2004,Yes,Primary,Fall River,41.67504,-71.182761
4910550,Atlantis Charter School,2003,Yes,Primary,Fall River,41.67504,-71.182761
4910550,Atlantis Charter School,2002,Yes,Primary,Fall River,41.67504,-71.182761
160505,Attleboro High,2014,No,High,Attleboro,41.9386,-71.3016
160505,Attleboro High,2013,No,High,Attleboro,41.93772,-71.303051
160505,Attleboro High,2012,No,High,Attleboro,41.938584,-71.301561
160505,Attleboro High,2011,No,High,Attleboro,41.9399,-71.3011
160505,Attleboro High,2010,No,High,Attleboro,41.9399,-71.3011
160505,Attleboro High,2009,No,High,Attleboro,41.9399,-71.3011
160505,Attleboro High,2008,No,High,Attleboro,41.93989,-71.30107
160505,Attleboro High,2007,No,High,Attleboro,41.93989,-71.30107
160505,Attleboro High,2006,No,High,Attleboro,41.94047,-71.29697
160505,Attleboro High,2005,No,High,Attleboro,41.94027,-71.29963
160505,Attleboro High,2004,No,High,Attleboro,41.940474,-71.296968
160505,Attleboro High,2003,No,High,Attleboro,41.940474,-71.296968
160505,Attleboro High,2002,No,High,Attleboro,41.940474,-71.296968
170305,Auburn Middle,2014,No,Middle,Auburn,42.2069,-71.8411
170305,Auburn Middle,2013,No,Middle,Auburn,42.20642,-71.841161
170305,Auburn Middle,2012,No,Middle,Auburn,42.206853,-71.841139
170305,Auburn Middle,2011,No,Middle,Auburn,42.205624,-71.84103
170305,Auburn Middle,2010,No,Middle,Auburn,42.206423,-71.841152
170305,Auburn Middle,2009,No,Middle,Auburn,42.2064,-71.8412
170305,Auburn Middle,2008,No,Middle,Auburn,42.20636,-71.84083
170305,Auburn Middle,2007,No,Middle,Auburn,42.20636,-71.84083
170305,Auburn Middle,2006,No,Middle,Auburn,42.20578,-71.84062
170305,Auburn Middle,2005,No,Middle,Auburn,42.20578,-71.84105
170305,Auburn Middle,2004,No,Middle,Auburn,42.205782,-71.840616
170305,Auburn Middle,2003,No,Middle,Auburn,42.205782,-71.840616
170305,Auburn Middle,2002,No,Middle,Auburn,42.205782,-71.840616
170505,Auburn Senior High,2014,No,High,Auburn,42.2084,-71.8369
170505,Auburn Senior High,2013,No,High,Auburn,42.20644,-71.836031
170505,Auburn Senior High,2012,No,High,Auburn,42.208352,-71.836883
170505,Auburn Senior High,2011,No,High,Auburn,42.208732,-71.836452
170505,Auburn Senior High,2010,No,High,Auburn,42.206441,-71.836026
170505,Auburn Senior High,2009,No,High,Auburn,42.2064,-71.836
170505,Auburn Senior High,2008,No,High,Auburn,42.20806,-71.83694
170505,Auburn Senior High,2007,No,High,Auburn,42.20806,-71.83694
170505,Auburn Senior High,2006,No,High,Auburn,42.20929,-71.83752
170505,Auburn Senior High,2005,No,High,Auburn,42.20888,-71.83709
170505,Auburn Senior High,2004,No,High,Auburn,42.209286,-71.837517
170505,Auburn Senior High,2003,No,High,Auburn,42.209286,-71.837517
170505,Auburn Senior High,2002,No,High,Auburn,42.209286,-71.837517
730010,Avery,2014,No,Primary,Dedham,42.2485,-71.157
730010,Avery,2013,No,Primary,Dedham,42.24851,-71.157039
730010,Avery,2012,No,Primary,Dedham,42.24851,-71.157039
730010,Avery,2011,No,Primary,Dedham,42.2478,-71.157246
730010,Avery,2010,No,Primary,Dedham,42.248889,-71.156957
730010,Avery,2009,No,Primary,Dedham,42.2489,-71.157
730010,Avery,2008,No,Primary,Dedham,42.24839,-71.1571
730010,Avery,2007,No,Primary,Dedham,42.24839,-71.1571
730010,Avery,2006,No,Primary,Dedham,42.24772,-71.15737
730010,Avery,2005,No,Primary,Dedham,42.24791,-71.15723
730010,Avery,2004,No,Primary,Dedham,42.247724,-71.157372
730010,Avery,2003,No,Primary,Dedham,42.247724,-71.157372
730010,Avery,2002,No,Primary,Dedham,42.247724,-71.157372
180510,Avon Middle High School,2014,No,High,Avon,42.1291,-71.0428
180510,Avon Middle High School,2013,No,High,Avon,42.1291,-71.0428
180510,Avon Middle High School,2012,No,High,Avon,42.1291,-71.0428
180510,Avon Middle High School,2011,No,High,Avon,42.1291,-71.0428
180510,Avon Middle High School,2010,No,High,Avon,42.1291,-71.0428
180510,Avon Middle High School,2009,No,High,Avon,42.1291,-71.0428
180510,Avon Middle High School,2008,No,High,Avon,42.1291,-71.0428
180510,Avon Middle High School,2007,No,High,Avon,42.1291,-71.0428
180510,Avon Middle High School,2006,No,High,Avon,42.12905,-71.04281
180510,Avon Middle High School,2005,No,High,Avon,42.12956,-71.04208
180510,Avon Middle High School,2004,No,Other,Avon,42.129053,-71.042808
180510,Avon Middle High School,2003,No,Other,Avon,42.129053,-71.042808
180510,Avon Middle High School,2002,No,Other,Avon,42.129053,-71.042808
6160505,Ayer High School,2014,No,High,Ayer,42.5673,-71.5757
6160505,Ayer High School,2013,No,High,Ayer,42.5673,-71.5757
6160505,Ayer High School,2012,No,High,Ayer,42.5673,-71.5757
6160505,Ayer High School,2011,No,High,Ayer,42.56732,-71.57568
6160505,Ayer High School,2010,No,High,Ayer,42.56732,-71.57568
6160505,Ayer High School,2008,No,High,Ayer,42.56609,-71.5835
6160505,Ayer Shirley Regional High School,2014,No,High,Ayer,42.568,-71.5763
6160505,Ayer Shirley Regional High School,2013,No,High,Ayer,42.567988,-71.576273
6160505,Ayer Shirley Regional High School,2012,No,High,Ayer,42.567985,-71.576271
6160305,Ayer Shirley Regional Middle School,2014,No,Middle,Shirley,42.5463,-71.6411
6160305,Ayer Shirley Regional Middle School,2013,No,Middle,Shirley,42.546336,-71.641141
6160305,Ayer Shirley Regional Middle School,2012,No,Middle,Shirley,42.546336,-71.641139
300055,Ayers/Ryal Side School,2014,No,Primary,Beverly,42.5513,-70.8899
300055,Ayers/Ryal Side School,2013,No,Primary,Beverly,42.55128,-70.890021
300055,Ayers/Ryal Side School,2012,No,Primary,Beverly,42.55131,-70.889943
300055,Ayers/Ryal Side School,2011,No,Primary,Beverly,42.5517,-70.8902
300055,Ayers/Ryal Side School,2010,No,Primary,Beverly,42.5517,-70.8902
300055,Ayers/Ryal Side School,2009,No,Primary,Beverly,42.5517,-70.8902
300055,Ayers/Ryal Side School,2008,No,Primary,Beverly,42.55168,-70.89017
300055,Ayers/Ryal Side School,2007,No,Primary,Beverly,42.55168,-70.89017
300055,Ayers/Ryal Side School,2006,No,Primary,Beverly,42.55274,-70.89111
300055,Ayers/Ryal Side School,2005,No,Primary,Beverly,42.55306,-70.89179
300055,Ayers/Ryal Side School,2004,No,Primary,Beverly,42.552735,-70.891114
300055,Ayers/Ryal Side School,2003,No,Primary,Beverly,42.552735,-70.891114
300055,Ayers/Ryal Side School,2002,No,Primary,Beverly,42.552735,-70.891114
950505,B M C Durfee High,2014,No,High,Fall River,41.7153,-71.1301
950505,B M C Durfee High,2013,No,High,Fall River,41.71803,-71.128051
950505,B M C Durfee High,2012,No,High,Fall River,41.715328,-71.130052
950505,B M C Durfee High,2011,No,High,Fall River,41.7149,-71.1209
950505,B M C Durfee High,2010,No,High,Fall River,41.7149,-71.1209
950505,B M C Durfee High,2009,No,High,Fall River,41.7149,-71.1209
950505,B M C Durfee High,2008,No,High,Fall River,41.71494,-71.12087
950505,B M C Durfee High,2007,No,High,Fall River,41.71494,-71.12087
950505,B M C Durfee High,2006,No,High,Fall River,41.71441,-71.12762
950505,B M C Durfee High,2005,No,High,Fall River,41.71501,-71.1273
950505,B M C Durfee High,2004,No,High,Fall River,41.714406,-71.127615
950505,B M C Durfee High,2003,No,High,Fall River,41.714406,-71.127615
950505,B M C Durfee High,2002,No,High,Fall River,41.71441,-71.127607
2200005,Balch,2014,No,Primary,Norwood,42.177,-71.2057
2200005,Balch,2013,No,Primary,Norwood,42.17702,-71.205421
2200005,Balch,2012,No,Primary,Norwood,42.177018,-71.205703
2200005,Balch,2011,No,Primary,Norwood,42.177,-71.2055
2200005,Balch,2010,No,Primary,Norwood,42.177,-71.2055
2200005,Balch,2009,No,Primary,Norwood,42.177,-71.2055
2200005,Balch,2008,No,Primary,Norwood,42.17698,-71.2055
2200005,Balch,2007,No,Primary,Norwood,42.17698,-71.2055
2200005,Balch,2006,No,Primary,Norwood,42.17702,-71.20613
2200005,Balch,2005,No,Primary,Norwood,42.17711,-71.20628
2200005,Balch,2004,No,Primary,Norwood,42.177024,-71.206132
2200005,Balch,2003,No,Primary,Norwood,42.177024,-71.206132
2200005,Balch,2002,No,Primary,Norwood,42.177024,-71.206132
350003,Baldwin Early Learning Center,2014,No,Primary,Brighton,42.342,-71.1405
350003,Baldwin Early Learning Center,2013,No,Primary,Brighton,42.34194,-71.140561
350003,Baldwin Early Learning Center,2012,No,Primary,Brighton,42.342017,-71.140534
350003,Baldwin Early Learning Center,2011,No,Primary,Brighton,42.342179,-71.140704
350003,Baldwin Early Learning Center,2010,No,Primary,Brighton,42.342023,-71.140508
350003,Baldwin Early Learning Center,2009,No,Primary,Brighton,42.342,-71.1405
350003,Baldwin Early Learning Center,2008,No,Primary,Brighton,42.34207,-71.14067
350003,Baldwin Early Learning Center,2007,No,Primary,Brighton,42.34207,-71.14067
350003,Baldwin Early Learning Center,2006,No,Primary,Brighton,42.34222,-71.14064
350003,Baldwin Early Learning Center,2005,No,Primary,Brighton,36.155417,-115.23827
350003,Baldwin Early Learning Center,2004,No,Primary,Brighton,42.352259,-71.13854
350003,Baldwin Early Learning Center,2003,No,Primary,Brighton,42.352259,-71.13854
350003,Baldwin Early Learning Center,2002,No,Primary,Brighton,42.352259,-71.13854
7200005,Baldwinville Elementary,2014,No,Primary,Baldwinville,42.605,-72.0752
7200005,Baldwinville Elementary,2013,No,Primary,Baldwinville,42.60501,-72.075171
7200005,Baldwinville Elementary,2012,No,Primary,Baldwinville,42.60504,-72.07517
7200005,Baldwinville Elementary,2011,No,Primary,Baldwinville,42.605077,-72.075662
7200005,Baldwinville Elementary,2010,No,Primary,Baldwinville,42.605012,-72.075174
7200005,Baldwinville Elementary,2009,No,Primary,Baldwinville,42.605,-72.0752
7200005,Baldwinville Elementary,2008,No,Primary,Baldwinville,42.60504,-72.07517
7200005,Baldwinville Elementary,2007,No,Primary,Baldwinville,42.60504,-72.07517
7200005,Baldwinville Elementary,2006,No,Primary,Baldwinville,42.60629,-72.07519
7200005,Baldwinville Elementary,2005,No,Primary,Baldwinville,42.60574,-72.07531
7200005,Baldwinville Elementary,2004,No,Primary,Baldwinville,42.606292,-72.075194
7200005,Baldwinville Elementary,2003,No,Primary,Baldwinville,42.606292,-72.075194
7200005,Baldwinville Elementary,2002,No,Primary,Baldwinville,42.606292,-72.075194
2620001,Ballard School,2014,No,Primary,Saugus,42.4533,-70.9902
2620001,Ballard School,2013,No,Primary,Saugus,42.453312,-70.990167
2620001,Ballard School,2012,No,Primary,Saugus,42.453312,-70.990166
2620001,Ballard School,2011,No,Primary,Saugus,42.453428,-70.990089
2810360,Balliet Middle School,2014,No,Middle,Springfield,42.1254,-72.5283
2810360,Balliet Middle School,2013,No,Middle,Springfield,42.125284,-72.529179
2810360,Balliet Middle School,2012,No,Middle,Springfield,42.125284,-72.529179
90003,Bancroft Elementary,2014,No,Primary,Andover,42.6371,-71.1256
90003,Bancroft Elementary,2013,No,Primary,Andover,42.63724,-71.125731
90003,Bancroft Elementary,2012,No,Primary,Andover,42.637136,-71.125593
90003,Bancroft Elementary,2011,No,Primary,Andover,42.639331,-71.126657
90003,Bancroft Elementary,2010,No,Primary,Andover,42.637243,-71.125732
90003,Bancroft Elementary,2009,No,Primary,Andover,42.6372,-71.1257
90003,Bancroft Elementary,2008,No,Primary,Andover,42.63765,-71.12556
90003,Bancroft Elementary,2007,No,Primary,Andover,42.63765,-71.12556
90003,Bancroft Elementary,2006,No,Primary,Andover,42.63914,-71.12758
90003,Bancroft Elementary,2005,No,Primary,Andover,42.63935,-71.12656
90003,Bancroft Elementary,2004,No,Primary,Andover,42.639337,-71.126599
90003,Bancroft Elementary,2003,No,Primary,Andover,42.639337,-71.126599
90003,Bancroft Elementary,2002,No,Primary,Andover,42.639337,-71.126599
1000035,Barbieri Elementary,2014,No,Primary,Framingham,42.2794,-71.4323
1000035,Barbieri Elementary,2013,No,Primary,Framingham,42.27931,-71.432641
1000035,Barbieri Elementary,2012,No,Primary,Framingham,42.27943,-71.432255
1000035,Barbieri Elementary,2011,No,Primary,Framingham,42.27957,-71.43014
1000035,Barbieri Elementary,2010,No,Primary,Framingham,42.279079,-71.432518
1000035,Barbieri Elementary,2009,No,Primary,Framingham,42.2791,-71.4325
1000035,Barbieri Elementary,2008,No,Primary,Framingham,42.28011,-71.43195
1000035,Barbieri Elementary,2007,No,Primary,Framingham,42.28011,-71.43195
1000035,Barbieri Elementary,2006,No,Primary,Framingham,42.28517,-71.43377
1000035,Barbieri Elementary,2005,No,Primary,Framingham,42.27614,-71.42852
1000035,Barbieri Elementary,2004,No,Primary,Framingham,42.285165,-71.433767
1000035,Barbieri Elementary,2003,No,Primary,Framingham,42.285165,-71.433767
1000035,Barbieri Elementary,2002,No,Primary,Framingham,42.285013,-71.433783
4270010,Barnstable Community Horace Mann Charter Public Sc,2014,Yes,Primary,Hyannis,41.6554,-70.2943
4270010,Barnstable Community Horace Mann Charter Public Sc,2013,Yes,Primary,Hyannis,41.65536,-70.294271
4270010,Barnstable Community Horace Mann Charter Public Sc,2012,Yes,Primary,Hyannis,41.654833,-70.291779
4270010,Barnstable Community Horace Mann Charter Public Sc,2011,Yes,Primary,Hyannis,41.655921,-70.292585
4270010,Barnstable Community Horace Mann Charter Public Sc,2010,Yes,Primary,Hyannis,41.655933,-70.292555
200505,Barnstable High,2014,No,High,Hyannis,41.6546,-70.3207
200505,Barnstable High,2013,No,High,Hyannis,41.65612,-70.319871
200505,Barnstable High,2012,No,High,Hyannis,41.654603,-70.320683
200505,Barnstable High,2011,No,High,Hyannis,41.6538,-70.3204
200505,Barnstable High,2010,No,High,Hyannis,41.6538,-70.3204
200505,Barnstable High,2009,No,High,Hyannis,41.6538,-70.3204
200505,Barnstable High,2008,No,High,Hyannis,41.65381,-70.32042
200505,Barnstable High,2007,No,High,Hyannis,41.65381,-70.32042
200505,Barnstable High,2006,No,High,Hyannis,41.65321,-70.32016
200505,Barnstable High,2005,No,High,Hyannis,41.65354,-70.32134
200505,Barnstable High,2004,No,High,Hyannis,41.653214,-70.320156
200505,Barnstable High,2003,No,High,Hyannis,41.653214,-70.320156
200505,Barnstable High,2002,No,High,Hyannis,41.653214,-70.320156
200315,Barnstable Intermediate School,2014,No,Middle,Hyannis,41.6587,-70.3209
200315,Barnstable Intermediate School,2013,No,Middle,Hyannis,41.6587,-70.320931
200315,Barnstable Intermediate School,2012,No,Middle,Hyannis,41.659983,-70.321157
200315,Barnstable Intermediate School,2011,No,Middle,Hyannis,41.660156,-70.319838
200315,Barnstable Intermediate School,2010,No,Middle,Hyannis,41.660182,-70.319851
200050,Barnstable United Elementary School,2014,No,Middle,Marston Mills,41.6618,-70.3895
200050,Barnstable United Elementary School,2013,No,Middle,Marston Mills,41.661744,-70.389501
440007,Barrett Russell School,2014,No,Primary,Brockton,42.0893,-71.0283
610003,Barry,2014,No,Primary,Chicopee,42.1663,-72.5881
610003,Barry,2013,No,Primary,Chicopee,42.166279,-72.5881
610003,Barry,2012,No,Primary,Chicopee,42.166279,-72.5881
610003,Barry,2011,No,Primary,Chicopee,42.1663,-72.5877
610003,Barry,2010,No,Primary,Chicopee,42.1663,-72.5877
610003,Barry,2009,No,Primary,Chicopee,42.1663,-72.5877
610003,Barry,2008,No,Primary,Chicopee,42.16631,-72.58771
610003,Barry,2007,No,Primary,Chicopee,42.16631,-72.58771
610003,Barry,2006,No,Primary,Chicopee,42.16541,-72.58808
610003,Barry,2005,No,Primary,Chicopee,42.16541,-72.5881
610003,Barry,2004,No,Primary,Chicopee,42.165409,-72.58808
610003,Barry,2003,No,Primary,Chicopee,42.165409,-72.58808
610003,Barry,2002,No,Primary,Chicopee,42.165409,-72.58808
1600090,Bartlett Community Partnership,2014,No,Primary,Lowell,42.6455,-71.3288
1600090,Bartlett Community Partnership,2013,No,Primary,Lowell,42.64553,-71.32884
1600090,Bartlett Community Partnership,2012,No,Primary,Lowell,42.64553,-71.32884
1600090,Bartlett Community Partnership,2011,No,Primary,Lowell,42.6455,-71.3288
1600090,Bartlett Community Partnership,2010,No,Primary,Lowell,42.6455,-71.3288
1600090,Bartlett Community Partnership,2009,No,Primary,Lowell,42.6455,-71.3288
1600090,Bartlett Community Partnership,2008,No,Primary,Lowell,42.64553,-71.32884
1600090,Bartlett Community Partnership,2007,No,Primary,Lowell,42.64553,-71.32884
1600090,Bartlett Community Partnership,2006,No,Primary,Lowell,42.6464,-71.3288
1280005,Bartlett Kindergarten Center,2014,No,Primary,Haverhill,42.7672,-71.1011
1280005,Bartlett Kindergarten Center,2013,No,Primary,Haverhill,42.76716,-71.101131
2580003,Bates,2014,No,Primary,Salem,42.5348,-70.9058
2580003,Bates,2013,No,Primary,Salem,42.534783,-70.905809
2580003,Bates,2012,No,Primary,Salem,42.534783,-70.905809
2580003,Bates,2011,No,Primary,Salem,42.5345,-70.9058
2580003,Bates,2010,No,Primary,Salem,42.5345,-70.9058
2580003,Bates,2009,No,Primary,Salem,42.5345,-70.9058
2580003,Bates,2008,No,Primary,Salem,42.53454,-70.90578
2580003,Bates,2007,No,Primary,Salem,42.53454,-70.90578
2580003,Bates,2006,No,Primary,Salem,42.53405,-70.90543
2580003,Bates,2005,No,Primary,Salem,42.53413,-70.90548
2580003,Bates,2004,No,Primary,Salem,42.534047,-70.905433
2580003,Bates,2003,No,Primary,Salem,42.534047,-70.905433
2580003,Bates,2002,No,Primary,Salem,42.534047,-70.905433
8760605,Bay Path Regional Vocational Technical High School,2014,No,High,Charlton,42.1338,-71.9572
8760605,Bay Path Regional Vocational Technical High School,2013,No,High,Charlton,42.13549,-71.956311
8760605,Bay Path Regional Vocational Technical High School,2012,No,High,Charlton,42.13379,-71.95724
8760605,Bay Path Regional Vocational Technical High School,2011,No,High,Charlton,42.132012,-71.959195
8760605,Bay Path Regional Vocational Technical High School,2010,No,High,Charlton,42.135493,-71.956319
8760605,Bay Path Regional Vocational Technical High School,2009,No,High,Charlton,42.1355,-71.9563
8760605,Bay Path Regional Vocational Technical High School,2008,No,High,Charlton,42.13379,-71.95724
8760605,Bay Path Regional Vocational Technical High School,2007,No,High,Charlton,42.13379,-71.95724
8760605,Bay Path Regional Vocational Technical High School,2006,No,High,Charlton,42.13291,-71.96727
8760605,Bay Path Regional Vocational Technical High School,2005,No,High,Charlton,42.13271,-71.96362
8760605,Bay Path Regional Vocational Technical High School,2004,No,High,Charlton,42.132907,-71.967273
8760605,Bay Path Regional Vocational Technical High School,2003,No,High,Charlton,42.132907,-71.967273
8760605,Bay Path Regional Vocational Technical High School,2002,No,High,Charlton,42.132907,-71.967273
35020405,Baystate Academy Charter Public School,2014,Yes,Middle,Springfield,42.1139,-72.5895
2480013,Beachmont Veterans Memorial School,2014,No,Primary,Revere,42.395,-70.9923
2480013,Beachmont Veterans Memorial School,2013,No,Primary,Revere,42.39566,-70.992321
2480013,Beachmont Veterans Memorial School,2012,No,Primary,Revere,42.39502,-70.99232
2480013,Beachmont Veterans Memorial School,2011,No,Primary,Revere,42.395774,-70.992095
2480013,Beachmont Veterans Memorial School,2010,No,Primary,Revere,42.395577,-70.992309
2480013,Beachmont Veterans Memorial School,2009,No,Primary,Revere,42.3956,-70.9923
2480013,Beachmont Veterans Memorial School,2008,No,Primary,Revere,42.39502,-70.99232
2480013,Beachmont Veterans Memorial School,2007,No,Primary,Revere,42.39502,-70.99232
2480013,Beachmont Veterans Memorial School,2006,No,Primary,Revere,42.3957,-70.9923
2710005,Beal School,2014,No,Primary,Shrewsbury,42.2956,-71.7158
