NI,6.222,2010,02580025,100,100,12.4
NI,5.991,2011,02580025,100,100,13.4
P,6.438,2013,02580025,100,100,11.8
P,6.719,2006,04830305,94.8,94.8,13.0
P,6.899,2007,04830305,100,100,12.6
P,6.774,2008,04830305,74.8,100,13.6
P,7.065,2009,04830305,76.1,100,13.2
A,8.135,2011,04830305,71.7,100,12.8
P,8.094,2013,04830305,76,100,13.0
A,8.219,2014,04830305,71.6,100,12.0
P,6.9,2006,06030505,95,96,14.1
P,7.098,2007,06030505,94.7,97.9,13.9
P,7.488,2008,06030505,97.5,91.7,14.4
P,7.642,2009,06030505,93.9,94.2,14.5
P,7.406,2010,06030505,93.1,90.9,14.9
P,6.89,2011,06030505,100,100,13.6
P,7.083,2012,06030505,100,100,12.7
P,6.859,2013,06030505,100,100,12.2
P,6.768,2014,06030505,98.2,92.9,13.6
P,7.462,2007,02760305,95.4,89.8,11.8
P,7.644,2008,02760305,100,100,12.8
P,7.541,2009,02760305,97.5,97.2,13.1
P,7.579,2010,02760305,100,100,12.4
P,7.421,2011,02760305,100,100,13.0
P,7.255,2012,02760305,100,100,12.8
P,6.833,2007,00350515,98.6,96.9,16.8
P,6.77,2008,00350515,95,88.4,15.4
P,6.833,2009,00350515,98.6,98.9,14.2
P,6.784,2010,00350515,100,99.7,13.2
P,6.66,2011,00350515,96.9,95.1,13.3
P,6.825,2012,00350515,95.2,82.3,12.4
P,6.667,2013,00350515,95,98.9,11.8
P,6.703,2014,00350515,94.7,62.5,12.3
P,7.846,2006,01050505,98.3,96.1,13.6
P,7.853,2007,01050505,100,98.1,13.6
P,7.898,2008,01050505,95.3,90.5,14.3
P,7.889,2009,01050505,93,90.6,14.1
P,7.617,2010,01050505,97.3,95.6,13.9
P,7.82,2012,01050505,96.9,99.7,13.2
A,9.145,2013,01050505,90.6,97.5,11.0
A,8.825,2014,01050505,91.5,98.7,11.9
P,7.922,2006,06050505,87.5,90.1,12.9
A,8.142,2007,06050505,99,98.8,13.1
A,8.497,2008,06050505,98.3,90.5,13.1
A,8.658,2009,06050505,95.8,86.6,12.5
A,8.546,2010,06050505,96.5,85.9,13.5
A,8.837,2012,06050505,97.5,97.1,13.5
A,8.921,2013,06050505,98.8,96.4,13.1
A,8.75,2014,06050505,98.7,97.8,12.7
NI,5.357,2014,02930525,100,100,18.3
A,8.505,2006,00650505,100,100,14.9
A,8.235,2008,00650505,96.8,98.4,11.1
A,8.666,2009,00650505,98.3,96.7,12.1
A,8.688,2010,00650505,98.2,98.5,12.3
A,8.636,2011,00650505,100,100,13.4
A,8.779,2012,00650505,100,97.6,12.1
A,8.535,2013,00650505,100,100,12.8
P,7.26,2006,03250505,99,98.8,16.1
P,7.245,2007,03250505,100,100,15.7
P,7.375,2008,03250505,96,98.6,16.2
P,7.801,2010,03250505,99.4,100,15.5
P,7.889,2012,03250505,98.3,99.2,15.5
A,8.149,2013,03250505,97.4,99.2,15.4
A,8.223,2014,03250505,98.8,99.2,14.2
A,8.444,2006,06750505,99.3,99.2,11.9
A,8.597,2007,06750505,96.3,96,12.0
A,8.553,2008,06750505,94.9,91.3,12.0
A,8.883,2009,06750505,96.7,91.7,11.9
A,8.915,2010,06750505,97.7,91.5,11.5
A,8.902,2011,06750505,100,100,11.3
A,9.171,2012,06750505,100,100,11.6
A,9.315,2013,06750505,100,100,12.6
A,9.269,2014,06750505,100,100,12.6
NI,5.252,2006,02010415,82.5,82.8,11.6
NI,5.606,2007,02010415,84.7,84.3,10.2
NI,5.607,2008,02010415,85.7,71,9.8
NI,5.214,2009,02010415,87.5,70.6,10.6
NI,5.337,2011,02010415,94.3,91,11.3
NI,5.405,2013,02010415,97.1,77,11.4
NI,5.488,2014,02010415,100,95,13.4
P,7.227,2009,02040305,97.2,96,13.6
P,7.75,2010,02040305,97.3,96.1,12.7
P,7.737,2011,02040305,100,100,14.0
P,7.485,2012,02040305,100,100,14.6
A,8.298,2013,02040305,100,100,15.0
P,7.737,2014,02040305,100,100,13.7
P,6.696,2006,04880550,64.4,83,11.9
P,6.522,2007,04880550,64.8,92.1,12.7
P,6.705,2008,04880550,71,88.8,13.0
P,6.944,2009,04880550,67,88.8,12.3
P,7.723,2010,04880550,71.2,98.1,12.8
P,7.612,2012,04880550,76.5,100,11.8
P,7.735,2014,04880550,77.1,99.6,11.3
P,6.25,2011,00440421,100,82.1,14.4
P,6.329,2012,00440421,97.3,87.7,13.8
P,6.447,2013,00440421,100,92.4,12.3
NI,5.858,2014,00440421,100,94.9,11.7
P,7.023,2007,07450405,100,100,13.3
P,7.017,2008,07450405,100,95.1,13.1
P,7.462,2009,07450405,99,98.8,12.8
P,7.529,2010,07450405,100,100,13.0
P,7.228,2012,07450405,100,100,12.6
P,7.214,2013,07450405,97.6,90.3,12.9
P,7.196,2014,07450405,94.8,81.5,12.0
NI,4.63,2006,02810340,68.8,65.4,12.6
NI,4.7,2007,02810340,83.4,76.1,14.5
NI,4.983,2008,02810340,87.3,79.5,11.5
NI,4.838,2009,02810340,94.8,93.8,15.2
NI,5.199,2010,02810340,91.9,92.5,12.4
NI,5.446,2011,02810340,94.6,96.3,13.4
NI,4.938,2012,02810340,97.1,97.4,14.6
NI,5.16,2013,02810340,98.5,98.2,14.7
NI,5.186,2014,02810340,93.5,95.2,13.9
NI,5.303,2008,01490535,94.8,98.1,26.0
NI,5.557,2009,01490535,100,100,19.6
P,6.498,2012,01490535,100,100,14.6
P,6.671,2013,01490535,100,100,13.6
P,6.319,2014,01490535,100,98.4,13.4
NI,6.202,2007,02360310,100,99.2,13.4
NI,6.207,2008,02360310,91.2,85.5,11.7
P,6.538,2009,02360310,98.1,96.5,11.3
P,6.97,2010,02360310,98.5,97.9,10.4
P,6.692,2012,02360310,98.2,96.6,10.8
P,6.977,2013,02360310,98.2,98.2,11.3
P,6.784,2014,02360310,100,98,10.7
NI,5.698,2010,01600360,100,100,14.5
NI,5.969,2012,01600360,100,99.6,15.4
NI,5.9,2013,01600360,100,95.7,15.6
NI,5.921,2014,01600360,100,100,14.7
NI,4.412,2006,02810506,68.3,63,5.0
NI,4.683,2008,02810506,82.5,64.9,4.1
NI,4.725,2010,02810506,89,91.4,5.4
NI,4.733,2011,02810506,85,88.3,5.4
NI,5.317,2007,00440415,78,76.2,12.2
NI,5.58,2008,00440415,95.2,81.9,10.2
NI,6.122,2009,00440415,97.9,84.7,10.4
NI,6.053,2010,00440415,97.9,93.7,11.1
NI,5.941,2011,00440415,100,90.1,12.1
NI,5.922,2012,00440415,98.9,95.7,10.9
NI,5.765,2013,00440415,97.7,100,11.1
NI,5.59,2014,00440415,100,100,12.5
P,7.595,2007,01760505,93.2,92.7,15.1
P,7.496,2008,01760505,97.5,96.6,16.7
P,7.768,2009,01760505,96.2,93.6,16.6
A,8.179,2010,01760505,100,97.8,15.0
A,8.171,2011,01760505,95.6,98.2,13.4
A,8.188,2012,01760505,98,100,12.9
A,8.524,2013,01760505,97.6,100,12.8
NI,4.65,2006,00350525,82.5,82.8,13.8
NI,5.239,2007,00350525,86.4,69.6,14.4
NI,5.199,2008,00350525,98.1,86.8,13.7
NI,5.264,2010,00350525,100,98.2,14.9
NI,5.654,2011,00350525,93.5,94.2,12.3
P,6.327,2012,00350525,92.6,94.1,12.9
P,6.907,2014,00350525,91.7,90.5,13.3
P,7.541,2006,01410505,97.3,91.1,15.1
P,7.036,2007,01410505,94.5,96.6,14.7
P,6.928,2008,01410505,98,100,14.8
P,7.225,2009,01410505,97.3,97.4,13.8
P,7.605,2011,01410505,100,99.2,13.9
P,7.704,2012,01410505,98.9,98.5,13.2
P,7.759,2013,01410505,97.7,96.3,12.1
P,6.784,2006,08710605,100,100,10.2
P,7.041,2007,08710605,97.5,95.8,10.3
P,7.572,2008,08710605,94.3,100,10.3
P,8.022,2009,08710605,96.8,98.4,10.3
A,8.514,2011,08710605,97.5,98.6,10.9
A,8.496,2012,08710605,99.2,100,10.9
A,8.713,2013,08710605,98.5,98.3,10.5
A,8.479,2014,08710605,98.4,100,10.7
NI,4.931,2008,01370315,72.8,73.7,7.5
NI,4.694,2007,01370315,86.8,82.5,7.2
A,8.52,2006,02070510,95.7,97.1,12.4
A,8.783,2007,02070510,94.7,95,11.6
A,8.707,2008,02070510,96.1,94.1,12.1
A,8.805,2009,02070510,98,96.9,12.7
A,8.806,2010,02070510,97.5,97.7,12.7
A,9.102,2011,02070510,97.2,97.1,13.4
A,9.369,2013,02070510,99.6,99.8,12.6
A,9.205,2014,02070510,99.7,100,12.4
P,7.95,2006,02730505,96.4,95.7,12.4
A,8.148,2007,02730505,96.4,95.8,12.0
P,7.952,2008,02730505,100,100,11.2
A,8.289,2009,02730505,98.9,99.1,10.9
A,8.467,2010,02730505,100,100,10.8
A,8.411,2011,02730505,98.6,95.8,13.3
P,6.437,2013,07120310,97,100,11.7
NI,6.151,2014,07120310,97.2,100,11.8
NI,4.656,2006,04240505,79.6,83.9,15.9
NI,4.453,2007,04240505,100,100,12.7
NI,4.955,2008,04240505,90.7,100,12.4
NI,6.012,2009,04240505,86.2,100,13.8
NI,6.1,2010,04240505,95.4,100,12.8
P,6.538,2014,04240505,88.6,96.4,13.9
P,6.392,2006,00350522,89.3,90.4,13.4
P,6.883,2007,00350522,79.2,68.9,15.6
P,6.86,2009,00350522,100,94.3,15.4
P,6.839,2010,00350522,100,95,15.7
P,6.898,2011,00350522,98.6,98,15.3
NI,6.152,2013,00350522,93.4,99.4,12.0
P,6.433,2014,00350522,93.5,67.4,11.9
P,7.329,2006,02610025,100,100,17.5
P,7.539,2007,02610025,100,100,17.1
P,7.27,2008,02610025,94.6,97.2,17.1
P,7.153,2010,02610025,94.7,71,15.6
P,7.5,2011,02610025,94,94.4,13.7
P,7.434,2012,02610025,100,98.3,14.1
P,7.679,2013,02610025,100,100,16.3
P,7.437,2014,02610025,97.4,100,17.7
P,7.647,2010,00520405,100,100,12.4
P,7.105,2011,00520405,98.7,98.5,12.1
P,7.69,2012,00520405,98.6,100,12.7
P,7.466,2013,00520405,98.6,96.6,12.6
P,7.306,2014,00520405,100,100,11.2
A,8.166,2008,00090310,95.1,87.7,12.6
A,8.288,2010,00090310,97.6,97.2,12.5
P,7.6,2014,00090310,100,100,12.3
P,7.22,2006,00790505,93.4,94.9,17.0
P,7.815,2007,00790505,96.3,98.3,17.6
P,7.44,2008,00790505,95.8,94.3,17.0
P,7.939,2009,00790505,100,100,15.9
P,7.977,2010,00790505,98.6,98.1,16.1
P,7.992,2011,00790505,98.3,100,15.7
A,8.155,2012,00790505,98.5,95.6,16.1
P,7.788,2007,00350004,100,94.7,6.3
P,7.5,2008,00350004,100,100,6.3
P,6.979,2009,00350004,100,100,6.4
P,6.827,2011,00350004,100,95.1,7.2
P,6.875,2012,00350004,100,100,7.4
P,6.985,2014,00350004,100,75.9,10.6
P,6.509,2006,08790605,95.4,88.1,9.2
P,7.355,2008,08790605,93.2,100,9.8
P,7.767,2010,08790605,92.4,100,10.3
P,8.109,2012,08790605,93.4,100,10.6
A,8.238,2013,08790605,93.6,100,10.4
P,7.991,2014,08790605,96.3,99.2,13.6
P,6.387,2008,01970010,100,98.6,10.0
NI,6.159,2009,01970010,100,100,10.0
P,6.69,2011,01970010,100,97.2,11.1
P,6.843,2012,01970010,100,94.5,11.3
P,7.594,2007,00090350,94.4,92.5,11.0
A,8.263,2011,00090350,94.7,96.4,10.6
A,8.327,2012,00090350,100,98,11.0
P,7.942,2013,00090350,100,100,11.5
P,7.84,2014,00090350,100,100,9.9
P,7.676,2007,00720505,98.7,98.4,16.5
P,7.758,2008,00720505,95,90.2,16.1
P,7.817,2009,00720505,98.8,95.2,15.0
P,7.915,2010,00720505,91.2,95.4,14.6
P,8.12,2011,00720505,94.2,99.2,14.2
A,8.333,2012,00720505,100,96.3,13.7
A,8.264,2013,00720505,100,99.5,13.7
P,7.03,2007,01630510,90.1,71.3,16.6
P,7.331,2008,01630510,94.8,82.4,16.6
P,7.414,2009,01630510,99,84.4,17.4
P,7.337,2010,01630510,98.8,84.8,18.4
P,7.371,2011,01630510,97,92.7,17.5
P,7.416,2012,01630510,95.7,92.9,16.8
P,7.625,2013,01630510,98,95.3,16.5
P,7.511,2014,01630510,98,90.1,16.3
NI,5.596,2006,02740120,100,100,12.0
NI,5.254,2007,02740120,100,97.2,12.5
NI,5.227,2008,02740120,100,100,12.2
NI,4.651,2009,02740120,100,99.3,11.1
NI,5.064,2010,02740120,100,100,10.6
NI,5.377,2011,02740120,100,100,12.0
NI,5.302,2012,02740120,100,100,10.8
NI,5.85,2014,02740120,100,100,10.6
P,8.011,2007,06550405,100,100,9.7
P,7.731,2008,06550405,97.8,97.4,11.1
P,7.98,2009,06550405,100,100,11.0
A,8.308,2010,06550405,99.8,100,12.0
P,8.056,2012,06550405,100,100,12.6
P,8.055,2014,06550405,100,100,11.0
NI,5.043,2008,00350381,95.4,96.7,12.2
NI,4.56,2009,00350381,95.4,97.1,12.9
NI,4.778,2007,00350381,97.6,100,13.5
NI,5.095,2006,02810530,74.8,71.4,12.1
NI,5.101,2007,02810530,83.1,80,14.8
NI,5.232,2008,02810530,78.3,87.5,11.8
NI,5.293,2010,02810530,86.4,94,11.9
NI,6.049,2011,02810530,93.3,98.7,12.1
NI,5.927,2012,02810530,98,100,14.7
NI,5.319,2014,02810530,91.3,92.5,14.6
NI,5.57,2006,03480415,88.2,86.4,14.4
NI,5.876,2007,03480415,91,86.2,13.9
P,6.557,2009,03480415,96.9,93.3,13.4
P,6.691,2012,03480415,100,100,14.8
P,6.592,2013,03480415,100,100,15.5
P,6.301,2014,03480415,100,100,16.4
NI,5.418,2006,03480605,88.1,89.8,9.0
NI,6.151,2007,03480605,95.6,94.2,9.6
P,6.588,2008,03480605,95.1,93.2,10.2
P,7.439,2009,03480605,96.9,100,10.5
P,7.219,2010,03480605,99.2,100,10.7
P,7.452,2011,03480605,99.4,100,10.8
P,7.779,2012,03480605,100,100,11.1
A,8.206,2013,03480605,98.3,100,11.4
P,7.816,2014,03480605,99.1,100,11.8
P,6.558,2006,02200305,89.5,83.9,12.4
P,6.463,2007,02200305,95.5,87.4,11.8
P,6.929,2009,02200305,98.5,100,12.9
P,6.787,2011,02200305,100,100,11.5
P,6.797,2013,02200305,100,100,10.9
P,7.234,2014,02200305,100,100,11.3
NI,6.071,2014,01530515,100,95,8.5
P,6.36,2006,06500310,95.2,97.2,15.1
P,6.915,2007,06500310,94.9,78.8,15.7
P,7.267,2008,06500310,100,97,16.0
P,7.434,2009,06500310,97.4,97.5,15.7
P,7.346,2010,06500310,97.6,98.6,13.9
P,7.144,2011,06500310,100,99.1,15.2
P,7.344,2012,06500310,100,99.2,15.1
P,7.292,2013,06500310,100,97.6,14.4
NI,5.417,2007,04930505,42.3,42.9,10.4
NI,4.75,2008,04930505,24.5,100,12.1
P,6.319,2009,04930505,43.3,66.7,10.8
P,7.083,2010,04930505,43.8,77.4,7.7
P,6.976,2013,04930505,56.3,56.1,11.1
P,7.269,2014,04930505,62.3,48.4,11.2
P,6.375,2007,01120005,87.1,89.6,10.8
NI,5.938,2009,01120005,100,100,8.9
P,6.312,2010,01120005,100,100,10.5
P,6.92,2012,01120005,100,100,11.3
P,7.491,2006,02850505,96.5,97.3,14.3
P,7.719,2007,02850505,89.8,95.1,14.0
P,7.698,2008,02850505,93.1,98.8,13.2
P,7.796,2009,02850505,95.4,95.4,13.5
P,8.016,2010,02850505,95.2,96.4,13.5
P,8.062,2011,02850505,97.3,99.5,13.3
A,8.603,2013,02850505,100,99.8,11.9
A,8.357,2014,02850505,100,100,11.6
NI,5.238,2006,08230605,83.3,77.1,10.8
NI,5.709,2007,08230605,83.9,71.7,10.7
NI,5.954,2008,08230605,92.9,93.9,9.0
NI,6.204,2009,08230605,96.4,98.6,8.4
NI,5.914,2010,08230605,97.6,96.2,9.4
P,6.549,2011,08230605,94.8,100,9.1
P,7.113,2014,08230605,95.1,100,10.1
P,7.654,2006,07750315,95.7,96,15.3
P,7.62,2007,07750315,94.4,93.9,15.9
P,7.76,2008,07750315,96.5,100,14.5
P,7.718,2009,07750315,100,100,15.0
P,8.1,2011,07750315,100,100,14.9
P,7.668,2012,07750315,100,100,15.0
P,7.801,2013,07750315,100,100,14.8
P,7.383,2014,07750315,100,100,14.3
NI,6.222,2007,00860305,91.5,92.7,11.3
P,6.312,2008,00860305,97.8,100,11.5
P,6.468,2010,00860305,100,100,11.5
P,6.969,2011,00860305,100,100,10.5
P,6.349,2013,00860305,100,100,12.5
P,6.765,2006,04820050,64.5,94.6,15.5
P,7.008,2007,04820050,67.3,100,15.4
P,7.944,2010,04820050,66.7,100,13.7
P,7.589,2011,04820050,73,100,16.8
P,8.073,2012,04820050,69.7,100,17.5
A,8.22,2013,04820050,63.1,100,16.5
P,7.545,2014,04820050,70.3,94.9,15.6
P,8.111,2007,00350575,100,100,20.1
A,8.195,2008,00350575,100,98.2,19.4
A,8.309,2009,00350575,98.6,95.8,18.4
P,8.075,2010,00350575,96.9,94,18.9
A,8.252,2013,00350575,97.5,98.7,17.0
A,8.259,2014,00350575,97.6,95.8,17.4
P,7.885,2006,00960505,91.5,88.7,13.3
P,7.976,2008,00960505,100,100,13.3
A,8.427,2009,00960505,100,100,12.1
P,8.037,2010,00960505,100,100,12.4
A,8.453,2011,00960505,100,100,12.4
A,8.306,2012,00960505,98.6,100,11.9
A,8.671,2013,00960505,99.4,99,12.7
A,8.88,2014,00960505,100,100,13.1
P,7.372,2007,03480285,100,86.3,14.8
P,7.593,2009,03480285,100,93.8,13.7
P,7.76,2012,03480285,97.1,100,14.4
P,7.469,2014,03480285,100,100,13.3
NI,6.152,2006,08210605,100,100,7.2
P,6.561,2007,08210605,95.5,90.4,7.6
P,7.158,2009,08210605,95.2,97.7,10.7
P,7.459,2010,08210605,96,98.4,10.9
P,7.542,2011,08210605,94.3,97,11.1
P,7.857,2013,08210605,99.2,97.8,10.8
P,7.838,2014,08210605,100,100,10.6
NI,4.953,2007,00350426,82.1,87.1,11.4
NI,4.969,2008,00350426,95.1,94.4,12.9
NI,5.086,2010,00350426,100,100,12.0
NI,5.5,2011,00350426,97.9,91.4,10.2
NI,5.519,2013,00350426,94.2,95.6,8.2
NI,5.355,2014,00350426,97.5,78.6,9.1
P,7.039,2006,04320530,58.9,87.1,9.8
P,7.114,2007,04320530,66.7,99.4,10.0
P,7.482,2008,04320530,68.3,100,10.3
P,7.935,2009,04320530,76.8,98.1,10.7
P,7.5,2011,04320530,69.8,97.1,12.0
P,7.895,2012,04320530,79.8,85.4,12.6
P,7.217,2013,04320530,85.3,90,12.6
P,7.078,2014,04320530,81.3,90.5,13.3
P,6.281,2006,08520605,100,100,13.0
NI,6.14,2007,08520605,100,100,12.8
P,6.824,2008,08520605,98.1,97.3,11.9
P,7.113,2009,08520605,96.4,96.7,11.5
P,7.03,2010,08520605,96.4,100,11.9
P,7.598,2011,08520605,98.5,100,13.3
P,7.697,2012,08520605,100,97.2,13.6
P,7.712,2013,08520605,94,100,13.2
NI,6.15,2007,01760320,100,100,11.0
P,6.43,2008,01760320,100,98.7,13.3
P,6.605,2010,01760320,100,100,16.5
P,6.296,2014,01760320,100,100,11.4
P,6.42,2009,00490030,91.5,86.9,10.8
NI,6.042,2010,00490030,100,93.8,10.2
P,7.734,2011,00490030,96.2,92.3,10.9
P,7.344,2012,00490030,89.8,90.4,10.0
NI,5.817,2011,00350116,100,99.2,14.6
P,6.356,2012,00350116,100,96.6,14.2
P,6.396,2013,00350116,97.2,98.4,12.5
P,6.308,2007,01260305,100,100,10.2
P,6.855,2008,01260305,93.7,91.9,11.1
P,6.833,2009,01260305,97.2,82.6,11.5
P,6.745,2010,01260305,100,91.1,12.4
P,6.609,2011,01260305,96.6,97.4,13.6
A,8.468,2006,01870505,100,100,15.1
A,8.81,2008,01870505,90.9,100,14.8
A,8.516,2009,01870505,95.5,94.8,15.4
A,8.537,2010,01870505,95.7,88,15.1
A,8.434,2012,01870505,98.3,100,15.9
A,8.876,2013,01870505,99.8,98.4,15.9
A,8.624,2014,01870505,96.3,100,14.6
P,6.369,2008,01600340,100,100,12.3
P,6.309,2009,01600340,97.7,98.2,12.7
NI,5.823,2011,01600340,97.8,100,14.6
NI,5.656,2012,01600340,100,98.9,13.8
NI,5.546,2014,01600340,100,94.6,13.9
A,8.708,2006,06550505,98.8,98.6,11.4
A,9.37,2009,06550505,97,94.9,11.1
A,9.275,2010,06550505,100,100,11.3
A,9.57,2012,06550505,99.6,97,11.8
A,9.615,2013,06550505,100,100,12.7
A,9.616,2014,06550505,100,100,11.5
P,7.699,2007,01360305,96,95.1,12.7
P,7.53,2008,01360305,98.2,97.8,12.4
P,7.687,2009,01360305,100,95.5,12.8
P,7.976,2010,01360305,100,96.3,12.5
P,7.958,2011,01360305,100,99.1,12.5
A,8.153,2012,01360305,98.1,96.3,12.5
P,8.007,2013,01360305,92.3,92.7,12.6
P,8.011,2014,01360305,100,98.8,12.9
P,7.28,2006,01500505,92.6,88.8,11.6
NI,6.19,2007,01500505,96,96.1,12.3
P,6.436,2008,01500505,98.5,93.5,12.2
P,6.86,2009,01500505,100,94.3,11.4
P,6.949,2010,01500505,100,95.8,11.8
P,7.279,2011,01500505,98.5,89.7,11.3
P,7.349,2012,01500505,94.7,91.8,11.2
P,7.264,2013,01500505,97.5,94.1,10.1
P,7.511,2014,01500505,100,100,10.1
P,7.152,2007,01710310,94.7,93.8,14.7
P,7.713,2009,01710310,100,100,14.5
P,7.554,2010,01710310,100,98,14.5
P,7.809,2011,01710310,100,97.5,14.5
P,7.46,2012,01710310,100,100,14.3
P,7.646,2013,01710310,100,100,14.3
P,7.258,2014,01710310,100,100,14.3
NI,6.12,2006,02480057,92.5,94.4,14.5
NI,6.163,2007,02480057,97.2,96.8,14.7
P,6.595,2010,02480057,100,98.9,11.6
P,6.623,2011,02480057,100,96.1,12.4
P,6.693,2012,02480057,100,100,12.6
P,6.863,2013,02480057,100,100,13.3
P,6.495,2006,02390405,100,98.8,14.6
P,6.683,2007,02390405,97.9,97.6,13.9
P,6.708,2008,02390405,98.9,98.5,13.0
P,6.924,2009,02390405,100,100,12.8
P,7.106,2010,02390405,100,100,13.4
P,7.215,2011,02390405,100,99.1,13.0
P,7.154,2012,02390405,100,100,13.1
P,7.206,2013,02390405,100,98,12.2
NI,5.556,2007,01490080,98,93.5,10.8
NI,5.68,2008,01490080,95.8,97.4,12.2
NI,5.37,2009,01490080,97.9,100,12.3
P,6.336,2010,01490080,100,100,14.9
NI,5.699,2011,01490080,100,96.4,14.9
NI,6.008,2012,01490080,100,94.3,15.0
P,6.49,2013,01490080,97.7,92.8,15.6
P,6.328,2014,01490080,100,96.1,14.9
NI,5.443,2010,00350375,100,94.9,12.6
NI,5.667,2013,00350375,98.3,96.9,14.0
NI,5.884,2014,00350375,98.6,74.8,14.2
P,7.094,2006,02620505,87.7,86.3,15.5
P,7.269,2007,02620505,94.3,94,14.1
P,7.333,2008,02620505,87.7,92.3,14.9
P,7.298,2009,02620505,93,94.2,14.9
P,7.535,2010,02620505,96.5,98.1,13.9
P,7.758,2012,02620505,100,99.3,11.9
P,8.118,2013,02620505,100,97.8,12.1
P,8.056,2014,02620505,100,98.3,12.8
NI,6.047,2006,02740075,100,100,13.0
NI,5.714,2007,02740075,100,98.6,14.4
NI,5.938,2008,02740075,100,100,13.2
NI,4.932,2009,02740075,100,98.8,14.2
NI,5.284,2010,02740075,97.4,98.5,14.4
NI,5.579,2011,02740075,98.8,97.8,16.3
NI,5.767,2012,02740075,95.1,94.9,12.9
NI,6.144,2013,02740075,100,100,12.8
P,6.532,2014,02740075,100,100,11.9
P,7.013,2009,01650047,98.3,94.5,14.6
P,7.596,2010,01650047,100,97.8,14.4
P,6.627,2011,01650047,100,100,15.3
P,7.744,2012,01650047,100,100,14.5
P,7.94,2013,01650047,100,100,14.4
P,6.816,2014,01650047,100,100,13.7
NI,4.476,2007,00350383,76.2,81.2,12.9
NI,4.647,2008,00350383,93.5,89.4,13.9
NI,4.773,2009,00350383,88.5,77.2,11.9
NI,5.0,2010,00350383,100,98.8,12.4
NI,5.172,2011,00350383,96.5,96.1,10.8
NI,5.493,2012,00350383,94.6,80.6,11.4
NI,5.526,2013,00350383,91,86.3,11.0
NI,5.264,2014,00350383,98.1,59.5,10.8
P,7.853,2006,03260330,97.1,89.5,14.0
P,8.062,2008,03260330,100,98.5,13.3
A,8.382,2009,03260330,97.8,95.9,14.5
A,8.345,2010,03260330,98,93.6,13.3
A,8.493,2013,03260330,100,96.9,13.1
A,8.442,2014,03260330,100,100,14.0
P,6.536,2006,06450310,97.9,97.7,11.3
P,6.591,2007,06450310,100,100,11.8
P,6.656,2009,06450310,97.6,96.4,11.6
P,6.778,2010,06450310,100,100,11.1
P,6.584,2011,06450310,100,100,10.7
P,6.25,2012,06450310,100,99.1,10.2
P,7.946,2007,04300305,31.6,79.6,12.9
P,7.99,2008,04300305,48.3,85.5,16.9
A,8.319,2010,04300305,65.8,100,13.1
A,8.822,2011,04300305,65.8,100,13.7
A,8.876,2012,04300305,77.6,100,12.0
A,8.805,2013,04300305,82.2,100,12.1
A,9.06,2014,04300305,83.2,100,11.5
NI,5.979,2008,01490532,100,100,22.9
P,6.386,2009,01490532,100,100,20.1
P,6.835,2010,01490532,100,100,15.0
P,6.346,2012,01490532,94.8,99.3,13.1
P,7.119,2013,01490532,92.3,100,13.4
P,6.924,2014,01490532,92.7,94.7,12.7
P,6.685,2007,02740087,96.5,100,10.9
NI,6.071,2008,02740087,100,100,13.7
NI,5.93,2009,02740087,100,100,14.1
P,6.613,2010,02740087,100,100,16.0
P,6.723,2011,02740087,100,100,16.5
P,7.601,2013,02740087,99.6,98,14.8
P,6.397,2014,02740087,100,100,14.5
NI,5.836,2006,00350505,82.7,82.6,12.2
NI,5.823,2007,00350505,96.3,98.1,16.0
P,6.313,2008,00350505,94.1,91.4,15.7
P,6.466,2009,00350505,96.5,93.4,15.0
P,6.745,2010,00350505,97.4,96,15.6
NI,6.141,2011,00350505,98.5,94.9,16.0
P,6.498,2012,00350505,97.8,93.9,14.6
P,6.541,2013,00350505,91.4,98.5,13.0
P,6.557,2014,00350505,92.3,76.1,12.6
P,6.594,2007,00030305,100,100,14.7
P,6.994,2008,00030305,100,100,14.7
P,7.162,2009,00030305,100,100,15.4
P,6.715,2010,00030305,100,100,15.2
P,6.724,2011,00030305,100,100,14.7
P,6.922,2012,00030305,100,100,13.8
P,7.532,2013,00030305,100,100,14.4
P,7.144,2014,00030305,100,100,13.8
A,8.356,2006,02640505,99.1,96.4,15.1
P,8.104,2007,02640505,100,100,17.4
A,8.626,2009,02640505,97.2,97.7,12.8
A,8.744,2010,02640505,98.7,97.5,15.0
A,8.848,2011,02640505,100,100,15.3
A,8.978,2012,02640505,100,100,14.9
A,9.076,2014,02640505,100,100,15.1
P,7.96,2007,00230305,96.5,99,10.2
P,7.786,2008,00230305,98.1,95,10.4
P,7.912,2009,00230305,96.6,96.7,11.0
P,7.981,2010,00230305,100,96.2,10.7
P,8.053,2011,00230305,98.8,99.2,11.2
P,7.857,2012,00230305,100,100,11.3
P,8.013,2013,00230305,100,99.6,11.2
P,7.379,2006,02460310,97.7,66.8,12.3
P,7.714,2007,02460310,97.8,97.6,12.4
P,8.034,2011,02460310,100,100,12.6
P,7.935,2012,02460310,100,100,12.5
P,7.248,2013,02460310,100,100,12.6
P,7.186,2014,02460310,100,100,11.9
NI,4.911,2006,02810310,72.5,69.4,11.3
NI,4.882,2007,02810310,88.1,77.6,13.1
NI,5.271,2010,02810310,87.6,85.9,12.6
NI,4.916,2011,02810310,91.3,88.7,12.0
NI,4.987,2012,02810310,85.1,86.1,13.8
