school_id,year,total
1490015,2007,704
1490017,2007,490
1490053,2007,1256
1490080,2007,550
1490040,2007,509
1490022,2007,1022
1490020,2007,322
1490003,2007,333
1490075,2007,273
1490002,2007,153
1490018,2007,944
1490004,2007,502
4540205,2007,585
1500025,2007,397
1500505,2007,493
1510505,2007,575
1510005,2007,414
1510015,2007,454
1510010,2007,488
1520505,2007,476
1520015,2007,361
1530003,2007,191
1530007,2007,569
1530025,2007,678
1530605,2007,647
1530505,2007,1196
1530005,2007,41
1530030,2007,647
1530040,2007,280
1530045,2007,636
1530320,2007,674
1540005,2007,171
1550008,2007,470
1550006,2007,537
1550015,2007,345
1550030,2007,430
1550305,2007,747
1550010,2007,444
1550505,2007,1955
1550035,2007,480
1550310,2007,818
1570305,2007,256
1570006,2007,311
6950505,2007,1613
1580505,2007,386
1580305,2007,335
1580015,2007,379
1580005,2007,455
1590005,2007,563
1590017,2007,401
1590505,2007,1024
1590305,2007,392
1590025,2007,416
1600020,2007,461
1600090,2007,449
1600030,2007,447
1600080,2007,467
1600345,2007,636
1600002,2007,472
1600015,2007,421
1600330,2007,546
1600315,2007,702
1600340,2007,606
1600050,2007,430
1600360,2007,578
1600505,2007,3732
1600027,2007,212
1600036,2007,465
1600040,2007,516
1600018,2007,443
1600075,2007,415
1600055,2007,178
4560050,2007,867
4580505,2007,113
1610505,2007,1078
1610305,2007,691
1610023,2007,418
1620505,2007,634
1620010,2007,416
1630016,2007,378
1630011,2007,236
1630405,2007,1105
1630020,2007,256
1630090,2007,356
1630505,2007,1365
1630035,2007,477
1630045,2007,557
1630095,2007,453
1630055,2007,355
1630060,2007,499
1630030,2007,462
1630070,2007,224
1630510,2007,1671
1630605,2007,1156
1630075,2007,147
1630420,2007,648
1630050,2007,833
1630085,2007,228
1630305,2007,852
1630100,2007,215
1630080,2007,148
1630040,2007,486
1640010,2007,425
1640505,2007,628
1640405,2007,704
1640020,2007,542
4680505,2007,91
1650003,2007,945
1650013,2007,873
1650027,2007,551
1650047,2007,786
1650049,2007,327
1650505,2007,1677
1650057,2007,1161
6980020,2007,282
6980510,2007,603
6980010,2007,430
1670007,2007,1062
1670035,2007,1217
1670014,2007,1156
1670505,2007,1355
1670003,2007,103
1680015,2007,169
1680020,2007,254
1680010,2007,166
1680005,2007,355
1680505,2007,986
1680300,2007,459
1680016,2007,612
4640305,2007,230
1690005,2007,450
1700030,2007,597
1700008,2007,471
1700505,2007,1566
1700025,2007,439
1710015,2007,436
1710005,2007,382
1710310,2007,1103
1710020,2007,483
1710505,2007,1290
1710025,2007,524
1710010,2007,474
4270010,2007,473
4920005,2007,180
7050505,2007,1412
7050405,2007,738
1720005,2007,491
1720505,2007,993
1720035,2007,592
4690505,2007,207
1730010,2007,212
1740305,2007,523
1740010,2007,491
1740505,2007,352
1750005,2007,483
1750505,2007,892
1750003,2007,472
1750007,2007,486
1750305,2007,738
1760130,2007,603
1760140,2007,449
1760510,2007,29
1760068,2007,549
1760315,2007,522
1760505,2007,1332
1760605,2007,257
1760150,2007,591
1770013,2007,442
1770505,2007,803
1770305,2007,925
1770015,2007,433
1780017,2007,263
1780020,2007,401
1780505,2007,896
1780305,2007,779
1780035,2007,365
7100179,2007,451
7100015,2007,954
7100510,2007,947
1810050,2007,1137
1810060,2007,1456
1810030,2007,1397
1810505,2007,2002
1810055,2007,1446
1820008,2007,884
1820305,2007,868
1820505,2007,937
1840003,2007,523
1840005,2007,341
1850065,2007,480
1850505,2007,1164
1850075,2007,142
1850305,2007,963
1850090,2007,625
1860017,2007,601
1860505,2007,927
1860025,2007,424
1870005,2007,578
1870505,2007,309
1870020,2007,433
1890410,2007,877
1890005,2007,417
1890007,2007,440
1890505,2007,1081
1890020,2007,366
8300605,2007,653
7170005,2007,219
7170010,2007,142
7170015,2007,77
7170505,2007,688
7170020,2007,145
1910310,2007,508
1910025,2007,642
8320605,2007,1301
7150505,2007,632
4700105,2007,1210
1960010,2007,215
1970010,2007,277
1970005,2007,617
1970505,2007,414
7200005,2007,213
7200305,2007,577
7200505,2007,481
7200003,2007,180
7200020,2007,162
7250025,2007,808
7250310,2007,257
7250305,2007,237
7250010,2007,501
7250505,2007,902
8520605,2007,601
1980005,2007,632
1980010,2007,390
1980305,2007,505
1980035,2007,395
1980505,2007,1214
1980310,2007,805
6600305,2007,591
6600505,2007,1071
1990005,2007,582
1990035,2007,395
1990020,2007,373
1990505,2007,1424
1990050,2007,724
1990405,2007,1065
1990040,2007,432
4440205,2007,384
2010063,2007,709
2010140,2007,268
2010105,2007,360
2010123,2007,587
2010010,2007,313
2010015,2007,309
2010075,2007,306
2010020,2007,241
2010040,2007,278
2010130,2007,224
2010115,2007,477
2010050,2007,342
2010070,2007,241
2010405,2007,661
2010505,2007,3106
2010410,2007,1209
2010415,2007,798
2010045,2007,593
2010125,2007,161
2010510,2007,114
2010135,2007,248
7280015,2007,159
2040005,2007,546
2040505,2007,774
2040305,2007,688
2070005,2007,379
2070305,2007,495
2070015,2007,412
2070020,2007,331
2070025,2007,420
2070310,2007,664
2070040,2007,437
2070315,2007,737
2070055,2007,414
2070120,2007,237
2070070,2007,281
2070080,2007,372
2070105,2007,443
2070108,2007,168
2070505,2007,1941
2070510,2007,1745
2070320,2007,567
2070115,2007,288
2070125,2007,294
2070130,2007,332
2080005,2007,600
2080015,2007,488
9150705,2007,468
2090035,2007,356
2090505,2007,593
2090015,2007,235
2110018,2007,631
2110001,2007,346
2110505,2007,1371
2110305,2007,1100
2110020,2007,400
2120007,2007,382
2120030,2007,390
2120010,2007,285
2120013,2007,719
2120505,2007,1245
2120020,2007,128
2120305,2007,1165
2120015,2007,245
2150015,2007,386
2150505,2007,334
7350010,2007,253
7350030,2007,592
7350310,2007,498
7350505,2007,1196
7350005,2007,418
7350035,2007,504
2170003,2007,419
2170010,2007,473
2170005,2007,519
2170505,2007,727
2170305,2007,635
2100005,2007,287
2100020,2007,408
2100410,2007,675
2100025,2007,326
2100505,2007,887
2100029,2007,266
4060705,2007,484
7300505,2007,1392
2130015,2007,265
2130003,2007,336
2130014,2007,303
2130020,2007,361
2130305,2007,624
2140505,2007,741
2140305,2007,796
2140001,2007,549
8530605,2007,1258
8510605,2007,516
2180060,2007,493
2180015,2007,641
2180010,2007,388
2180505,2007,724
2180305,2007,800
2190005,2007,562
2190505,2007,641
2190405,2007,497
2190020,2007,572
2200005,2007,277
2200025,2007,238
2200010,2007,193
2200305,2007,776
2200015,2007,333
2200075,2007,346
2200020,2007,240
2200505,2007,1087
2210005,2007,421
8550605,2007,582
7400505,2007,763
7400405,2007,475
2230010,2007,282
2230015,2007,296
2240005,2007,199
2260010,2007,475
2260005,2007,372
2260505,2007,629
2260405,2007,688
2270305,2007,517
2270008,2007,734
2270505,2007,682
8600605,2007,661
2290005,2007,363
2290305,2007,1524
2290007,2007,356
2290510,2007,1943
2290035,2007,419
2290010,2007,528
2290045,2007,262
2290027,2007,307
2300005,2007,125
2310003,2007,586
2310010,2007,689
2310015,2007,708
2310305,2007,507
2310505,2007,863
7450020,2007,331
7450015,2007,518
7450005,2007,700
7450010,2007,401
7450405,2007,538
7450505,2007,875
2340005,2007,125
4930505,2007,74
7500006,2007,186
7500008,2007,290
7500007,2007,59
7500505,2007,506
7500009,2007,71
4790505,2007,407
2360010,2007,309
2360065,2007,408
2360035,2007,496
2360305,2007,692
2360055,2007,429
2360505,2007,998
2360045,2007,251
2360105,2007,442
2360090,2007,231
2360510,2007,1002
2360310,2007,757
2380010,2007,520
2380005,2007,327
2390011,2007,488
2390010,2007,173
2390012,2007,641
2390015,2007,349
2390030,2007,591
2390405,2007,1309
2390505,2007,996
2390515,2007,837
2390305,2007,774
2400010,2007,236
4870550,2007,864
7530005,2007,257
7530010,2007,467
7530020,2007,101
7530025,2007,276
7530505,2007,1023
7530405,2007,560
7530030,2007,537
7780505,2007,630
7780005,2007,529
7780010,2007,336
2430040,2007,225
2430305,2007,511
2430020,2007,344
2430310,2007,309
2430315,2007,564
2430025,2007,335
2430075,2007,302
2430035,2007,579
2430060,2007,309
2430065,2007,308
2430510,2007,1511
2430325,2007,335
2430505,2007,1390
2430320,2007,302
2430090,2007,402
2430095,2007,298
2430110,2007,287
7550505,2007,747
2440020,2007,313
2440018,2007,532
2440015,2007,433
2440040,2007,343
2440410,2007,607
2440505,2007,925
2460002,2007,387
2460305,2007,426
2460005,2007,363
2460017,2007,453
2460010,2007,482
2460505,2007,1291
2460310,2007,566
2460020,2007,364
2480003,2007,701
2480013,2007,276
2480056,2007,680
2480057,2007,526
2480050,2007,374
2480505,2007,1524
2480014,2007,437
2480520,2007,191
2480305,2007,332
2490005,2007,178
4830305,2007,301
4820050,2007,286
2500005,2007,587
2510060,2007,393
2510305,2007,615
2510020,2007,352
2510025,2007,411
2510505,2007,753
2520005,2007,438
2520510,2007,354
2520305,2007,246
2530005,2007,63
4840505,2007,191
4410505,2007,1373
2580003,2007,319
2580015,2007,137
2580305,2007,775
2580030,2007,242
2580025,2007,483
2580001,2007,132
2580505,2007,1359
2580050,2007,261
2580070,2007,405
4850485,2007,203
2610025,2007,977
2610505,2007,1091
2620305,2007,806
2620067,2007,255
2620050,2007,244
2620505,2007,846
2630010,2007,62
2640007,2007,422
2640305,2007,480
2640010,2007,352
2640015,2007,574
2640505,2007,960
2640020,2007,436
2650405,2007,551
2650007,2007,501
2650015,2007,473
2650505,2007,718
4860105,2007,680
2660005,2007,461
2660010,2007,491
2660015,2007,565
2660505,2007,1103
2660305,2007,844
8710605,2007,1246
2690010,2007,476
2710005,2007,412
2710015,2007,331
2710020,2007,745
2710030,2007,950
2710040,2007,173
2710305,2007,950
2710505,2007,1584
2710035,2007,399
2710025,2007,356
2720005,2007,155
7600505,2007,1228
7600405,2007,602
4190305,2007,193
8290605,2007,712
2730005,2007,336
2730008,2007,461
2730305,2007,620
2740075,2007,534
2740015,2007,221
2740005,2007,363
2740111,2007,593
2740510,2007,54
2740087,2007,311
2740410,2007,24
2740505,2007,1446
2740115,2007,344
2740120,2007,487
2780305,2007,712
2780020,2007,492
2780015,2007,343
2780505,2007,723
4880550,2007,494
8730605,2007,592
2750005,2007,538
2760050,2007,343
2760020,2007,357
2760008,2007,389
2760305,2007,509
2770005,2007,384
2770010,2007,392
8720605,2007,1202
7650015,2007,6
7650505,2007,367
7650018,2007,67
7650030,2007,15
7650035,2007,405
8760605,2007,1106
7670505,2007,656
7670008,2007,237
7670040,2007,368
2810175,2007,310
2810165,2007,288
2810025,2007,406
2810035,2007,599
2810030,2007,485
2810325,2007,1041
2810075,2007,221
2810080,2007,605
2810065,2007,343
2810068,2007,290
2810510,2007,1640
2810050,2007,228
2810085,2007,326
2810100,2007,715
2810328,2007,616
2810320,2007,778
2810330,2007,939
2810060,2007,166
2810140,2007,297
2810155,2007,419
2810145,2007,413
2810023,2007,595
2810055,2007,674
2810020,2007,323
2810500,2007,1985
10003,2008,550
10505,2008,590
10405,2008,407
10015,2008,388
4120530,2008,472
6000505,2008,1961
6000405,2008,961
30025,2008,586
30305,2008,486
6030004,2008,248
6030505,2008,464
6030020,2008,552
4300305,2008,523
50003,2008,127
50505,2008,1309
50405,2008,717
50303,2008,703
50020,2008,376
50010,2008,339
50030,2008,382
50025,2008,402
70005,2008,441
70505,2008,729
70013,2008,720
70010,2008,536
80009,2008,322
80020,2008,476
80050,2008,416
6050505,2008,1219
6050405,2008,567
90505,2008,1734
90310,2008,522
90003,2008,462
90305,2008,556
90010,2008,352
90004,2008,536
90005,2008,261
90020,2008,590
90025,2008,683
90350,2008,393
100505,2008,1126
100010,2008,423
100025,2008,368
100030,2008,330
100005,2008,382
100055,2008,305
100038,2008,62
100410,2008,984
100045,2008,231
100050,2008,321
6100025,2008,483
6100010,2008,253
6100505,2008,721
6100305,2008,596
6100005,2008,404
140505,2008,721
140405,2008,598
140015,2008,642
140010,2008,508
140005,2008,202
8010605,2008,930
6150505,2008,523
6150305,2008,432
6150050,2008,167
4910550,2008,702
160001,2008,477
160505,2008,1813
160315,2008,611
160008,2008,146
160045,2008,481
160040,2008,429
160050,2008,382
160305,2008,648
160035,2008,403
160320,2008,599
170305,2008,617
170505,2008,689
170010,2008,247
180510,2008,367
180010,2008,385
200505,2008,1759
200010,2008,276
200025,2008,296
200005,2008,258
230505,2008,764
230305,2008,535
230010,2008,504
230012,2008,539
240505,2008,781
240006,2008,637
240005,2008,252
240025,2008,429
240018,2008,582
250003,2008,116
250505,2008,757
250315,2008,824
250025,2008,260
260505,2008,1156
260015,2008,309
260010,2008,298
260035,2008,440
260005,2008,455
260305,2008,1101
4200205,2008,325
4470205,2008,394
270010,2008,560
270305,2008,404
4140305,2008,246
6180505,2008,648
6180310,2008,370
6180035,2008,403
280005,2008,216
6200505,2008,478
300055,2008,422
300505,2008,1249
300305,2008,977
300015,2008,478
300033,2008,342
300040,2008,307
310505,2008,1634
310030,2008,316
310007,2008,469
310026,2008,564
310012,2008,536
310310,2008,713
310305,2008,847
310015,2008,404
310005,2008,759
8050605,2008,1045
6220015,2008,187
6220405,2008,571
6220008,2008,465
6220010,2008,340
8060605,2008,851
350541,2008,228
350003,2008,177
350021,2008,274
350390,2008,597
350548,2008,280
350546,2008,438
350558,2008,401
350507,2008,164
350560,2008,2427
350545,2008,1673
350505,2008,1305
350036,2008,24
350054,2008,508
350052,2008,521
350515,2008,1226
350430,2008,297
350518,2008,75
350020,2008,748
350062,2008,275
350072,2008,302
350074,2008,360
350077,2008,292
350080,2008,673
350008,2008,192
350009,2008,173
350530,2008,1491
350088,2008,279
350543,2008,118
350006,2008,100
350096,2008,201
350100,2008,181
350522,2008,393
350540,2008,290
350116,2008,255
350122,2008,201
350200,2008,446
350010,2008,194
350135,2008,236
350141,2008,251
350013,2008,654
350146,2008,643
350154,2008,281
350156,2008,279
350485,2008,656
350153,2008,458
350525,2008,730
350172,2008,155
350180,2008,295
350182,2008,307
350183,2008,343
350184,2008,147
350181,2008,337
350286,2008,791
350190,2008,366
350001,2008,237
350383,2008,645
350262,2008,492
350537,2008,1574
350215,2008,262
350004,2008,116
350227,2008,537
350226,2008,549
350229,2008,393
350231,2008,211
350382,2008,165
350237,2008,149
350243,2008,162
350542,2008,252
350138,2008,193
350575,2008,1308
350255,2008,240
350257,2008,669
350264,2008,246
350266,2008,235
350268,2008,480
350278,2008,297
350565,2008,488
350691,2008,402
350240,2008,902
350298,2008,158
350302,2008,231
350304,2008,211
350308,2008,375
350690,2008,414
350535,2008,820
350326,2008,328
350328,2008,228
350579,2008,326
350346,2008,413
350445,2008,684
350366,2008,362
350360,2008,287
350258,2008,435
350370,2008,377
350374,2008,230
350380,2008,329
4490305,2008,412
4240505,2008,267
4160305,2008,269
4810550,2008,1250
360505,2008,708
360325,2008,805
360010,2008,515
380005,2008,407
380013,2008,573
390005,2008,369
400033,2008,434
400505,2008,1576
400050,2008,269
400305,2008,730
400015,2008,402
400005,2008,492
400025,2008,461
400020,2008,359
400310,2008,523
410010,2008,267
410005,2008,256
6250505,2008,1443
6250050,2008,555
6250020,2008,420
6250315,2008,793
430005,2008,350
9100705,2008,429
8100605,2008,1163
440505,2008,4265
440010,2008,645
440110,2008,565
440001,2008,733
440023,2008,934
440045,2008,710
440050,2008,114
440055,2008,428
440400,2008,56
440065,2008,718
440410,2008,501
440078,2008,752
440420,2008,528
450005,2008,270
460505,2008,1826
460005,2008,657
460015,2008,680
460025,2008,397
460045,2008,484
460030,2008,558
460020,2008,420
460040,2008,607
460060,2008,64
460035,2008,475
480505,2008,1096
480007,2008,538
480035,2008,569
480303,2008,839
480015,2008,246
480020,2008,398
490006,2008,304
490506,2008,1541
490007,2008,275
490090,2008,232
490020,2008,284
490065,2008,309
490040,2008,381
490035,2008,513
490005,2008,370
490030,2008,251
490045,2008,338
490050,2008,464
500505,2008,791
500020,2008,668
500012,2008,417
500010,2008,64
500305,2008,716
4320530,2008,216
8150605,2008,724
510025,2008,766
6350005,2008,107
6350025,2008,487
6350035,2008,219
6350305,2008,500
6350505,2008,689
560030,2008,459
560025,2008,569
560505,2008,1678
560305,2008,745
560015,2008,353
570505,2008,1477
570050,2008,576
570030,2008,427
570045,2008,473
570040,2008,420
570035,2008,487
570055,2008,406
570003,2008,789
570025,2008,438
6320025,2008,176
610003,2008,384
610010,2008,242
610305,2008,964
610015,2008,431
610020,2008,420
610021,2008,98
610510,2008,1320
610505,2008,1225
610090,2008,387
610040,2008,274
610022,2008,352
610065,2008,280
610001,2008,238
630010,2008,207
640050,2008,869
640305,2008,583
640505,2008,577
4380505,2008,120
650505,2008,694
650005,2008,350
650010,2008,377
4360305,2008,228
4400205,2008,330
670005,2008,432
670305,2008,581
670020,2008,441
670030,2008,377
6400505,2008,1258
4390050,2008,133
680005,2008,177
710505,2008,1010
710015,2008,351
710305,2008,858
710032,2008,309
710030,2008,304
710045,2008,338
720505,2008,1264
720050,2008,1061
720030,2008,467
720040,2008,1013
720015,2008,434
730010,2008,246
730505,2008,772
730305,2008,674
730005,2008,332
730025,2008,268
730030,2008,359
730045,2008,228
740015,2008,487
6450505,2008,1002
6450005,2008,424
6450015,2008,356
6450305,2008,571
6450025,2008,450
6500005,2008,492
6500305,2008,452
6500505,2008,1064
6500310,2008,615
6500010,2008,741
770505,2008,590
780005,2008,580
6550505,2008,580
6550405,2008,516
790035,2008,626
790505,2008,1218
790030,2008,233
790020,2008,571
6580020,2008,432
6580310,2008,825
6580005,2008,430
6580305,2008,576
6580030,2008,573
6580010,2008,381
6580505,2008,1226
820004,2008,847
820006,2008,820
820505,2008,967
820305,2008,757
830005,2008,841
830505,2008,668
830010,2008,980
870305,2008,643
870505,2008,937
870010,2008,332
870013,2008,635
870015,2008,316
850005,2008,232
860005,2008,198
860505,2008,524
860010,2008,280
860020,2008,172
860305,2008,528
880405,2008,931
880020,2008,289
880505,2008,822
880015,2008,429
890005,2008,336
4280305,2008,366
910030,2008,189
930505,2008,1774
930028,2008,747
930038,2008,880
930018,2008,763
930058,2008,633
930010,2008,460
930015,2008,343
4100205,2008,204
940010,2008,455
940505,2008,650
940305,2008,518
940030,2008,228
950505,2008,2550
950305,2008,598
950140,2008,301
950045,2008,407
950320,2008,530
950315,2008,638
950005,2008,588
950145,2008,335
950130,2008,451
950065,2008,603
960005,2008,332
960505,2008,1144
960305,2008,586
960020,2008,477
960030,2008,397
960015,2008,361
6620020,2008,144
970016,2008,471
970510,2008,141
970505,2008,1310
970048,2008,616
970043,2008,624
970060,2008,718
980005,2008,105
4130505,2008,193
990050,2008,346
990505,2008,885
990405,2008,911
990015,2008,287
990020,2008,504
4460550,2008,1062
1000035,2008,582
1000006,2008,444
1000302,2008,518
1000007,2008,466
1000515,2008,2109
1000305,2008,534
1000015,2008,565
1000045,2008,387
1000050,2008,508
1000039,2008,446
1000310,2008,760
1000055,2008,466
4780505,2008,379
1010040,2008,480
1010035,2008,312
1010003,2008,205
1010505,2008,1584
1010012,2008,596
1010405,2008,534
1010013,2008,538
1010010,2008,540
1010030,2008,509
1010032,2008,426
1010310,2008,512
8180605,2008,525
6650505,2008,880
6650015,2008,290
6650305,2008,795
6700505,2008,716
1030001,2008,518
1030505,2008,1020
1030405,2008,644
1030020,2008,478
6720059,2008,70
6720505,2008,372
6720143,2008,180
1050505,2008,793
1050010,2008,517
1050005,2008,377
6740005,2008,105
6740310,2008,273
6740505,2008,347
4960305,2008,387
1070010,2008,434
1070020,2008,265
1070505,2008,1162
1070042,2008,107
1070305,2008,780
1070045,2008,254
1070050,2008,430
1090005,2008,4
1100200,2008,714
1100505,2008,689
1100305,2008,650
1100025,2008,403
1100005,2008,393
1110004,2008,265
1110505,2008,561
1110010,2008,311
8210605,2008,1354
8230605,2008,1261
8280605,2008,1951
8250605,2008,2022
1140010,2008,252
1140025,2008,224
1140505,2008,429
1140305,2008,499
1140035,2008,196
1140005,2008,90
6730001,2008,69
6730010,2008,525
6730305,2008,931
6730505,2008,857
6730005,2008,289
1170015,2008,378
1170505,2008,276
1180005,2008,711
6750007,2008,236
6750010,2008,307
6750505,2008,715
6750310,2008,511
6750015,2008,328
6800005,2008,373
6800025,2008,338
6800505,2008,1286
6800030,2008,351
6800050,2008,312
6800305,2008,284
6800310,2008,426
6830505,2008,841
1210005,2008,39
1220004,2008,540
1220005,2008,367
1220505,2008,669
1220305,2008,898
1220015,2008,251
1250505,2008,756
1250005,2008,550
1270005,2008,221
1270505,2008,198
1280008,2008,614
1280035,2008,459
1280100,2008,566
1280020,2008,105
1280050,2008,371
1280026,2008,508
1280027,2008,261
1280033,2008,45
1280505,2008,1969
1280085,2008,358
1280045,2008,162
1280054,2008,539
1280075,2008,635
1280080,2008,154
6850005,2008,118
4550050,2008,220
4500105,2008,154
1310505,2008,1038
1310410,2008,877
1310019,2008,681
1310010,2008,607
1330505,2008,517
1330025,2008,351
1350005,2008,267
1360505,2008,917
1360007,2008,612
1360010,2008,733
1360305,2008,689
1370045,2008,497
1370505,2008,1211
1370040,2008,452
1370055,2008,620
1370015,2008,370
1370060,2008,521
1370605,2008,750
4530005,2008,699
1380505,2008,524
1380003,2008,154
1390005,2008,476
1390010,2008,498
1390015,2008,588
1390505,2008,977
1390305,2008,832
1390003,2008,52
1410030,2008,492
1410015,2008,408
1410505,2008,1136
1410410,2008,413
1410007,2008,247
1420505,2008,419
1420015,2008,538
1420305,2008,259
4350305,2008,347
1440505,2008,659
1440305,2008,523
1440007,2008,462
1440015,2008,452
6900510,2008,839
6900505,2008,1247
1450005,2008,493
1450020,2008,666
4290010,2008,304
1480005,2008,295
1490015,2008,687
1490017,2008,486
1490053,2008,636
1490080,2008,584
1490040,2008,481
1490022,2008,507
1490025,2008,513
1490536,2008,235
1490020,2008,332
1490003,2008,340
1490075,2008,274
1490002,2008,146
1490027,2008,508
1490018,2008,965
1490004,2008,521
4540205,2008,594
1500025,2008,399
1500505,2008,500
1510505,2008,563
1510005,2008,392
1510015,2008,463
1510010,2008,504
1520505,2008,472
1520015,2008,341
1530003,2008,185
1530007,2008,682
1530025,2008,696
1530605,2008,656
1530505,2008,1199
1530005,2008,53
1530030,2008,666
1530040,2008,187
1530045,2008,566
1530320,2008,889
1540005,2008,161
1550008,2008,476
1550006,2008,488
1550015,2008,435
1550030,2008,462
1550305,2008,780
1550010,2008,423
1550505,2008,1995
1550035,2008,422
1550310,2008,772
1570305,2008,238
1570006,2008,311
6950505,2008,1622
1580505,2008,385
1580305,2008,360
1580015,2008,388
1580005,2008,473
1590005,2008,492
1590017,2008,383
1590505,2008,1022
1590305,2008,370
1590025,2008,423
1600020,2008,472
1600090,2008,428
1600030,2008,404
1600080,2008,489
1600345,2008,609
1600002,2008,451
1600015,2008,432
1600330,2008,584
1600315,2008,608
1600340,2008,571
1600050,2008,431
1600360,2008,558
1600505,2008,3573
1600027,2008,186
1600036,2008,462
1600040,2008,515
1600018,2008,438
1600075,2008,425
1600055,2008,201
4560050,2008,923
4580505,2008,94
1610505,2008,1049
1610305,2008,750
1610023,2008,432
1620505,2008,620
1620010,2008,423
1630016,2008,348
1630011,2008,252
1630405,2008,1126
1630020,2008,270
1630090,2008,362
1630505,2008,1268
1630035,2008,473
1630045,2008,607
1630095,2008,450
1630055,2008,369
1630060,2008,521
1630030,2008,494
1630070,2008,220
1630510,2008,1635
1630605,2008,1200
1630075,2008,156
1630420,2008,624
1630050,2008,776
1630085,2008,239
1630305,2008,795
1630100,2008,232
1630080,2008,135
1630040,2008,493
1640010,2008,412
1640505,2008,660
1640405,2008,715
1640005,2008,66
1640020,2008,486
4680505,2008,93
1650003,2008,951
1650013,2008,900
1650027,2008,567
1650047,2008,811
1650049,2008,319
1650505,2008,1713
1650057,2008,1126
6980020,2008,297
6980510,2008,621
6980010,2008,442
1670007,2008,1030
1670035,2008,1216
1670014,2008,1117
1670505,2008,1414
1670003,2008,110
1680015,2008,155
1680020,2008,251
1680010,2008,169
1680005,2008,363
1680505,2008,978
1680300,2008,458
1680016,2008,707
4640305,2008,192
1690005,2008,435
1700030,2008,561
1700008,2008,496
1700505,2008,1545
1700025,2008,484
1710015,2008,460
1710005,2008,373
1710310,2008,1121
1710020,2008,490
1710505,2008,1317
1710025,2008,508
1710010,2008,449
4270010,2008,474
4920005,2008,240
7050505,2008,1399
7050405,2008,701
1720005,2008,499
1720505,2008,988
1720035,2008,568
4690505,2008,222
1730010,2008,207
1740305,2008,484
1740010,2008,495
1740505,2008,361
1750005,2008,478
1750505,2008,891
1750003,2008,459
1750007,2008,466
1750305,2008,744
1760130,2008,590
1760140,2008,451
1760510,2008,36
1760068,2008,551
1760315,2008,492
1760505,2008,1331
1760605,2008,253
1760150,2008,551
1770013,2008,417
1770505,2008,791
1770305,2008,880
1770015,2008,438
1780017,2008,271
1780020,2008,400
1780505,2008,906
1780305,2008,818
1780035,2008,363
7100179,2008,420
7100015,2008,948
7100510,2008,983
1810050,2008,1180
1810060,2008,1427
1810030,2008,1370
1810505,2008,2016
1810055,2008,1427
1820008,2008,885
1820305,2008,885
1820011,2008,325
1820505,2008,893
1840003,2008,512
1840005,2008,360
1850065,2008,496
1850505,2008,1154
1850075,2008,158
1850305,2008,970
1850090,2008,640
1860017,2008,622
1860505,2008,916
1860025,2008,404
1870005,2008,598
1870505,2008,326
1870020,2008,422
1890410,2008,870
1890005,2008,532
1890007,2008,423
1890505,2008,1073
1890020,2008,295
8300605,2008,638
7170005,2008,195
7170010,2008,127
7170015,2008,75
7170505,2008,621
7170020,2008,135
1910310,2008,462
1910025,2008,647
8320605,2008,1323
7150505,2008,627
4700105,2008,1270
1960010,2008,256
1970010,2008,281
1970005,2008,607
1970505,2008,407
7200005,2008,205
7200305,2008,578
7200505,2008,483
7200003,2008,172
7200020,2008,146
7250025,2008,811
7250310,2008,262
7250305,2008,222
7250010,2008,486
7250505,2008,916
8520605,2008,619
1980005,2008,612
1980010,2008,388
1980305,2008,528
1980035,2008,379
1980505,2008,1255
1980310,2008,801
6600305,2008,498
6600505,2008,1030
1990005,2008,593
1990035,2008,388
1990020,2008,390
1990505,2008,1385
1990050,2008,720
1990405,2008,1080
1990040,2008,457
4440205,2008,399
2010063,2008,731
2010140,2008,247
2010105,2008,335
2010123,2008,605
2010010,2008,320
2010015,2008,238
2010075,2008,246
2010020,2008,230
2010040,2008,270
2010130,2008,223
2010115,2008,360
2010050,2008,331
2010070,2008,196
2010405,2008,1108
2010505,2008,3107
2010410,2008,1068
2010415,2008,772
2010045,2008,542
2010125,2008,132
2010510,2008,129
2010135,2008,244
7280015,2008,147
2040030,2008,319
2040005,2008,528
2040505,2008,756
2040305,2008,503
2070005,2008,401
2070305,2008,486
2070015,2008,428
2070020,2008,331
2070025,2008,423
2070310,2008,643
2070040,2008,447
2070315,2008,757
2070055,2008,402
2070120,2008,247
2070070,2008,293
2070080,2008,409
2070105,2008,449
2070108,2008,179
2070505,2008,1888
2070510,2008,1781
2070320,2008,558
2070115,2008,295
2070125,2008,281
2070130,2008,324
2080005,2008,571
2080015,2008,509
9150705,2008,459
2090035,2008,364
2090505,2008,544
2090015,2008,229
2110018,2008,657
2110001,2008,377
2110505,2008,1321
2110305,2008,1049
2110020,2008,429
2120007,2008,397
2120030,2008,394
2120010,2008,284
2120013,2008,702
2120505,2008,1263
2120020,2008,115
2120305,2008,1142
2120015,2008,249
2150015,2008,365
2150505,2008,328
7350010,2008,260
7350030,2008,569
7350310,2008,493
7350505,2008,1178
7350005,2008,422
7350035,2008,484
2170003,2008,425
2170010,2008,463
2170005,2008,547
2170505,2008,731
2170305,2008,645
2100005,2008,272
2100020,2008,406
2100410,2008,627
2100025,2008,319
2100505,2008,905
2100029,2008,264
4060705,2008,453
7300505,2008,1414
2130015,2008,265
2130003,2008,315
2130014,2008,295
2130020,2008,363
2130305,2008,616
