school id,year,percent attending college/univ,percent attending prive two year,percent attending private four year,percent attending public two year,percent attending public four year
310505,2010,84.9,0.0,28.5,27.2,44.3
350505,2010,61.7,1.3,32.7,47.1,19.0
350507,2010,72.7,0.0,56.3,31.3,12.5
350515,2010,58.0,0.0,29.6,37.8,32.7
350518,2010,52.9,0.0,33.3,44.4,22.2
350522,2010,70.1,1.9,25.9,48.1,24.1
350525,2010,58.8,1.7,28.3,41.7,28.3
350530,2010,57.4,5.2,39.3,48.1,7.4
350535,2010,63.6,0.0,26.2,57.3,16.5
350537,2010,54.3,0.0,19.2,60.0,20.8
350540,2010,83.6,0.0,42.9,35.7,21.4
350541,2010,66.7,0.0,50.0,35.7,14.3
350542,2010,71.4,0.0,45.0,42.5,12.5
350543,2010,54.3,5.3,42.1,47.4,5.3
350545,2010,83.7,0.0,49.8,14.2,36.0
350546,2010,79.5,0.0,46.6,17.2,36.2
350548,2010,40.7,2.7,27.0,67.6,2.7
350558,2010,75.6,0.0,51.6,17.7,30.6
350560,2010,87.2,0.0,66.8,3.8,29.4
350565,2010,77.4,0.0,41.7,29.2,29.2
350575,2010,84.3,0.0,42.5,19.7,37.8
350579,2010,65.0,0.0,28.2,48.7,23.1
350651,2010,53.8,0.0,42.9,31.4,25.7
350690,2010,69.2,0.0,44.4,37.8,17.8
360505,2010,76.4,0.0,32.5,38.9,28.6
400505,2010,83.1,0.0,40.0,21.8,38.2
440505,2010,73.3,0.2,22.5,48.5,28.9
440515,2010,75.8,0.0,8.0,84.0,8.0
460505,2010,80.4,0.3,67.0,7.5,25.2
480505,2010,87.1,0.0,47.7,19.0,33.3
490506,2010,76.8,0.0,54.7,18.5,26.8
500505,2010,89.2,0.0,39.2,14.4,46.4
520405,2010,79.1,0.0,45.1,18.7,36.3
560505,2010,92.6,0.0,33.6,17.4,49.0
570505,2010,57.6,1.5,27.9,51.5,19.1
610505,2010,76.7,0.0,34.5,45.6,19.9
610510,2010,66.7,0.0,28.3,57.2,14.5
640505,2010,70.9,0.0,27.7,21.7,50.6
650505,2010,89.0,0.0,56.8,4.9,38.3
710505,2010,77.8,0.0,44.4,23.3,32.3
720505,2010,83.0,0.0,21.7,30.4,47.9
730505,2010,70.3,1.7,46.3,21.5,30.6
770505,2010,82.4,0.0,35.7,15.7,48.6
790505,2010,76.1,0.0,20.3,39.6,40.1
820505,2010,85.8,0.0,57.1,10.7,32.1
830505,2010,82.4,0.0,23.1,26.5,50.4
860505,2010,69.5,0.0,27.4,47.9,24.7
870505,2010,87.1,0.0,37.2,29.6,33.2
880505,2010,89.7,0.4,42.6,13.9,43.0
930505,2010,58.2,1.6,25.4,47.3,25.8
940505,2010,68.8,1.0,14.1,46.5,38.4
950325,2010,25.0,11.1,0.0,77.8,11.1
950505,2010,64.5,0.0,14.9,62.3,22.8
960505,2010,74.2,0.0,37.2,29.6,33.2
970505,2010,65.7,0.0,21.3,47.1,31.6
970510,2010,27.1,0.0,3.4,89.7,6.9
990505,2010,78.6,0.6,44.8,15.8,38.8
1000515,2010,63.8,0.0,40.1,15.5,44.4
1010505,2010,84.9,0.0,42.0,10.8,47.1
1030505,2010,74.5,0.0,18.7,48.0,33.3
1050505,2010,90.7,0.0,40.8,26.5,32.7
1070505,2010,56.6,0.0,29.1,36.4,34.4
1100505,2010,80.6,0.0,39.8,21.3,38.9
1110505,2010,85.9,0.0,19.4,67.2,13.4
1140505,2010,72.4,0.0,14.1,59.2,26.8
1170505,2010,91.3,0.0,45.2,23.8,31.0
1220505,2010,82.5,0.0,39.4,8.7,52.0
1250505,2010,92.8,0.0,47.8,6.7,45.6
1270505,2010,76.9,0.0,43.3,20.0,36.7
1280505,2010,73.5,1.1,20.7,46.5,31.6
1310505,2010,87.3,0.9,61.0,6.6,31.5
1330505,2010,73.2,0.0,33.3,40.0,26.7
1360505,2010,85.0,0.0,52.4,5.3,42.4
1370505,2010,75.1,0.0,18.1,65.7,16.3
1370605,2010,61.0,0.0,2.1,93.6,4.3
1380505,2010,90.4,0.0,45.3,13.3,41.3
1390505,2010,84.7,0.0,52.3,6.5,41.2
1410505,2010,78.3,0.0,34.1,23.7,42.2
1420505,2010,82.3,0.0,55.4,18.5,26.2
1440505,2010,79.6,0.0,50.4,14.5,35.0
1490536,2010,61.1,0.0,0.0,100.0,0.0
1500505,2010,67.2,0.0,14.0,48.8,37.2
1510505,2010,75.8,0.0,27.5,34.1,38.5
1520505,2010,79.7,0.0,50.9,27.3,21.8
1530505,2010,79.2,0.0,27.5,33.5,39.0
1530605,2010,53.8,0.0,14.3,36.5,49.2
1550505,2010,81.5,0.0,68.9,7.2,23.9
1580505,2010,83.9,0.0,32.1,15.4,52.6
1590505,2010,88.8,0.0,54.7,14.3,30.9
1600505,2010,74.7,0.2,18.3,47.7,33.9
1610505,2010,79.6,0.0,25.1,53.1,21.8
1620505,2010,85.3,0.0,28.3,26.3,45.5
1630505,2010,64.9,1.2,33.7,43.0,22.1
1630510,2010,60.8,2.4,18.8,62.0,16.8
1630525,2010,33.3,0.0,0.0,100.0,0.0
1630605,2010,47.7,1.4,16.7,73.6,8.3
1640505,2010,86.8,0.0,50.3,15.9,33.8
1650505,2010,72.8,1.5,36.3,36.3,26.0
1670505,2010,87.7,0.3,43.7,14.0,42.0
1680505,2010,85.5,0.5,58.5,13.3,27.7
1700505,2010,66.6,0.0,45.1,15.4,39.5
1710505,2010,83.5,0.0,40.1,14.2,45.6
1720505,2010,78.5,0.0,35.8,27.4,36.8
1740505,2010,84.3,1.3,46.7,18.7,33.3
1750505,2010,88.6,0.0,66.7,3.8,29.6
1760505,2010,73.9,0.0,36.7,26.0,37.2
1760605,2010,40.0,0.0,22.2,77.8,0.0
1770505,2010,88.2,0.0,48.4,7.5,44.1
1780505,2010,84.7,0.0,39.9,19.1,41.0
1810505,2010,78.3,0.6,21.4,42.8,35.2
1820505,2010,64.4,0.0,32.8,28.4,38.8
1850505,2010,73.6,0.0,56.8,9.7,33.5
1860505,2010,77.2,0.9,29.5,31.3,38.4
1870505,2010,85.7,0.0,52.8,5.6,41.7
1890505,2010,87.2,0.4,46.0,14.2,39.3
1970505,2010,61.9,1.9,55.8,13.5,28.8
1980505,2010,79.3,0.0,47.5,9.1,43.4
1990505,2010,87.1,0.0,58.2,3.5,38.3
2010505,2010,70.9,0.9,20.4,41.9,36.8
2040505,2010,87.0,0.0,35.7,20.0,44.3
2070505,2010,79.6,0.0,60.2,7.2,32.6
2070510,2010,82.2,0.0,60.1,6.9,33.0
2090505,2010,69.4,0.0,27.4,29.8,42.9
2100505,2010,83.6,0.0,48.0,27.4,24.6
2110505,2010,85.4,0.0,35.5,23.3,41.1
2120505,2010,80.1,0.4,32.3,19.2,48.0
2140505,2010,75.0,0.0,29.9,26.5,43.6
2150505,2010,77.5,0.0,22.6,45.2,32.3
2170505,2010,89.7,0.0,46.4,18.7,34.9
2180505,2010,83.6,0.0,33.3,21.7,44.9
2190505,2010,89.0,0.0,51.9,7.1,40.9
2200505,2010,77.0,0.0,42.3,15.9,41.8
2260505,2010,66.2,0.0,24.4,30.2,45.3
2270505,2010,78.9,0.0,30.2,40.7,29.1
2290510,2010,69.0,0.0,35.8,26.9,37.3
2310505,2010,76.0,0.0,36.3,22.2,41.5
2360505,2010,71.4,0.0,25.9,48.3,25.9
2360510,2010,72.2,1.4,21.7,57.3,19.6
2390505,2010,72.2,0.7,39.3,25.0,35.0
2390515,2010,66.2,0.4,29.0,38.2,32.4
2430505,2010,68.4,0.0,28.1,44.3,27.6
2430510,2010,82.2,0.3,44.3,22.3,33.1
2440505,2010,81.6,0.0,41.4,39.1,19.5
2460505,2010,86.7,0.0,53.6,11.9,34.5
2480505,2010,70.1,0.4,42.3,32.4,24.9
2480520,2010,17.4,0.0,0.0,100.0,0.0
2510505,2010,71.4,0.0,37.9,26.3,35.8
2520510,2010,73.2,0.0,50.0,18.3,31.7
2580505,2010,62.8,2.8,20.4,51.4,25.4
2610505,2010,84.0,0.5,33.0,25.8,40.7
2620505,2010,71.8,0.8,33.8,26.9,38.5
2640505,2010,84.9,0.0,46.7,8.6,44.7
2650505,2010,82.4,0.0,25.2,35.1,39.7
2660505,2010,91.4,0.0,57.0,2.7,40.2
2710505,2010,86.3,0.0,44.7,21.3,34.1
2740505,2010,64.9,1.1,32.6,35.4,30.9
2780505,2010,82.6,0.0,33.6,41.4,25.0
2810500,2010,73.6,0.0,25.2,59.8,15.0
2810510,2010,74.8,0.0,18.4,73.5,8.2
4060705,2010,26.9,0.0,21.4,75.0,3.6
4120530,2010,90.6,0.0,69.0,3.4,27.6
4130505,2010,75.0,0.0,50.0,16.7,33.3
4240505,2010,50.0,0.0,31.3,56.3,12.5
4360305,2010,89.5,0.0,70.6,11.8,17.6
4380505,2010,81.3,0.0,15.4,38.5,46.2
4410505,2010,87.1,0.0,42.6,42.6,14.8
4460550,2010,97.1,0.0,48.5,15.2,36.4
4490305,2010,90.0,0.0,37.0,3.7,59.3
4680505,2010,93.0,0.0,90.0,0.0,10.0
4690505,2010,86.5,0.0,50.0,12.5,37.5
4700105,2010,90.9,0.0,55.0,10.0,35.0
4780505,2010,93.1,0.0,63.0,0.0,37.0
4790505,2010,78.7,0.0,39.6,31.3,29.2
4870550,2010,80.3,0.0,57.1,14.3,28.6
4880550,2010,80.0,0.0,35.0,30.0,35.0
4930505,2010,60.0,0.0,8.3,83.3,8.3
6000505,2010,88.5,0.0,60.0,5.5,34.5
6030505,2010,78.5,0.0,30.1,32.9,37.0
6050505,2010,81.4,0.0,56.9,22.8,20.3
6100505,2010,85.2,0.0,28.5,26.4,45.1
6150505,2010,62.0,0.0,20.4,51.0,28.6
6180505,2010,75.7,0.0,40.6,29.7,29.7
6200505,2010,84.3,0.0,40.0,18.6,41.4
6250505,2010,77.2,0.0,31.4,25.8,42.9
6350505,2010,75.5,0.0,29.3,47.2,23.6
6400505,2010,89.2,0.3,68.5,6.2,24.9
6450505,2010,71.2,0.0,36.5,37.8,25.7
6500505,2010,83.1,0.0,29.4,28.4,42.2
6550505,2010,81.0,0.0,68.5,4.0,27.4
6580505,2010,77.6,0.0,30.6,24.4,45.0
6600505,2010,76.8,0.6,36.6,28.5,34.3
6650505,2010,82.4,0.0,21.4,33.3,45.3
6700505,2010,83.2,0.0,24.7,47.2,28.1
6720505,2010,71.1,0.0,16.9,59.3,23.7
6730505,2010,90.3,0.0,52.4,10.1,37.5
6740505,2010,80.0,0.0,13.5,69.2,17.3
6750505,2010,81.3,0.0,54.1,11.9,34.1
6800505,2010,89.5,0.0,37.9,33.5,28.6
6830505,2010,69.2,1.4,33.3,31.9,33.3
6900505,2010,87.8,0.8,36.8,15.8,46.6
6950505,2010,85.6,0.0,65.9,5.4,28.7
6980510,2010,86.3,0.0,53.4,13.6,33.0
7050505,2010,88.7,0.3,58.7,9.5,31.4
7100510,2010,85.7,0.0,49.3,12.5,38.2
7150505,2010,78.0,0.0,60.3,26.9,12.8
7170505,2010,72.2,0.0,31.6,40.4,28.1
7200505,2010,69.4,0.0,18.2,49.4,32.5
7250505,2010,82.8,0.0,39.6,12.7,47.7
7300505,2010,86.6,0.0,41.5,8.0,50.5
7350505,2010,78.3,0.0,19.8,29.1,51.1
7400505,2010,80.1,0.0,27.9,20.9,51.2
7450505,2010,86.8,0.0,30.3,35.9,33.8
7500505,2010,77.3,0.0,25.9,41.4,32.8
7530505,2010,77.2,0.0,31.3,34.1,34.6
7550505,2010,68.5,0.0,14.3,52.4,33.3
7600505,2010,74.4,0.0,33.8,27.9,38.3
7650505,2010,67.8,0.0,32.5,25.0,42.5
7670505,2010,74.6,0.0,16.5,33.0,50.5
7780505,2010,64.0,0.0,35.4,29.2,35.4
8010605,2010,37.8,1.4,34.2,43.8,20.5
8050605,2010,58.0,2.0,36.8,30.9,30.3
8060605,2010,67.5,0.8,32.1,38.9,28.2
8100605,2010,57.0,0.0,13.5,56.8,29.7
8150605,2010,54.5,0.0,23.1,61.5,15.4
8180605,2010,38.9,0.0,0.0,93.2,6.8
8210605,2010,51.5,0.7,7.9,70.2,21.2
8230605,2010,54.9,2.1,19.3,65.0,13.6
8250605,2010,52.7,1.2,10.7,59.1,28.9
8280605,2010,54.2,0.0,10.9,67.4,21.7
8290605,2010,24.4,0.0,12.1,51.5,36.4
8300605,2010,60.8,0.0,39.2,41.8,19.0
8320605,2010,52.8,0.0,16.7,47.3,36.0
8510605,2010,49.5,0.0,27.3,43.6,29.1
8520605,2010,51.8,0.0,23.5,47.1,29.4
8530605,2010,43.5,1.7,27.4,52.1,18.8
8550605,2010,57.2,0.0,20.3,53.2,26.6
8600605,2010,43.5,0.0,17.2,71.9,10.9
8710605,2010,60.0,0.0,21.3,51.1,27.6
8720605,2010,48.9,0.0,25.6,48.1,26.4
8730605,2010,56.6,0.0,16.4,54.8,28.8
8760605,2010,45.2,0.0,34.7,47.5,17.8
9100705,2010,79.0,1.3,20.3,43.0,35.4
9150705,2010,70.6,0.0,31.9,19.4,48.6
10505,2010,67.9,0.0,18.7,39.6,41.8
50505,2010,70.6,0.0,14.1,56.8,29.1
70505,2010,56.4,0.0,21.4,38.1,40.5
90505,2010,48.0,0.0,50.5,14.2,35.3
100505,2010,46.8,0.0,39.2,25.6,35.2
140505,2010,47.3,0.0,30.0,6.3,63.8
160505,2010,50.5,0.5,13.1,49.7,36.6
170505,2010,65.1,0.0,31.2,36.0,32.8
180510,2010,77.6,0.0,26.3,31.6,42.1
200505,2010,56.0,0.0,24.3,47.8,27.8
230505,2010,47.5,0.0,31.2,26.0,42.9
240505,2010,67.5,0.0,29.1,44.5,26.4
250505,2010,50.3,0.0,32.2,12.6,55.2
260505,2010,45.6,0.0,53.2,18.5,28.2
300505,2010,52.6,0.0,24.1,43.2,32.7
310505,2010,65.2,0.0,20.1,35.4,44.5
350505,2010,58.9,1.4,31.5,49.3,17.8
350507,2010,72.7,0.0,56.3,31.3,12.5
350515,2010,49.1,0.0,27.7,39.8,32.5
350518,2010,47.1,0.0,25.0,50.0,25.0
350522,2010,66.2,0.0,25.5,49.0,25.5
350525,2010,57.8,1.7,27.1,42.4,28.8
350530,2010,53.6,5.6,38.1,49.2,7.1
350535,2010,57.4,0.0,21.5,62.4,16.1
350537,2010,52.2,0.0,17.5,61.7,20.8
350540,2010,68.7,0.0,34.8,43.5,21.7
350541,2010,64.3,0.0,51.9,37.0,11.1
350542,2010,62.5,0.0,45.7,40.0,14.3
350543,2010,51.4,5.6,38.9,50.0,5.6
350545,2010,68.7,0.0,43.9,16.8,39.3
350546,2010,57.5,0.0,40.5,23.8,35.7
350548,2010,36.3,0.0,21.2,75.8,3.0
350558,2010,63.4,0.0,48.1,21.2,30.8
350560,2010,65.9,0.0,59.9,5.1,35.0
350565,2010,71.0,0.0,45.5,27.3,27.3
350575,2010,76.4,0.0,37.7,21.1,41.1
350579,2010,58.3,0.0,22.9,54.3,22.9
350651,2010,47.7,0.0,38.7,32.3,29.0
350690,2010,67.7,0.0,43.2,38.6,18.2
360505,2010,58.8,0.0,19.6,47.4,33.0
400505,2010,65.0,0.0,33.6,27.4,39.0
440505,2010,66.0,0.2,17.6,52.7,29.5
440515,2010,72.7,0.0,4.2,87.5,8.3
460505,2010,41.8,0.6,57.2,13.3,28.9
480505,2010,63.3,0.0,42.0,26.1,31.8
490506,2010,54.5,0.0,44.7,23.9,31.4
500505,2010,61.6,0.0,34.4,20.8,44.8
520405,2010,61.7,0.0,35.2,23.9,40.8
560505,2010,63.3,0.0,22.9,23.3,53.8
570505,2010,55.1,1.5,25.4,53.8,19.2
610505,2010,70.9,0.0,31.0,48.1,20.9
610510,2010,60.2,0.0,24.0,62.0,14.0
640505,2010,57.3,0.0,20.9,23.9,55.2
650505,2010,40.7,0.0,48.6,10.8,40.5
710505,2010,54.3,0.0,40.2,32.6,27.3
720505,2010,65.7,0.0,14.7,37.4,47.9
730505,2010,52.9,1.1,36.3,28.6,34.1
770505,2010,60.0,0.0,27.5,21.6,51.0
790505,2010,66.0,0.0,14.4,44.1,41.5
820505,2010,41.8,0.0,41.3,22.0,36.7
830505,2010,69.0,0.0,17.3,30.6,52.0
860505,2010,63.8,0.0,20.9,52.2,26.9
870505,2010,68.0,0.0,30.1,35.9,34.0
880505,2010,66.5,0.6,33.7,18.2,47.5
930505,2010,54.1,1.3,23.9,49.6,25.2
940505,2010,63.9,1.1,8.7,50.0,40.2
950325,2010,25.0,11.1,0.0,77.8,11.1
950505,2010,55.8,0.0,7.5,70.7,21.8
960505,2010,49.6,0.0,29.8,43.5,26.7
970505,2010,56.6,0.0,17.3,48.7,34.0
970510,2010,22.4,0.0,0.0,95.8,4.2
990505,2010,52.4,0.9,33.6,21.8,43.6
1000515,2010,45.0,0.0,32.3,19.8,47.8
1010505,2010,53.6,0.0,32.4,15.7,51.9
1030505,2010,63.0,0.0,12.5,55.8,31.7
1050505,2010,62.0,0.0,32.8,38.8,28.4
1070505,2010,41.6,0.0,20.7,49.5,29.7
1100505,2010,59.0,0.0,30.4,29.1,40.5
1110505,2010,80.8,0.0,15.9,71.4,12.7
1140505,2010,63.3,0.0,6.5,66.1,27.4
1170505,2010,60.9,0.0,35.7,32.1,32.1
1220505,2010,49.4,0.0,34.2,14.5,51.3
1250505,2010,49.5,0.0,31.3,8.3,60.4
1270505,2010,59.0,0.0,34.8,26.1,39.1
1280505,2010,57.5,0.9,11.2,58.1,29.8
1310505,2010,40.2,0.0,49.0,13.3,37.8
1330505,2010,65.9,0.0,29.6,40.7,29.6
1360505,2010,47.0,0.0,44.7,9.6,45.7
1370505,2010,68.8,0.0,14.5,69.1,16.4
1370605,2010,59.7,0.0,2.2,95.7,2.2
1380505,2010,59.0,0.0,34.7,16.3,49.0
1390505,2010,40.0,0.0,40.2,12.7,47.1
1410505,2010,62.0,0.0,25.5,28.5,46.0
1420505,2010,53.2,0.0,47.6,26.2,26.2
1440505,2010,38.1,0.0,39.3,25.0,35.7
1490536,2010,61.1,0.0,0.0,100.0,0.0
1500505,2010,60.9,0.0,10.3,53.8,35.9
1510505,2010,62.5,0.0,20.0,41.3,38.7
1520505,2010,50.7,0.0,37.1,37.1,25.7
1530505,2010,65.8,0.0,20.9,39.3,39.8
1530605,2010,47.9,0.0,8.9,35.7,55.4
1550505,2010,38.0,0.0,56.8,14.8,28.4
1580505,2010,53.8,0.0,22.0,24.0,54.0
1590505,2010,51.8,0.0,46.2,22.3,31.5
1600505,2010,65.3,0.2,12.1,52.2,35.5
1610505,2010,72.9,0.0,20.1,57.9,22.0
1620505,2010,66.4,0.0,22.1,32.5,45.5
1630505,2010,56.6,1.3,27.3,47.3,24.0
1630510,2010,55.2,2.6,14.1,66.1,17.2
1630525,2010,33.3,0.0,0.0,100.0,0.0
1630605,2010,45.0,1.5,16.2,73.5,8.8
1640505,2010,50.9,0.0,45.9,25.9,28.2
1650505,2010,63.1,1.8,30.8,40.1,27.3
1670505,2010,58.7,0.5,34.2,19.9,45.4
1680505,2010,37.7,0.0,48.8,25.6,25.6
1700505,2010,47.8,0.0,35.7,19.3,45.0
1710505,2010,54.3,0.0,33.1,19.7,47.2
1720505,2010,61.5,0.0,25.3,33.7,41.0
1740505,2010,52.8,0.0,42.6,27.7,29.8
1750505,2010,33.8,0.0,57.7,8.5,33.8
1760505,2010,61.5,0.0,31.3,30.7,38.0
1760605,2010,35.6,0.0,12.5,87.5,0.0
1770505,2010,54.0,0.0,40.4,11.4,48.2
1780505,2010,61.7,0.0,35.8,25.5,38.7
1810505,2010,66.0,0.4,14.6,48.6,36.4
1820505,2010,52.8,0.0,23.2,33.7,43.2
1850505,2010,49.4,0.0,45.8,13.6,40.7
1860505,2010,60.0,0.0,21.8,39.1,39.1
1870505,2010,54.8,0.0,47.8,8.7,43.5
1890505,2010,54.4,0.7,34.9,22.8,41.6
1970505,2010,27.4,4.3,34.8,21.7,39.1
1980505,2010,44.3,0.0,39.3,14.1,46.7
1990505,2010,33.9,0.0,43.8,8.3,47.9
2010505,2010,60.9,1.0,15.0,44.9,39.0
2040505,2010,54.7,0.0,27.3,29.5,43.2
2070505,2010,36.9,0.0,62.1,13.0,24.8
2070510,2010,32.1,0.0,56.7,14.9,28.4
2090505,2010,54.5,0.0,21.2,37.9,40.9
2100505,2010,51.4,0.0,30.0,42.7,27.3
2110505,2010,55.1,0.0,27.6,34.6,37.8
2120505,2010,57.7,0.6,20.6,21.8,57.0
2140505,2010,60.3,0.0,22.3,31.9,45.7
2150505,2010,65.0,0.0,11.5,53.8,34.6
2170505,2010,57.3,0.0,35.8,27.4,36.8
2180505,2010,62.4,0.0,20.4,28.2,51.5
2190505,2010,44.5,0.0,36.4,11.7,51.9
2200505,2010,56.3,0.0,30.9,19.7,49.3
2260505,2010,58.5,0.0,15.8,34.2,50.0
2270505,2010,67.9,0.0,24.3,45.9,29.7
2290510,2010,55.0,0.0,29.2,33.3,37.5
2310505,2010,56.4,0.0,27.6,29.9,42.5
2360505,2010,57.8,0.0,17.6,57.1,25.2
2360510,2010,61.1,0.0,17.4,62.0,20.7
2390505,2010,52.6,0.0,33.3,32.4,34.3
2390515,2010,52.5,0.0,19.4,46.1,34.6
2430505,2010,60.9,0.0,23.2,49.2,27.6
2430510,2010,69.5,0.0,38.0,26.4,35.7
2440505,2010,73.0,0.0,37.8,42.0,20.2
2460505,2010,49.5,0.0,46.3,20.1,33.6
2480505,2010,63.7,0.5,37.9,34.7,26.9
2480520,2010,17.4,0.0,0.0,100.0,0.0
2510505,2010,56.4,0.0,29.3,30.7,40.0
2520510,2010,39.0,0.0,37.5,31.3,31.3
2580505,2010,55.6,3.1,15.6,57.5,23.8
2610505,2010,59.3,0.0,21.2,33.6,45.3
2620505,2010,56.4,1.0,26.5,32.4,40.2
2640505,2010,45.8,0.0,41.5,14.6,43.9
2650505,2010,50.3,0.0,13.8,46.3,40.0
2660505,2010,39.6,0.0,45.9,5.4,48.6
2710505,2010,63.1,0.0,35.9,28.6,35.5
2740505,2010,58.8,1.2,26.2,39.0,33.5
2780505,2010,70.3,0.0,25.7,48.6,25.7
2810500,2010,66.1,0.0,23.2,64.9,11.8
2810510,2010,69.5,0.0,17.6,75.8,6.6
4060705,2010,22.1,0.0,8.7,91.3,0.0
4120530,2010,56.3,0.0,50.0,5.6,44.4
4130505,2010,56.3,0.0,33.3,22.2,44.4
4240505,2010,46.9,0.0,30.0,56.7,13.3
4360305,2010,57.9,0.0,54.5,18.2,27.3
4380505,2010,56.3,0.0,0.0,55.6,44.4
4410505,2010,71.4,0.0,34.0,48.0,18.0
4460550,2010,79.4,0.0,40.7,18.5,40.7
4490305,2010,66.7,0.0,40.0,5.0,55.0
4680505,2010,55.8,0.0,95.8,0.0,4.2
4690505,2010,73.0,0.0,44.4,14.8,40.7
4700105,2010,75.0,0.0,54.5,12.1,33.3
4780505,2010,48.3,0.0,53.6,0.0,46.4
4790505,2010,59.0,0.0,27.8,41.7,30.6
4870550,2010,55.7,0.0,38.2,20.6,41.2
4880550,2010,64.0,0.0,31.3,37.5,31.3
4930505,2010,60.0,0.0,8.3,83.3,8.3
6000505,2010,36.9,0.0,53.9,12.6,33.5
6030505,2010,67.7,0.0,25.4,36.5,38.1
6050505,2010,46.3,0.0,32.6,38.6,28.8
6100505,2010,63.3,0.0,20.6,33.6,45.8
6150505,2010,48.1,0.0,10.5,63.2,26.3
6180505,2010,43.2,0.0,21.9,43.8,34.2
6200505,2010,62.7,0.0,32.7,23.1,44.2
6250505,2010,59.4,0.0,24.0,31.7,44.3
6350505,2010,58.9,0.0,18.8,58.3,22.9
6400505,2010,30.2,0.0,58.2,16.3,25.5
6450505,2010,54.3,0.0,27.4,47.8,24.8
6500505,2010,53.9,0.0,18.2,38.0,43.8
6550505,2010,27.5,0.0,59.5,11.9,28.6
6580505,2010,62.5,0.0,21.0,29.2,49.7
6600505,2010,58.9,0.0,31.8,36.4,31.8
6650505,2010,67.9,0.0,13.0,40.5,46.6
6700505,2010,59.8,0.0,14.1,62.5,23.4
6720505,2010,62.7,0.0,5.8,67.3,26.9
6730505,2010,43.0,0.0,33.8,18.8,47.5
6740505,2010,70.8,0.0,6.5,76.1,17.4
6750505,2010,41.6,0.0,49.3,20.3,30.4
6800505,2010,64.6,0.0,27.4,43.0,29.6
6830505,2010,55.8,0.0,27.6,37.9,34.5
6900505,2010,54.1,1.2,27.4,22.6,48.8
6950505,2010,33.3,0.0,66.9,11.5,21.5
6980510,2010,34.3,0.0,34.3,31.4,34.3
7050505,2010,44.2,0.0,48.4,19.1,32.5
7100510,2010,55.4,0.0,44.1,17.2,38.7
7150505,2010,49.0,0.0,36.7,42.9,20.4
7170505,2010,55.7,0.0,20.5,52.3,27.3
7200505,2010,63.1,0.0,14.3,52.9,32.9
7250505,2010,50.4,0.0,28.3,19.2,52.5
7300505,2010,47.4,0.0,33.5,12.9,53.5
7350505,2010,60.3,0.0,13.1,36.0,50.9
7400505,2010,64.6,0.0,22.1,26.0,51.9
7450505,2010,61.1,0.0,21.6,46.1,32.4
7500505,2010,53.3,0.0,20.0,52.5,27.5
7530505,2010,61.2,0.0,19.7,42.3,38.0
7550505,2010,56.5,0.0,7.7,59.6,32.7
7600505,2010,55.9,0.0,25.2,36.4,38.4
7650505,2010,44.1,0.0,7.7,38.5,53.8
7670505,2010,69.7,0.0,12.9,35.3,51.8
7780505,2010,44.0,0.0,21.2,42.4,36.4
8010605,2010,31.1,0.0,23.3,51.7,25.0
8050605,2010,41.6,0.0,25.7,38.5,35.8
8060605,2010,58.8,0.0,25.4,44.7,29.8
8100605,2010,49.3,0.0,5.2,62.7,32.1
8150605,2010,44.1,0.0,7.9,76.2,15.9
8180605,2010,35.4,0.0,0.0,95.0,5.0
8210605,2010,46.8,0.0,2.2,76.6,21.2
8230605,2010,47.1,2.5,12.5,71.7,13.3
8250605,2010,47.5,0.9,4.1,65.1,29.8
8280605,2010,49.5,0.0,4.8,73.3,21.9
8290605,2010,23.0,0.0,9.7,51.6,38.7
8300605,2010,47.7,0.0,32.3,48.4,19.4
8320605,2010,45.4,0.0,7.0,53.5,39.5
8510605,2010,36.9,0.0,14.6,51.2,34.1
8520605,2010,40.9,0.0,13.4,55.2,31.3
8530605,2010,37.5,2.0,18.8,58.4,20.8
8550605,2010,49.3,0.0,10.3,60.3,29.4
8600605,2010,40.1,0.0,13.6,76.3,10.2
8710605,2010,51.0,0.0,14.2,54.1,31.8
8720605,2010,38.3,0.0,11.9,60.4,27.7
8730605,2010,48.1,0.0,1.6,64.5,33.9
8760605,2010,35.6,0.0,20.4,59.1,20.4
9100705,2010,64.0,1.6,6.3,53.1,39.1
9150705,2010,41.2,0.0,16.7,33.3,50.0
10505,2010,11.2,0.0,80.0,0.0,20.0
50505,2010,14.5,0.0,68.3,9.8,22.0
70505,2010,24.8,2.7,54.1,5.4,37.8
90505,2010,43.3,0.0,58.2,1.1,40.8
100505,2010,34.5,0.0,59.8,0.0,40.2
140505,2010,27.2,0.0,52.2,2.2,45.7
160505,2010,16.7,0.0,39.7,20.6,39.7
170505,2010,14.6,3.6,64.3,0.0,32.1
180510,2010,6.1,0.0,66.7,0.0,33.3
200505,2010,22.4,0.0,64.1,10.9,25.0
230505,2010,42.0,0.0,55.9,2.9,41.2
240505,2010,14.7,0.0,58.3,8.3,33.3
250505,2010,20.2,0.0,45.7,25.7,28.6
260505,2010,42.6,0.9,81.9,0.9,16.4
300505,2010,21.1,1.5,60.0,0.0,38.5
310505,2010,19.7,0.0,56.5,0.0,43.5
350505,2010,2.8,0.0,57.1,0.0,42.9
350507,2010,0.0,0.0,0.0,0.0,0.0
350515,2010,8.9,0.0,40.0,26.7,33.3
350518,2010,5.9,0.0,100.0,0.0,0.0
350522,2010,3.9,33.3,33.3,33.3,0.0
