school_id,year,success_raw,success_letter
08760605,2006,6.462,P
08760605,2007,6.732,P
08760605,2008,6.954,P
08760605,2009,7.011,P
08760605,2010,7.413,P
08760605,2011,7.544,P
08760605,2012,7.769,P
08760605,2013,8.067,P
08760605,2014,7.791,P
01700505,2006,7.849,P
01700505,2007,6.855,P
01700505,2008,6.983,P
01700505,2009,7.159,P
01700505,2010,7.213,P
01700505,2011,7.323,P
01700505,2012,8.075,P
01700505,2013,8.193,A
01700505,2014,8.139,A
06700505,2006,7.243,P
06700505,2007,7.182,P
06700505,2008,7.141,P
06700505,2009,7.726,P
06700505,2010,7.33,P
06700505,2011,7.217,P
06700505,2012,7.477,P
06700505,2013,7.572,P
06700505,2014,7.161,P
08290605,2006,5.305,W
08290605,2007,5.551,W
08290605,2008,6.422,P
08290605,2009,6.242,W
08290605,2010,6.487,P
08290605,2011,7.005,P
08290605,2012,6.77,P
08290605,2013,7.131,P
08290605,2014,6.872,P
04760505,2011,5.673,W
04760505,2012,6.75,P
04760505,2013,5.403,W
00440023,2008,6.472,P
00440023,2009,6.812,P
00440023,2010,6.689,P
00440023,2011,6.781,P
00440023,2012,6.538,P
00440023,2013,6.116,W
00440023,2014,6.064,W
02620305,2006,6.298,P
02620305,2007,6.022,W
02620305,2008,6.159,W
02620305,2009,6.061,W
02620305,2010,6.029,W
02620305,2011,6.485,P
02620305,2012,6.414,P
02620305,2013,6.391,P
02620305,2014,6.173,W
02460505,2006,8.215,A
02460505,2007,8.293,A
02460505,2008,8.388,A
02460505,2009,8.631,A
02460505,2010,8.542,A
02460505,2011,8.742,A
02460505,2012,8.881,A
02460505,2013,9.074,A
02460505,2014,8.695,A
01600330,2007,4.601,W
01600330,2008,4.781,W
01600330,2009,5.274,W
01600330,2010,5.0,W
01600330,2011,5.633,W
01600330,2012,5.825,W
01600330,2013,5.768,W
01600330,2014,5.356,W
01280505,2006,6.609,P
01280505,2007,7.03,P
01280505,2008,7.195,P
01280505,2009,7.463,P
01280505,2010,7.469,P
01280505,2011,7.691,P
01280505,2012,7.55,P
01280505,2013,7.7,P
01280505,2014,7.703,P
00350490,2008,4.43,W
00350490,2009,4.525,W
00350490,2007,4.819,W
00140405,2007,7.17,P
00140405,2008,7.493,P
00140405,2009,7.513,P
00140405,2010,7.362,P
00140405,2011,7.586,P
00140405,2012,7.657,P
00140405,2013,7.69,P
00140405,2014,7.638,P
00480505,2006,7.951,P
00480505,2007,8.365,A
00480505,2008,8.14,A
00480505,2009,8.212,A
00480505,2010,8.488,A
00480505,2011,8.716,A
00480505,2012,8.454,A
00480505,2013,8.794,A
00480505,2014,8.74,A
06350505,2006,7.192,P
06350505,2007,7.698,P
06350505,2008,7.534,P
06350505,2009,7.833,P
06350505,2010,7.673,P
06350505,2011,8.13,A
06350505,2012,8.276,A
06350505,2013,8.619,A
06350505,2014,8.558,A
07250310,2006,7.629,P
07250310,2007,7.558,P
07250310,2008,7.897,P
07250310,2009,7.616,P
07250310,2010,8.081,P
07250310,2011,8.084,P
07250310,2012,7.636,P
07250310,2013,8.053,P
07250310,2014,7.989,P
00350658,2012,6.064,W
00350658,2013,6.3,P
00350658,2014,6.23,W
01420305,2007,6.333,P
01420305,2008,6.814,P
01420305,2009,6.136,W
01420305,2010,6.926,P
01420305,2011,6.592,P
01420305,2012,6.777,P
01420305,2013,6.822,P
01420305,2014,6.577,P
04990305,2010,5.571,W
04990305,2011,7.326,P
04990305,2012,7.364,P
04990305,2013,7.904,P
04990305,2014,8.051,P
03100505,2006,7.116,P
03100505,2007,7.042,P
03100505,2008,7.268,P
03100505,2009,7.321,P
03100505,2010,7.336,P
03100505,2011,7.189,P
03100505,2012,7.515,P
03100505,2013,8.139,A
03100505,2014,7.711,P
04940205,2008,6.211,W
04940205,2009,7.392,P
04940205,2010,7.764,P
04940205,2011,8.5,A
04940205,2012,8.171,A
04940205,2013,8.566,A
04940205,2014,8.15,A
08850605,2006,6.999,P
08850605,2007,6.932,P
08850605,2008,7.557,P
08850605,2009,7.423,P
08850605,2010,7.443,P
08850605,2011,7.793,P
08850605,2012,7.885,P
08850605,2013,8.104,P
08850605,2014,8.002,P
01000515,2006,7.845,P
01000515,2007,8.096,P
01000515,2008,7.877,P
01000515,2009,7.986,P
01000515,2010,8.0,P
01000515,2011,8.221,A
01000515,2012,8.577,A
01000515,2013,8.634,A
01000515,2014,8.75,A
01980310,2007,7.289,P
01980310,2008,7.712,P
01980310,2009,7.53,P
01980310,2010,7.809,P
01980310,2011,7.624,P
01980310,2012,7.649,P
01980310,2013,7.692,P
01980310,2014,7.297,P
03320305,2006,6.023,W
03320305,2007,6.326,P
03320305,2008,6.254,P
03320305,2009,6.638,P
03320305,2010,6.688,P
03320305,2011,6.614,P
03320305,2012,6.86,P
03320305,2013,6.815,P
03320305,2014,6.589,P
06750505,2006,8.444,A
06750505,2007,8.597,A
06750505,2008,8.553,A
06750505,2009,8.883,A
06750505,2010,8.915,A
06750505,2011,8.902,A
06750505,2012,9.171,A
06750505,2013,9.315,A
06750505,2014,9.269,A
06900505,2006,7.845,P
06900505,2007,8.106,P
06900505,2008,8.227,A
06900505,2009,8.471,A
06900505,2010,8.654,A
06900505,2011,8.466,A
06900505,2012,8.874,A
06900505,2013,8.902,A
06900505,2014,8.84,A
00160305,2007,6.293,P
00160305,2008,6.569,P
00160305,2009,6.6,P
00160305,2010,6.86,P
00160305,2011,6.768,P
00160305,2012,6.886,P
00160305,2013,7.668,P
00160305,2014,7.404,P
08730605,2006,6.628,P
08730605,2007,6.908,P
08730605,2008,7.354,P
08730605,2009,7.194,P
08730605,2010,7.372,P
08730605,2011,7.466,P
08730605,2012,7.611,P
08730605,2013,7.995,P
08730605,2014,7.889,P
01490540,2013,6.042,W
01490540,2014,5.365,W
01630420,2007,6.197,W
01630420,2008,6.52,P
01630420,2009,6.314,P
01630420,2010,6.244,W
01630420,2011,6.459,P
01630420,2012,6.547,P
01630420,2013,6.914,P
01630420,2014,6.435,P
01370505,2006,6.326,P
01370505,2007,6.376,P
01370505,2008,6.35,P
01370505,2009,6.781,P
01370505,2010,7.104,P
01370505,2011,7.154,P
01370505,2012,7.133,P
01370505,2013,7.544,P
01370505,2014,7.307,P
02460305,2006,7.859,P
02460305,2007,7.99,P
02460305,2008,8.163,A
02460305,2009,8.178,A
02460305,2010,8.328,A
02460305,2011,8.09,P
02460305,2012,7.836,P
02460305,2013,7.942,P
02460305,2014,7.643,P
01420505,2006,6.774,P
01420505,2007,7.671,P
01420505,2008,7.77,P
01420505,2009,8.343,A
01420505,2010,7.891,P
01420505,2011,8.271,A
01420505,2012,8.438,A
01420505,2013,8.11,P
01420505,2014,8.223,A
06400505,2006,8.56,A
06400505,2007,8.824,A
06400505,2008,8.951,A
06400505,2009,9.112,A
06400505,2010,8.994,A
06400505,2011,9.105,A
06400505,2012,9.165,A
06400505,2013,9.287,A
06400505,2014,9.457,A
07050405,2006,7.376,P
07050405,2007,7.668,P
07050405,2008,7.775,P
07050405,2009,7.993,P
07050405,2010,7.847,P
07050405,2011,8.077,P
07050405,2012,8.067,P
07050405,2013,7.813,P
07050405,2014,7.477,P
02480305,2008,6.305,P
02480305,2009,6.683,P
02480305,2010,6.381,P
02480305,2011,6.386,P
02480305,2012,6.862,P
02480305,2013,6.613,P
05230000,2012,6.875,P
01630525,2009,5.278,W
01630525,2010,5.284,W
01630525,2011,4.398,W
01630525,2012,4.167,NI
01630525,2013,5.714,W
01630525,2014,4.516,W
00350080,2007,6.318,P
00350080,2008,6.534,P
00350080,2009,6.01,W
00350080,2010,5.953,W
00350080,2011,6.359,P
00350080,2012,5.301,W
00350080,2013,5.099,W
00350080,2014,5.918,W
06220405,2006,6.53,P
06220405,2007,7.073,P
06220405,2008,6.446,P
06220405,2009,6.842,P
06220405,2010,6.459,P
06220405,2011,6.691,P
06220405,2012,7.216,P
06220405,2013,7.201,P
06220405,2014,6.618,P
02910505,2006,8.284,A
02910505,2007,8.092,P
02910505,2008,8.083,P
02910505,2009,8.447,A
02910505,2010,8.336,A
02910505,2011,8.477,A
02910505,2012,8.976,A
02910505,2013,8.766,A
02910505,2014,8.672,A
00350655,2010,6.964,P
00350655,2011,7.692,P
00350655,2012,7.65,P
00350655,2013,7.742,P
00350655,2014,7.121,P
35060505,2014,7.193,P
02200305,2006,6.558,P
02200305,2007,6.463,P
02200305,2008,6.888,P
02200305,2009,6.929,P
02200305,2010,6.721,P
02200305,2011,6.787,P
02200305,2012,7.235,P
02200305,2013,6.797,P
02200305,2014,7.234,P
01370060,2007,5.28,W
01370060,2008,5.583,W
01370060,2009,5.465,W
01370060,2010,5.949,W
01370060,2011,6.279,P
01370060,2012,5.5,W
01370060,2013,5.433,W
01370060,2014,5.398,W
07250025,2006,7.346,P
07250025,2007,7.66,P
07250025,2008,7.706,P
07250025,2009,8.082,P
07250025,2010,8.173,A
07250025,2011,8.23,A
07250025,2012,8.06,P
07250025,2013,8.212,A
07250025,2014,7.597,P
00630010,2007,5.688,W
00630010,2008,6.346,P
00630010,2009,6.182,W
00630010,2010,7.232,P
00630010,2011,6.429,P
00630010,2012,7.105,P
00630010,2013,6.591,P
00630010,2014,6.75,P
00930505,2006,6.354,P
00930505,2007,6.337,P
00930505,2008,6.661,P
00930505,2009,6.783,P
00930505,2010,6.997,P
00930505,2011,6.985,P
00930505,2012,7.035,P
00930505,2013,7.47,P
00930505,2014,7.252,P
01370030,2009,4.829,W
01370030,2010,5.017,W
01370030,2011,5.562,W
01370030,2012,5.017,W
01370030,2013,5.081,W
01370030,2014,4.24,NI
00350383,2007,4.476,W
00350383,2008,4.647,W
00350383,2009,4.773,W
00350383,2010,5.0,W
00350383,2011,5.172,W
00350383,2012,5.493,W
00350383,2013,5.526,W
00350383,2014,5.264,W
06500305,2006,6.641,P
06500305,2007,6.562,P
06500305,2008,6.515,P
06500305,2009,6.913,P
06500305,2010,6.742,P
06500305,2011,6.705,P
06500305,2012,6.944,P
06500305,2013,6.858,P
06500305,2014,6.961,P
07530505,2006,7.569,P
07530505,2007,8.067,P
07530505,2008,8.019,P
07530505,2009,8.183,A
07530505,2010,8.246,A
07530505,2011,8.354,A
07530505,2012,8.342,A
07530505,2013,8.939,A
07530505,2014,8.61,A
07350310,2006,6.638,P
07350310,2007,6.977,P
07350310,2008,6.802,P
07350310,2009,7.255,P
07350310,2010,7.429,P
07350310,2011,6.879,P
07350310,2012,7.423,P
07350310,2013,7.316,P
07350310,2014,6.918,P
03480350,2007,5.792,W
03480350,2008,5.651,W
03480350,2009,5.597,W
03480350,2010,5.843,W
03480350,2011,5.574,W
03480350,2012,6.12,W
03480350,2013,5.793,W
03480350,2014,5.425,W
06200505,2006,7.454,P
06200505,2007,7.539,P
06200505,2008,7.83,P
06200505,2009,8.08,P
06200505,2010,8.112,P
06200505,2011,8.203,A
06200505,2012,8.022,P
06200505,2013,8.203,A
06200505,2014,7.814,P
01710310,2007,7.152,P
01710310,2008,7.438,P
01710310,2009,7.713,P
01710310,2010,7.554,P
01710310,2011,7.809,P
01710310,2012,7.46,P
01710310,2013,7.646,P
01710310,2014,7.258,P
01520505,2006,8.517,A
01520505,2007,7.44,P
01520505,2008,7.843,P
01520505,2009,7.776,P
01520505,2010,8.019,P
01520505,2011,7.748,P
01520505,2012,8.492,A
01520505,2013,7.863,P
01520505,2014,8.213,A
00710505,2006,7.802,P
00710505,2007,7.434,P
00710505,2008,8.12,P
00710505,2009,8.45,A
00710505,2010,8.087,P
00710505,2011,8.252,A
00710505,2012,8.381,A
00710505,2013,8.634,A
00710505,2014,8.449,A
00350581,2006,4.737,W
00350581,2007,5.109,W
00350581,2008,5.482,W
00350581,2009,5.29,W
00350581,2010,6.299,P
00350581,2011,6.381,P
00350581,2012,6.599,P
00350581,2013,6.25,P
00350581,2014,6.585,P
01750305,2007,8.01,P
01750305,2008,7.977,P
01750305,2009,8.201,A
01750305,2010,8.157,A
01750305,2011,8.175,A
01750305,2012,7.91,P
01750305,2013,7.925,P
01750305,2014,7.807,P
00350363,2006,4.638,W
00350363,2007,4.375,NI
00350363,2008,4.26,NI
00350363,2009,4.237,NI
00350363,2010,4.742,W
00350363,2011,5.184,W
00350363,2012,5.36,W
00350363,2013,4.898,W
00350363,2014,4.025,NI
02610010,2006,7.213,P
02610010,2007,7.03,P
02610010,2008,7.363,P
02610010,2009,7.138,P
02610010,2010,7.211,P
02610010,2011,7.5,P
02610010,2012,7.639,P
02610010,2013,7.27,P
02610010,2014,7.059,P
02610025,2006,7.329,P
02610025,2007,7.539,P
02610025,2008,7.27,P
02610025,2009,6.969,P
02610025,2010,7.153,P
02610025,2011,7.5,P
02610025,2012,7.434,P
02610025,2013,7.679,P
02610025,2014,7.437,P
02810510,2006,5.147,W
02810510,2007,5.238,W
02810510,2008,5.395,W
02810510,2009,5.636,W
02810510,2010,5.38,W
02810510,2011,5.795,W
02810510,2012,5.55,W
02810510,2013,5.939,W
02810510,2014,6.076,W
05120000,2012,4.306,NI
00350545,2006,8.898,A
00350545,2007,7.99,P
00350545,2008,8.299,A
00350545,2009,8.404,A
00350545,2010,8.187,A
00350545,2011,8.132,A
00350545,2012,8.311,A
00350545,2013,8.57,A
00350545,2014,8.307,A
00560505,2006,7.94,P
00560505,2007,8.19,A
00560505,2008,8.439,A
00560505,2009,8.682,A
00560505,2010,9.037,A
00560505,2011,8.907,A
00560505,2012,8.973,A
00560505,2013,9.049,A
00560505,2014,9.217,A
00490045,2007,5.0,W
00490045,2008,6.048,W
00490045,2009,6.25,P
00490045,2010,6.724,P
00490045,2011,6.369,P
00490045,2012,6.932,P
00350308,2007,6.382,P
00350308,2008,6.111,W
00350308,2009,5.865,W
00350308,2010,5.938,W
00350308,2011,5.357,W
00350308,2012,6.312,P
00350308,2013,5.966,W
00350308,2014,6.307,P
02010410,2006,5.064,W
02010410,2007,5.282,W
02010410,2008,5.217,W
02010410,2009,5.501,W
02010410,2010,5.458,W
02010410,2011,5.725,W
02010410,2012,5.937,W
02010410,2013,5.564,W
02010410,2014,5.515,W
01370025,2009,3.397,NI
01370025,2010,3.939,NI
01370025,2011,4.714,W
01370025,2012,5.0,W
01370025,2013,4.84,W
01370025,2014,5.236,W
01490532,2008,5.979,W
01490532,2009,6.386,P
01490532,2010,6.835,P
01490532,2011,6.793,P
01490532,2012,6.346,P
01490532,2013,7.119,P
01490532,2014,6.924,P
01000302,2007,6.117,W
01000302,2008,6.405,P
01000302,2009,6.831,P
01000302,2010,6.96,P
01000302,2011,6.93,P
01000302,2012,6.664,P
01000302,2013,6.364,P
01000302,2014,6.63,P
03100305,2006,5.636,W
03100305,2007,6.037,W
03100305,2008,5.9,W
03100305,2009,5.948,W
03100305,2010,6.068,W
03100305,2011,6.25,P
03100305,2012,6.401,P
03100305,2013,6.11,W
03100305,2014,6.237,W
02740510,2014,5.0,W
02740510,2010,5.781,W
02740510,2013,6.125,W
02740510,2006,5.312,W
02740510,2007,4.792,W
00240505,2006,7.872,P
00240505,2007,8.368,A
00240505,2008,8.128,A
00240505,2009,8.623,A
00240505,2010,8.488,A
00240505,2011,8.557,A
00240505,2012,8.776,A
00240505,2013,9.031,A
00240505,2014,8.764,A
00460025,2007,8.445,A
00460025,2008,8.289,A
00460025,2009,8.821,A
00460025,2010,8.676,A
00460025,2011,9.0,A
00460025,2012,8.819,A
00460025,2013,8.704,A
00460025,2014,8.611,A
01780305,2007,7.027,P
01780305,2008,7.169,P
01780305,2009,6.99,P
01780305,2010,6.904,P
01780305,2011,7.18,P
01780305,2012,7.43,P
01780305,2013,7.478,P
01780305,2014,7.228,P
01910505,2006,7.265,P
01910505,2007,7.29,P
01910505,2008,8.175,A
01910505,2009,8.245,A
01910505,2010,7.917,P
01910505,2011,7.804,P
01910505,2012,7.75,P
01910505,2013,8.465,A
01910505,2014,8.173,A
00350750,2007,6.417,P
00350750,2008,5.875,W
00350750,2009,5.673,W
00350750,2010,6.161,W
00350750,2011,6.176,W
00350750,2012,5.909,W
00350750,2013,6.087,W
07000505,2006,7.791,P
07000505,2007,7.89,P
07000505,2008,7.87,P
07000505,2009,8.011,P
07000505,2010,8.07,P
07000505,2011,8.532,A
07000505,2012,8.373,A
07000505,2013,8.774,A
07000505,2014,8.596,A
06220505,2006,7.839,P
06220505,2007,7.682,P
06220505,2008,7.725,P
06220505,2009,8.245,A
06220505,2010,7.972,P
06220505,2011,8.227,A
06220505,2012,8.292,A
06220505,2013,8.554,A
06220505,2014,8.591,A
00670305,2007,7.836,P
00670305,2008,7.978,P
00670305,2009,7.821,P
00670305,2010,8.07,P
00670305,2011,8.215,A
00670305,2012,8.56,A
00670305,2013,8.128,A
00670305,2014,8.092,P
08300605,2006,6.734,P
08300605,2007,6.935,P
08300605,2008,7.065,P
08300605,2009,7.342,P
08300605,2010,7.37,P
08300605,2011,7.392,P
08300605,2012,7.593,P
08300605,2013,7.711,P
08300605,2014,7.508,P
03470405,2006,6.303,P
03470405,2007,6.57,P
03470405,2008,6.391,P
03470405,2009,6.955,P
03470405,2010,6.911,P
03470405,2011,6.574,P
03470405,2012,6.749,P
03470405,2013,6.902,P
03470405,2014,6.868,P
00460020,2007,7.432,P
00460020,2008,7.578,P
00460020,2009,8.164,A
00460020,2010,7.138,P
00460020,2011,8.381,A
00460020,2012,8.478,A
00460020,2013,7.553,P
00460020,2014,8.375,A
02660505,2006,8.674,A
02660505,2007,9.044,A
02660505,2008,9.153,A
02660505,2009,9.138,A
02660505,2010,9.231,A
02660505,2011,9.381,A
02660505,2012,9.331,A
02660505,2013,9.434,A
02660505,2014,9.205,A
04380505,2006,5.812,W
04380505,2007,6.288,P
04380505,2008,7.026,P
04380505,2009,7.772,P
04380505,2010,6.923,P
04380505,2011,7.684,P
04380505,2012,7.683,P
04380505,2013,7.917,P
04380505,2014,7.824,P
00350179,2007,5.312,W
00350179,2008,5.148,W
00350179,2009,5.223,W
00350179,2010,5.568,W
00350179,2011,5.312,W
00350179,2012,4.883,W
00350179,2013,4.863,W
00350179,2014,5.516,W
01370045,2007,5.312,W
01370045,2008,5.427,W
01370045,2009,4.956,W
01370045,2010,4.769,W
01370045,2011,5.317,W
01370045,2012,5.55,W
01370045,2013,5.785,W
01370045,2014,5.236,W
01870020,2007,6.853,P
01870020,2008,7.087,P
01870020,2009,7.11,P
01870020,2010,6.738,P
01870020,2011,7.199,P
01870020,2012,6.975,P
01870020,2013,7.717,P
01870020,2014,7.066,P
03100315,2010,4.432,W
03100315,2011,5.192,W
03100315,2012,5.417,W
03100315,2013,5.0,W
06580505,2006,7.625,P
06580505,2007,7.746,P
06580505,2008,7.75,P
06580505,2009,7.871,P
06580505,2010,8.151,A
06580505,2011,8.256,A
06580505,2012,8.346,A
06580505,2013,8.519,A
06580505,2014,8.271,A
06740505,2006,6.819,P
06740505,2007,7.097,P
06740505,2008,7.035,P
06740505,2009,7.976,P
06740505,2010,7.174,P
06740505,2011,7.817,P
06740505,2012,7.775,P
06740505,2013,8.404,A
06740505,2014,7.476,P
02420505,2008,6.779,P
02420505,2009,7.574,P
02420505,2010,5.0,W
02420505,2006,6.893,P
02420505,2007,6.919,P
06250320,2009,6.932,P
06250320,2010,6.761,P
06250320,2011,7.375,P
06250320,2012,7.572,P
06250320,2013,7.5,P
06250320,2014,7.286,P
01360305,2007,7.699,P
01360305,2008,7.53,P
01360305,2009,7.687,P
01360305,2010,7.976,P
01360305,2011,7.958,P
01360305,2012,8.153,A
01360305,2013,8.007,P
01360305,2014,8.011,P
00310310,2007,7.044,P
00310310,2008,7.047,P
00310310,2009,7.141,P
00310310,2010,7.039,P
00310310,2011,7.032,P
00310310,2012,6.938,P
00310310,2013,6.8,P
00310310,2014,6.822,P
01600505,2006,6.348,P
01600505,2007,6.668,P
01600505,2008,6.587,P
01600505,2009,7.135,P
01600505,2010,7.036,P
01600505,2011,7.35,P
01600505,2012,7.622,P
01600505,2013,7.746,P
01600505,2014,7.458,P
08720605,2006,5.631,W
08720605,2007,5.863,W
08720605,2008,6.225,W
08720605,2009,6.847,P
08720605,2010,6.959,P
08720605,2011,6.936,P
08720605,2012,7.434,P
08720605,2013,7.763,P
08720605,2014,7.733,P
00650505,2006,8.505,A
00650505,2007,8.076,P
00650505,2008,8.235,A
00650505,2009,8.666,A
00650505,2010,8.688,A
00650505,2011,8.636,A
00650505,2012,8.779,A
00650505,2013,8.535,A
00650505,2014,8.492,A
06740310,2006,5.556,W
06740310,2007,6.642,P
06740310,2008,5.995,W
06740310,2009,5.934,W
06740310,2010,6.198,W
06740310,2011,6.053,W
06740310,2012,6.187,W
06740310,2013,6.848,P
06740310,2014,6.709,P
05640000,2012,5.7,W
06730505,2006,8.513,A
06730505,2007,8.774,A
06730505,2008,8.863,A
06730505,2009,9.127,A
06730505,2010,9.182,A
06730505,2011,9.189,A
06730505,2012,9.298,A
06730505,2013,9.237,A
06730505,2014,9.275,A
02390405,2006,6.495,P
02390405,2007,6.683,P
02390405,2008,6.708,P
02390405,2009,6.924,P
02390405,2010,7.106,P
02390405,2011,7.215,P
02390405,2012,7.154,P
02390405,2013,7.206,P
02390405,2014,7.132,P
03480512,2006,6.367,P
03480512,2007,7.097,P
03480512,2008,7.087,P
03480512,2009,7.323,P
03480512,2010,7.215,P
03480512,2011,7.659,P
03480512,2012,7.679,P
03480512,2013,7.878,P
03480512,2014,7.835,P
00950326,2014,2.981,NI
00350576,2006,5.903,W
00350576,2007,6.315,P
00350576,2008,6.494,P
00350576,2009,6.186,W
00350576,2010,6.196,W
00350576,2011,6.781,P
04660550,2006,7.0,P
04660550,2007,7.102,P
04660550,2008,7.188,P
04660550,2009,7.12,P
04660550,2010,7.54,P
04660550,2011,7.54,P
04660550,2012,7.578,P
04660550,2013,6.905,P
04660550,2014,8.148,A
03080415,2006,6.376,P
03080415,2007,6.576,P
03080415,2008,6.692,P
03080415,2009,6.919,P
03080415,2010,6.902,P
03080415,2011,7.037,P
03080415,2012,6.776,P
03080415,2013,6.918,P
03080415,2014,6.369,P
01910310,2007,6.69,P
01910310,2008,6.189,W
01910310,2009,6.356,P
01910310,2010,6.434,P
01910310,2011,6.723,P
01910310,2012,6.56,P
01910310,2013,6.677,P
01910310,2014,6.832,P
00350538,2006,4.84,W
00350538,2007,5.0,W
00350538,2008,6.003,W
00350538,2009,6.299,P
00350538,2010,6.083,W
00350538,2011,6.141,W
02360310,2006,5.664,W
02360310,2007,6.202,W
02360310,2008,6.207,W
02360310,2009,6.538,P
02360310,2010,6.97,P
02360310,2011,6.943,P
02360310,2012,6.692,P
02360310,2013,6.977,P
02360310,2014,6.784,P
04870550,2006,7.248,P
04870550,2007,7.726,P
04870550,2008,7.308,P
04870550,2009,7.769,P
04870550,2010,7.696,P
04870550,2011,7.127,P
04870550,2012,7.581,P
04870550,2013,7.842,P
04870550,2014,7.204,P
00440415,2007,5.317,W
00440415,2008,5.58,W
00440415,2009,6.122,W
00440415,2010,6.053,W
00440415,2011,5.941,W
00440415,2012,5.922,W
00440415,2013,5.765,W
00440415,2014,5.59,W
00350657,2012,6.259,P
00350657,2013,5.83,W
00350657,2014,6.183,W
02740111,2006,6.696,P
02740111,2007,6.944,P
02740111,2008,7.238,P
02740111,2009,6.944,P
02740111,2010,6.228,W
02740111,2011,6.481,P
02740111,2012,6.458,P
02740111,2013,6.227,W
02740111,2014,6.228,W
00350582,2006,6.05,W
00350582,2007,5.786,W
00350582,2008,5.805,W
00350582,2009,6.062,W
00350582,2010,6.22,W
00350582,2011,5.676,W
00350546,2006,6.562,P
00350546,2007,6.522,P
00350546,2008,6.548,P
00350546,2009,7.321,P
00350546,2010,7.109,P
00350546,2011,7.122,P
00350546,2012,7.586,P
00350546,2013,7.724,P
00350546,2014,7.607,P
05360000,2012,5.125,W
07740020,2006,7.188,P
07740020,2007,7.031,P
07740020,2008,7.083,P
07740020,2009,7.853,P
07740020,2010,8.169,A
07740020,2011,8.345,A
07740020,2012,7.734,P
07740020,2013,8.105,P
07740020,2014,7.381,P
02210005,2006,7.065,P
02210005,2007,7.308,P
02210005,2008,7.472,P
02210005,2009,7.908,P
02210005,2010,7.727,P
02210005,2011,8.15,A
02210005,2012,7.606,P
02210005,2013,8.304,A
02210005,2014,7.5,P
01600320,2012,3.75,NI
01600320,2013,2.917,NI
00570505,2006,5.578,W
00570505,2007,5.897,W
00570505,2008,6.062,W
00570505,2009,6.077,W
00570505,2010,5.966,W
00570505,2011,6.509,P
00570505,2012,6.856,P
00570505,2013,7.055,P
00570505,2014,6.988,P
00490080,2007,7.336,P
00490080,2008,7.378,P
00490080,2009,7.238,P
00490080,2010,7.805,P
00490080,2011,8.079,P
00490080,2012,7.927,P
00440422,2010,7.063,P
00440422,2011,6.629,P
00440422,2012,6.587,P
00440422,2013,6.58,P
00440422,2014,6.275,P
07350505,2006,7.994,P
07350505,2007,7.899,P
07350505,2008,8.1,P
07350505,2009,8.45,A
07350505,2010,8.212,A
07350505,2011,8.382,A
07350505,2012,8.526,A
07350505,2013,8.55,A
07350505,2014,8.581,A
04290010,2008,7.217,P
04290010,2009,7.5,P
04290010,2010,7.337,P
04290010,2011,7.317,P
04290010,2012,6.614,P
04290010,2013,7.91,P
04290010,2014,7.632,P
00350502,2008,5.65,W
00350502,2009,6.332,P
00350502,2006,5.954,W
00350502,2007,5.478,W
05740000,2012,5.636,W
00350578,2006,5.909,W
00350578,2007,5.669,W
00350578,2008,6.087,W
00350578,2009,6.562,P
00350578,2010,6.461,P
00350578,2011,5.753,W
01550310,2007,8.332,A
01550310,2008,8.42,A
01550310,2009,8.775,A
01550310,2010,8.513,A
01550310,2011,8.666,A
01550310,2012,8.8,A
01550310,2013,8.969,A
01550310,2014,8.721,A
00090310,2007,8.217,A
00090310,2008,8.166,A
00090310,2009,8.268,A
00090310,2010,8.288,A
00090310,2011,8.482,A
00090310,2012,8.17,A
00090310,2013,8.122,P
00090310,2014,7.6,P
00790505,2006,7.22,P
00790505,2007,7.815,P
00790505,2008,7.44,P
00790505,2009,7.939,P
00790505,2010,7.977,P
00790505,2011,7.992,P
00790505,2012,8.155,A
00790505,2013,8.595,A
00790505,2014,8.407,A
01490053,2007,5.446,W
00610505,2006,6.089,W
00610505,2007,6.412,P
00610505,2008,6.613,P
00610505,2009,6.75,P
00610505,2010,6.935,P
00610505,2011,6.907,P
00610505,2012,7.344,P
00610505,2013,7.39,P
00610505,2014,7.227,P
07550505,2006,6.6,P
07550505,2007,6.87,P
07550505,2008,6.519,P
07550505,2009,7.011,P
07550505,2010,6.79,P
07550505,2011,7.324,P
07550505,2012,7.162,P
07550505,2013,7.5,P
07550505,2014,7.314,P
04800405,2012,6.176,W
04800405,2013,7.245,P
04800405,2014,7.362,P
00490315,2013,7.596,P
00490315,2014,7.405,P
01490016,2007,4.861,W
01490016,2008,4.95,W
01490016,2009,4.871,W
01490016,2010,4.991,W
01490016,2011,4.878,W
01490016,2012,5.275,W
01490016,2013,5.923,W
01490016,2014,5.634,W
05240000,2012,4.444,W
00070013,2007,6.831,P
00070013,2008,6.736,P
00070013,2009,6.886,P
00070013,2010,6.846,P
00070013,2011,7.049,P
00070013,2012,6.897,P
00070013,2013,7.127,P
00070013,2014,6.783,P
04160305,2007,7.664,P
04160305,2008,7.733,P
04160305,2009,8.312,A
04160305,2010,7.526,P
04160305,2011,8.064,P
04160305,2012,7.462,P
04160305,2013,8.106,P
04160305,2014,7.952,P
02740083,2006,5.797,W
02740083,2007,6.358,P
02740083,2008,6.283,P
02740083,2009,6.47,P
02740083,2010,6.372,P
02740083,2011,6.93,P
02740083,2012,6.185,W
02740083,2013,7.398,P
02740083,2014,6.694,P
06250505,2006,7.523,P
06250505,2007,7.413,P
06250505,2008,7.835,P
06250505,2009,7.932,P
06250505,2010,7.899,P
