name,year,charter,level,lat,long
Cohasset Middle/High School,2014,No,Other,42.2323,-70.8091
Cohasset Middle/High School,2013,No,Other,42.23261,-70.809301
Cohasset Middle/High School,2012,No,Other,42.232307,-70.809113
Cohasset Middle/High School,2011,No,Other,42.231452,-70.808547
Cohasset Middle/High School,2010,No,Other,42.231496,-70.808596
Cohasset Middle/High School,2009,No,Other,42.2315,-70.8086
Cohasset Middle/High School,2008,No,Other,42.2321,-70.80935
Cohasset Middle/High School,2007,No,Other,42.2321,-70.80935
Cohasset Middle/High School,2006,No,Other,42.23065,-70.81008
Cohasset Middle/High School,2005,No,Other,42.23146,-70.80874
Cohasset Middle/High School,2004,No,High,42.230646,-70.810075
Cohasset Middle/High School,2003,No,High,42.230646,-70.810075
Cohasset Middle/High School,2002,No,High,42.230646,-70.810075
Col John Robinson,2014,No,Primary,42.5698,-71.4639
Col John Robinson,2013,No,Primary,42.569799,-71.463933
Col John Robinson,2012,No,Primary,42.569799,-71.463933
Col John Robinson,2011,No,Primary,42.5702,-71.4642
Col John Robinson,2010,No,Primary,42.5702,-71.4642
Col John Robinson,2009,No,Primary,42.5702,-71.4642
Col John Robinson,2008,No,Primary,42.57022,-71.46417
Col John Robinson,2007,No,Primary,42.57022,-71.46417
Col John Robinson,2006,No,Primary,42.56767,-71.46361
Col John Robinson,2005,No,Primary,42.5883,-71.4389
Col John Robinson,2004,No,Primary,42.569936,-71.460653
Col John Robinson,2003,No,Primary,42.569936,-71.460653
Col John Robinson,2002,No,Primary,42.569936,-71.460653
Col Moses Parker School,2014,No,Middle,42.6191,-71.3827
Col Moses Parker School,2013,No,Middle,42.6192,-71.382971
Col Moses Parker School,2012,No,Middle,42.619122,-71.382654
Col Moses Parker School,2011,No,Middle,42.6187,-71.3833
Col Moses Parker School,2010,No,Middle,42.6187,-71.3833
Col Moses Parker School,2009,No,Middle,42.6187,-71.3833
Col Moses Parker School,2008,No,Middle,42.61868,-71.38329
Col Moses Parker School,2007,No,Middle,42.61868,-71.38329
Col Moses Parker School,2006,No,Middle,42.61851,-71.3818
Col Moses Parker School,2005,No,Middle,42.6193,-71.37831
Col Moses Parker School,2004,No,Middle,42.618512,-71.381797
Col Moses Parker School,2003,No,Middle,42.618512,-71.381797
Col Moses Parker School,2002,No,Middle,42.618512,-71.381797
Cold Spring,2014,No,Primary,41.9632,-70.6778
Cold Spring,2013,No,Primary,41.9631,-70.677761
Cold Spring,2012,No,Primary,41.963238,-70.677825
Cold Spring,2011,No,Primary,41.961989,-70.677198
Cold Spring,2010,No,Primary,41.963246,-70.677807
Cold Spring,2009,No,Primary,41.9632,-70.6778
Cold Spring,2008,No,Primary,41.96281,-70.67796
Cold Spring,2007,No,Primary,41.96281,-70.67796
Cold Spring,2006,No,Primary,41.96209,-70.67711
Cold Spring,2005,No,Primary,41.96209,-70.67735
Cold Spring,2004,No,Primary,41.962091,-70.677105
Cold Spring,2003,No,Primary,41.962091,-70.677105
Cold Spring,2002,No,Primary,41.962091,-70.677105
Cold Spring,2014,No,Primary,42.2745,-72.396
Cold Spring,2013,No,Primary,42.27432,-72.394771
Cold Spring,2012,No,Primary,42.2745,-72.39599
Cold Spring,2011,No,Primary,42.2745,-72.396
Cold Spring,2010,No,Other,42.2745,-72.396
Cold Spring,2009,No,Primary,42.2745,-72.396
Cold Spring,2008,No,Primary,42.2745,-72.39599
Cold Spring,2007,No,Primary,42.2745,-72.39599
Cold Spring,2006,No,Primary,42.27424,-72.39849
Cold Spring,2005,No,Primary,42.27284,-72.39801
Cold Spring,2004,No,Primary,42.274241,-72.398491
Cold Spring,2003,No,Primary,42.274241,-72.398491
Cold Spring,2002,No,Primary,42.274241,-72.398491
Collicot,2014,No,Primary,42.2536,-71.0522
Collicot,2013,No,Primary,42.25398,-71.053101
Collicot,2012,No,Primary,42.253601,-71.052249
Collicot,2011,No,Primary,42.253384,-71.051968
Collicot,2010,No,Primary,42.253362,-71.051948
Collicot,2009,No,Primary,42.2534,-71.0519
Collicot,2008,No,Primary,42.25901,-71.08414
Collicot,2007,No,Primary,42.25848,-71.08351
Collicot,2006,No,Primary,42.25896,-71.08395
Collicot,2005,No,Primary,42.2534,-71.05207
Collicot,2004,No,Primary,42.253382,-71.051988
Collicot,2003,No,Primary,42.253382,-71.051988
Collicot,2002,No,Primary,42.253382,-71.051988
Collins Middle,2014,No,Middle,42.5146,-70.9053
Collins Middle,2013,No,Middle,42.51436,-70.904761
Collins Middle,2012,No,Middle,42.514567,-70.905266
Collins Middle,2011,No,Middle,42.5146,-70.9053
Collins Middle,2010,No,Middle,42.5146,-70.9053
Collins Middle,2009,No,Middle,42.5146,-70.9053
Collins Middle,2008,No,Middle,42.51461,-70.90533
Collins Middle,2007,No,Middle,42.51461,-70.90533
Collins Middle,2006,No,Middle,42.51464,-70.90648
Collins Middle,2005,No,Middle,42.51389,-70.90649
Collins Middle,2004,No,Middle,42.514637,-70.906483
Collins Middle,2003,No,Middle,42.514637,-70.906483
Collins Middle,2002,No,Middle,42.514637,-70.906483
Colonial Park,2014,No,Primary,42.4777,-71.0949
Colonial Park,2013,No,Primary,42.46864,-71.085941
Colonial Park,2012,No,Primary,42.477734,-71.094892
Colonial Park,2011,No,Primary,42.468244,-71.084809
Colonial Park,2010,No,Primary,42.468638,-71.085937
Colonial Park,2009,No,Primary,42.4686,-71.0859
Colonial Park,2008,No,Primary,42.48264,-71.09603
Colonial Park,2007,No,Primary,42.48264,-71.09603
Colonial Park,2006,No,Primary,42.48255,-71.09632
Colonial Park,2005,No,Primary,42.48255,-71.09632
Colonial Park,2004,No,Primary,42.482557,-71.096558
Colonial Park,2003,No,Primary,42.482557,-71.096558
Colonial Park,2002,No,Primary,42.482557,-71.096558
Colrain Central,2014,No,Primary,42.6759,-72.6967
Colrain Central,2013,No,Primary,42.6755,-72.697481
Colrain Central,2012,No,Primary,42.67592,-72.69672
Colrain Central,2011,No,Primary,42.675619,-72.696076
Colrain Central,2010,No,Primary,42.67568,-72.696524
Colrain Central,2009,No,Primary,42.6759,-72.6967
Colrain Central,2008,No,Primary,42.67592,-72.69672
Colrain Central,2007,No,Primary,42.67592,-72.69672
Colrain Central,2006,No,Primary,42.67481,-72.69659
Colrain Central,2005,No,Primary,42.67591,-72.69582
Colrain Central,2004,No,Primary,42.674807,-72.696592
Colrain Central,2003,No,Primary,42.674807,-72.696592
Colrain Central,2002,No,Primary,42.674807,-72.696592
Columbus Park,2014,No,Primary,42.2523,-71.8333
Columbus Park,2013,No,Primary,42.25259,-71.832941
Columbus Park,2012,No,Primary,42.252343,-71.833344
Columbus Park,2011,No,Primary,42.252632,-71.832564
Columbus Park,2010,No,Primary,42.252594,-71.832941
Columbus Park,2009,No,Primary,42.2526,-71.8329
Columbus Park,2008,No,Primary,42.25281,-71.8328
Columbus Park,2007,No,Primary,42.25281,-71.8328
Columbus Park,2006,No,Primary,42.25249,-71.83236
Columbus Park,2005,No,Primary,42.25182,-71.83254
Columbus Park,2004,No,Primary,42.252486,-71.832359
Columbus Park,2003,No,Primary,42.252486,-71.832359
Columbus Park,2002,No,Primary,42.252486,-71.832359
Community,2014,No,Primary,41.9801,-71.3343
Community,2013,No,Primary,41.98054,-71.334751
Community,2012,No,Primary,41.98012,-71.33428
Community,2011,No,Primary,41.9801,-71.3343
Community,2010,No,Primary,41.9801,-71.3343
Community,2009,No,Primary,41.9801,-71.3343
Community,2008,No,Primary,41.98012,-71.33428
Community,2007,No,Primary,41.98012,-71.33428
Community,2006,No,Primary,41.98062,-71.33305
Community,2005,No,Primary,41.98026,-71.33342
Community,2004,No,Primary,41.98062,-71.33305
Community,2003,No,Primary,41.98062,-71.33305
Community,2002,No,Primary,41.98062,-71.33305
Community Academy,2014,No,High,42.3089,-71.1037
Community Academy,2013,No,High,42.30893,-71.103661
Community Academy,2012,No,High,42.324464,-71.070845
Community Academy,2011,No,High,42.324156,-71.070712
Community Academy,2010,No,High,42.324432,-71.070892
Community Academy,2009,No,High,42.3244,-71.0709
Community Academy,2008,No,High,42.3243,-71.0707
Community Academy,2007,No,High,42.3243,-71.0707
Community Academy,2006,No,High,42.32427,-71.07073
Community Academy,2005,No,High,42.32436,-71.07062
Community Academy,2004,No,High,42.324268,-71.070728
Community Academy,2003,No,High,42.324268,-71.070728
Community Academy,2002,No,Other,42.324268,-71.070728
Community Academy Of Science And Health,2014,No,High,42.3009,-71.062
Community Academy Of Science And Health,2013,No,High,42.30089,-71.061971
Community Academy Of Science And Health,2012,No,High,42.300659,-71.061228
Community Academy Of Science And Health,2011,No,High,42.263049,-71.117307
Community Academy Of Science And Health,2010,No,High,42.262855,-71.117863
Community Academy Of Science And Health,2009,No,High,42.2628,-71.1179
Community Academy Of Science And Health,2008,No,High,42.26306,-71.11783
Community Academy Of Science And Health,2007,No,High,42.26306,-71.11783
Community Academy Of Science And Health,2006,No,High,42.2635,-71.1178
Community Charter School Of Cambridge,2014,Yes,High,42.3672,-71.0847
Community Charter School Of Cambridge,2013,Yes,High,42.367204,-71.084666
Community Charter School Of Cambridge,2012,Yes,High,42.367204,-71.084666
Community Charter School Of Cambridge,2011,Yes,High,42.3675,-71.0846
Community Charter School Of Cambridge,2010,Yes,High,42.3675,-71.0846
Community Charter School Of Cambridge,2009,Yes,High,42.3675,-71.0846
Community Charter School Of Cambridge,2008,Yes,Other,42.3675,-71.0846
Community Charter School Of Cambridge,2007,Yes,Other,42.3675,-71.0846
Community Charter School Of Cambridge,2006,Yes,Middle,42.3675,-71.0846
Community Day Arlington,2014,No,Primary,42.7175,-71.1746
Community Day Arlington,2013,No,Primary,42.71745,-71.174601
Community Day Charter Public School - Gateway,2014,Yes,Primary,42.6839,-71.1855
Community Day Charter Public School - Gateway,2013,Yes,Primary,42.68388,-71.185481
Community Day Charter Public School - Gateway,2012,Yes,Primary,42.713568,-71.142826
Community Day Charter Public School - Prospect,2014,Yes,Primary,42.7095,-71.1678
Community Day Charter Public School - Prospect,2013,Yes,Primary,42.70951,-71.167791
Community Day Charter Public School - Prospect,2012,Yes,Primary,42.709531,-71.167776
Community Day Charter Public School - Prospect,2011,Yes,Primary,42.709587,-71.167439
Community Day Charter Public School - Prospect,2010,Yes,Primary,42.709513,-71.167794
Community Day Charter Public School - Prospect,2009,Yes,Primary,42.7095,-71.1678
Community Day Charter Public School - Prospect,2008,Yes,Primary,42.70958,-71.1676
Community Day Charter Public School - Prospect,2007,Yes,Primary,42.70958,-71.1676
Community Day Charter Public School - Prospect,2006,Yes,Primary,42.70954,-71.16736
Community Day Charter Public School - Prospect,2005,Yes,Primary,42.70954,-71.1676
Community Day Charter Public School - Prospect,2004,Yes,Primary,42.709542,-71.167361
Community Day Charter Public School - Prospect,2003,Yes,Primary,42.709542,-71.167361
Community Day Charter Public School - Prospect,2002,Yes,Primary,42.709542,-71.167361
Community Day Charter Public School ? R. Kingman W,2014,Yes,Primary,42.6837,-71.1855
Community Day Charter Public School ? R. Kingman W,2013,Yes,Primary,42.685136,-71.186369
Community Day Charter Public School ? R. Kingman W,2012,Yes,Primary,42.713568,-71.142826
Community Education Center,2014,No,Primary,42.6123,-71.3422
Community Education Center,2013,No,Primary,42.61227,-71.342161
Community Education Center,2012,No,Primary,42.611337,-71.341234
Community Education Center,2011,No,Primary,42.611156,-71.342378
Community Education Center,2010,No,Other,42.61113,-71.342364
Community Education Center,2009,No,Primary,42.6111,-71.3424
Comprehensive Grammar School,2014,No,Primary,42.7478,-71.1758
Comprehensive Grammar School,2013,No,Primary,42.74806,-71.173411
Comprehensive Grammar School,2012,No,Primary,42.74778,-71.17576
Comprehensive Grammar School,2011,No,Primary,42.7478,-71.1758
Comprehensive Grammar School,2010,No,Primary,42.7478,-71.1758
Comprehensive Grammar School,2009,No,Primary,42.7478,-71.1758
Comprehensive Grammar School,2008,No,Primary,42.74778,-71.17576
Comprehensive Grammar School,2007,No,Primary,42.74778,-71.17576
Comprehensive Grammar School,2006,No,Primary,42.74809,-71.17201
Comprehensive Grammar School,2005,No,Primary,42.74902,-71.17251
Comprehensive Grammar School,2004,No,Primary,42.748092,-71.172005
Comprehensive Grammar School,2003,No,Primary,42.748092,-71.172005
Comprehensive Grammar School,2002,No,Primary,42.748092,-71.172005
Concord Carlisle High,2014,No,High,42.4483,-71.3467
Concord Carlisle High,2013,No,High,42.44835,-71.348391
Concord Carlisle High,2012,No,High,42.448261,-71.34668
Concord Carlisle High,2011,No,High,42.448343,-71.345867
Concord Carlisle High,2010,No,High,42.447828,-71.346939
Concord Carlisle High,2009,No,High,42.4478,-71.3469
Concord Carlisle High,2008,No,High,42.44836,-71.34656
Concord Carlisle High,2007,No,High,42.44836,-71.34656
Concord Carlisle High,2006,No,High,42.44755,-71.3422
Concord Carlisle High,2005,No,High,42.44855,-71.34298
Concord Carlisle High,2004,No,High,42.447547,-71.342199
Concord Carlisle High,2003,No,High,42.447547,-71.342199
Concord Carlisle High,2002,No,High,42.447547,-71.342199
Concord Middle,2014,No,Middle,42.4403,-71.3954
Concord Middle,2013,No,Middle,42.43953,-71.395611
Concord Middle,2012,No,Middle,42.440268,-71.395426
Concord Middle,2011,No,Middle,42.440838,-71.395863
Concord Middle,2010,No,Middle,42.440382,-71.395358
Concord Middle,2009,No,Middle,42.4404,-71.3954
Concord Middle,2008,No,Middle,42.44037,-71.39513
Concord Middle,2007,No,Middle,42.44037,-71.39513
Concord Middle,2006,No,Middle,42.44176,-71.3943
Concord Middle,2005,No,Middle,42.44087,-71.39548
Concord Middle,2004,No,Middle,42.441764,-71.394295
Concord Middle,2003,No,Middle,42.441764,-71.394295
Concord Middle,2002,No,Middle,42.441764,-71.394295
Consentino Middle School,2014,No,Primary,42.7672,-71.1008
Consentino Middle School,2013,No,Primary,42.767166,-71.100764
Consentino Middle School,2012,No,Primary,42.767166,-71.100764
Consentino Middle School,2011,No,Middle,42.7703,-71.103
Consentino Middle School,2010,No,Middle,42.7703,-71.103
Consentino Middle School,2009,No,Middle,42.7703,-71.103
Consentino Middle School,2008,No,Middle,42.77033,-71.10302
Consentino Middle School,2007,No,Middle,42.77033,-71.10302
Consentino Middle School,2006,No,Middle,42.77306,-71.10037
Consentino Middle School,2005,No,Middle,42.77002,-71.10419
Consentino Middle School,2004,No,Middle,42.773057,-71.100373
Consentino Middle School,2003,No,Middle,42.773057,-71.100373
Consentino Middle School,2002,No,Middle,42.773057,-71.100373
Conservatory Lab Charter School,2014,Yes,Primary,42.3522,-71.153
Conservatory Lab Charter School,2013,Yes,Primary,42.35277,-71.152431
Conservatory Lab Charter School,2012,Yes,Primary,42.352247,-71.153
Conservatory Lab Charter School,2011,Yes,Primary,42.352014,-71.153188
Conservatory Lab Charter School,2010,Yes,Primary,42.352428,-71.152973
Conservatory Lab Charter School,2009,Yes,Primary,42.3524,-71.153
Conservatory Lab Charter School,2008,Yes,Primary,42.3522,-71.15281
Conservatory Lab Charter School,2007,Yes,Primary,42.3522,-71.15281
Conservatory Lab Charter School,2006,Yes,Primary,42.35194,-71.15309
Conservatory Lab Charter School,2005,Yes,Primary,42.35214,-71.15296
Conservatory Lab Charter School,2004,Yes,Primary,42.351935,-71.153091
Conservatory Lab Charter School,2003,Yes,Primary,42.351935,-71.153091
Conservatory Lab Charter School,2002,Yes,Primary,42.342305,-71.056228
Converse Middle,2014,No,Middle,42.1603,-72.3255
Converse Middle,2013,No,Middle,42.15992,-72.326641
Converse Middle,2012,No,Middle,42.160331,-72.325514
Converse Middle,2011,No,Middle,42.159588,-72.327142
Converse Middle,2010,No,Middle,42.159973,-72.326552
Converse Middle,2009,No,Middle,42.16,-72.3266
Converse Middle,2008,No,Middle,42.15998,-72.32636
Converse Middle,2007,No,Middle,42.15998,-72.32636
Converse Middle,2006,No,Middle,42.16002,-72.32778
Converse Middle,2005,No,Middle,42.16016,-72.32768
Converse Middle,2004,No,Middle,42.160015,-72.327783
Converse Middle,2003,No,Middle,42.160015,-72.327783
Converse Middle,2002,No,Middle,42.160015,-72.327783
Conway Grammar,2014,No,Primary,42.5092,-72.6731
Conway Grammar,2013,No,Primary,42.509,-72.673291
Conway Grammar,2012,No,Primary,42.50919,-72.67305
Conway Grammar,2011,No,Primary,42.50891,-72.673445
Conway Grammar,2010,No,Primary,42.509,-72.673286
Conway Grammar,2009,No,Primary,42.5092,-72.6731
Conway Grammar,2008,No,Primary,42.50919,-72.67305
Conway Grammar,2007,No,Primary,42.50919,-72.67305
Conway Grammar,2006,No,Primary,42.50907,-72.67567
Conway Grammar,2005,No,Primary,42.50915,-72.67528
Conway Grammar,2004,No,Primary,42.50915,-72.67528
Conway Grammar,2003,No,Primary,42.50915,-72.67528
Conway Grammar,2002,No,Primary,42.50915,-72.67528
Cornelius M Callahan,2014,No,Primary,42.1955,-71.1907
Cornelius M Callahan,2013,No,Primary,42.19604,-71.190631
Cornelius M Callahan,2012,No,Primary,42.1955,-71.19066
Cornelius M Callahan,2011,No,Primary,42.1955,-71.1907
Cornelius M Callahan,2010,No,Primary,42.1955,-71.1907
Cornelius M Callahan,2009,No,Primary,42.1955,-71.1907
Cornelius M Callahan,2008,No,Primary,42.1955,-71.19066
Cornelius M Callahan,2007,No,Primary,42.1955,-71.19066
Cornelius M Callahan,2006,No,Primary,42.19625,-71.19189
Cornelius M Callahan,2005,No,Primary,42.19717,-71.19308
Cornelius M Callahan,2004,No,Primary,42.196249,-71.191894
Cornelius M Callahan,2003,No,Primary,42.196249,-71.191894
Cornelius M Callahan,2002,No,Primary,42.196249,-71.191894
Cottage Street,2014,No,Primary,42.1188,-71.1717
Cottage Street,2013,No,Primary,42.118828,-71.171728
Cottage Street,2012,No,Primary,42.118828,-71.171728
Cottage Street,2011,No,Primary,42.119,-71.1722
Cottage Street,2010,No,Primary,42.119,-71.1722
Cottage Street,2009,No,Primary,42.119,-71.1722
Cottage Street,2008,No,Primary,42.11895,-71.17225
Cottage Street,2007,No,Primary,42.11895,-71.17225
Cottage Street,2006,No,Primary,42.11929,-71.17305
Cottage Street,2005,No,Primary,42.11902,-71.17306
Cottage Street,2004,No,Primary,42.119289,-71.173053
Cottage Street,2003,No,Primary,42.119289,-71.173053
Cottage Street,2002,No,Primary,42.119289,-71.173053
Cotuit Elem,2014,No,Primary,41.6238,-70.4415
Cotuit Elem,2013,No,Primary,41.62384,-70.44151
Cotuit Elem,2012,No,Primary,41.62384,-70.44151
Cotuit Elem,2011,No,Primary,41.62303,-70.44175
Cotuit Elem,2010,No,Primary,41.6232,-70.44188
Cotuit Elem,2009,No,Primary,41.623031,-70.441751
Cotuit Elem,2008,No,Primary,41.623031,-70.441751
Cotuit Elem,2007,No,Primary,41.623047,-70.441759
Coughlin,2014,No,Primary,41.68467,-71.12761
Coughlin,2013,No,Primary,41.68467,-71.12761
Coughlin,2012,No,Primary,41.68483,-71.12798
Coughlin,2011,No,Primary,41.68499,-71.12751
Coughlin,2010,No,Primary,41.684826,-71.127978
Coughlin,2009,No,Primary,41.684826,-71.127978
Coughlin,2008,No,Primary,41.684826,-71.127978
Country,2014,No,Primary,42.3633,-71.2963
Country,2013,No,Primary,42.363251,-71.29628
Country,2012,No,Primary,42.363251,-71.29628
Country,2011,No,Primary,42.362791,-71.293871
Country,2010,No,Primary,42.362765,-71.293873
Country,2009,No,Primary,42.3628,-71.2939
Country,2008,No,Primary,42.36248,-71.29491
Country,2007,No,Primary,42.36307,-71.29632
Country,2006,No,Primary,42.36325,-71.29392
Country,2005,No,Primary,42.3621,-71.29252
Country,2004,No,Primary,42.363107,-71.294815
Country,2003,No,Primary,42.363107,-71.294815
Country,2002,No,Primary,42.363107,-71.294815
Countryside,2014,No,Primary,42.3131,-71.2024
Countryside,2013,No,Primary,42.31338,-71.202891
Countryside,2012,No,Primary,42.31314,-71.20238
Countryside,2011,No,Primary,42.313359,-71.201933
Countryside,2010,No,Primary,42.313424,-71.202616
Countryside,2009,No,Primary,42.3134,-71.2026
Countryside,2008,No,Primary,42.31314,-71.20238
Countryside,2007,No,Primary,42.31314,-71.20238
Countryside,2006,No,Primary,42.31246,-71.20212
Countryside,2005,No,Primary,42.31318,-71.20215
Countryside,2004,No,Primary,42.312455,-71.202121
Countryside,2003,No,Primary,42.312455,-71.202121
Countryside,2002,No,Primary,42.312455,-71.202121
Cove Elementary,2014,No,Primary,42.5562,-70.858
Cove Elementary,2013,No,Primary,42.55622,-70.858361
Cove Elementary,2012,No,Primary,42.556208,-70.85801
Cove Elementary,2011,No,Primary,42.5563,-70.8582
Cove Elementary,2010,No,Primary,42.5563,-70.8582
Cove Elementary,2009,No,Primary,42.5563,-70.8582
Cove Elementary,2008,No,Primary,42.55633,-70.8582
Cove Elementary,2007,No,Primary,42.55633,-70.8582
Cove Elementary,2006,No,Primary,42.55499,-70.8572
Cove Elementary,2005,No,Primary,42.55522,-70.85719
Cove Elementary,2004,No,Primary,42.554989,-70.857201
Cove Elementary,2003,No,Primary,42.554989,-70.857201
Cove Elementary,2002,No,Primary,42.554989,-70.857201
Cowing Early Childhood,2014,No,Primary,42.1055,-72.6207
Cowing Early Childhood,2013,No,Primary,42.105525,-72.620778
Craneville,2014,No,Primary,42.4755,-73.1769
Craneville,2013,No,Primary,42.475545,-73.176882
Craneville,2012,No,Primary,42.475545,-73.176882
Craneville,2011,No,Primary,42.4758,-73.1772
Craneville,2010,No,Primary,42.4758,-73.1772
Craneville,2009,No,Primary,42.4758,-73.1772
Craneville,2008,No,Primary,42.47576,-73.17719
Craneville,2007,No,Primary,42.47576,-73.17719
Craneville,2006,No,Primary,42.47508,-73.17549
Craneville,2005,No,Primary,42.47528,-73.17573
Craneville,2004,No,Primary,42.475083,-73.175493
Craneville,2003,No,Primary,42.475083,-73.175493
Craneville,2002,No,Primary,42.475083,-73.175493
Crocker Elementary,2014,No,Primary,42.604,-71.8066
Crocker Elementary,2013,No,Primary,42.60394,-71.806471
Crocker Elementary,2012,No,Primary,42.603995,-71.806594
Crocker Elementary,2011,No,Primary,42.603132,-71.805882
Crocker Elementary,2010,No,Primary,42.603636,-71.806753
Crocker Elementary,2009,No,Primary,42.6036,-71.8068
Crocker Elementary,2008,No,Primary,42.60343,-71.80582
Crocker Elementary,2007,No,Primary,42.60343,-71.80582
Crocker Elementary,2006,No,Primary,42.60179,-71.80503
Crocker Elementary,2005,No,Primary,42.60148,-71.80506
Crocker Elementary,2004,No,Primary,42.601794,-71.805031
Crocker Elementary,2003,No,Primary,42.601794,-71.805031
Crocker Elementary,2002,No,Primary,42.601794,-71.805031
Crocker Farm Elementary,2014,No,Primary,42.3473,-72.5175
Crocker Farm Elementary,2013,No,Primary,42.3473,-72.517351
Crocker Farm Elementary,2012,No,Primary,42.347276,-72.517505
Crocker Farm Elementary,2011,No,Primary,42.3472,-72.5176
Crocker Farm Elementary,2010,No,Primary,42.3472,-72.5176
Crocker Farm Elementary,2009,No,Primary,42.3472,-72.5176
Crocker Farm Elementary,2008,No,Primary,42.34718,-72.5176
Crocker Farm Elementary,2007,No,Primary,42.34718,-72.5176
Crocker Farm Elementary,2006,No,Primary,42.34721,-72.52035
Crocker Farm Elementary,2005,No,Primary,42.34636,-72.52022
Crocker Farm Elementary,2004,No,Primary,42.347207,-72.520351
Crocker Farm Elementary,2003,No,Primary,42.347207,-72.520351
Crocker Farm Elementary,2002,No,Primary,42.347207,-72.520351
Crosby,2014,No,Primary,42.4492,-73.2732
Crosby,2013,No,Primary,42.44805,-73.272581
Crosby,2012,No,Primary,42.449196,-73.273185
Crosby,2011,No,Primary,42.451119,-73.271552
Crosby,2010,No,Primary,42.44817,-73.272252
Crosby,2009,No,Primary,42.4482,-73.2723
Crosby,2008,No,Primary,42.44954,-73.27283
Crosby,2007,No,Primary,42.44954,-73.27283
Crosby,2006,No,Primary,42.4512,-73.27374
Crosby,2005,No,Primary,42.45121,-73.27375
Crosby,2004,No,Primary,42.451203,-73.273741
Crosby,2003,No,Primary,42.451203,-73.273741
Crosby,2002,No,Primary,42.451203,-73.273741
Crowell,2014,No,Primary,42.7667,-71.054
Crowell,2013,No,Primary,42.76663,-71.053861
Crowell,2012,No,Primary,42.766744,-71.053976
Crowell,2011,No,Primary,42.766469,-71.053937
Crowell,2010,No,Primary,42.766611,-71.053832
Crowell,2009,No,Primary,42.7666,-71.0538
Crowell,2008,No,Primary,42.7668,-71.0542
Crowell,2007,No,Primary,42.7668,-71.0542
Crowell,2006,No,Primary,42.76679,-71.0542
Crowell,2005,No,Primary,42.76673,-71.05412
Crowell,2004,No,Primary,42.766788,-71.054201
Crowell,2003,No,Primary,42.766788,-71.054201
Crowell,2002,No,Primary,42.766788,-71.054201
Cummings,2014,No,Primary,42.3853,-71.09897
Cummings,2013,No,Primary,42.38485,-71.09901
Cummings,2012,No,Primary,42.38485,-71.09918
Cummings,2011,No,Primary,42.384847,-71.099013
Cummings,2010,No,Primary,42.384847,-71.099013
Cummings,2009,No,Primary,42.385405,-71.099556
Cunniff,2014,No,Primary,42.3766,-71.1993
Cunniff,2013,No,Primary,42.376552,-71.199274
Cunniff,2012,No,Primary,42.376552,-71.199274
Cunniff,2011,No,Primary,42.3768,-71.1993
Cunniff,2010,No,Primary,42.3768,-71.1993
Cunniff,2009,No,Primary,42.3768,-71.1993
Cunniff,2008,No,Primary,42.37676,-71.19935
Cunniff,2007,No,Primary,42.37676,-71.19935
Cunniff,2006,No,Primary,42.37834,-71.20193
Cunniff,2005,No,Primary,42.37703,-71.19906
Cunniff,2004,No,Primary,42.378343,-71.201926
Cunniff,2003,No,Primary,42.378343,-71.201926
Cunniff,2002,No,Primary,42.378343,-71.201926
Cunningham School,2014,No,Primary,42.2531,-71.0532
Cunningham School,2013,No,Primary,42.253088,-71.053218
Cunningham School,2012,No,Primary,42.253088,-71.053218
Cunningham School,2011,No,Primary,42.252478,-71.053367
Cunningham School,2010,No,Primary,42.252453,-71.053341
Cunningham School,2009,No,Primary,42.2525,-71.0533
Cunningham School,2008,No,Primary,42.25901,-71.08414
Cunningham School,2007,No,Primary,42.25875,-71.08364
Cunningham School,2006,No,Primary,42.25896,-71.08395
Cunningham School,2005,No,Primary,42.25253,-71.0534
Cunningham School,2004,No,Primary,42.252522,-71.05342
Cunningham School,2003,No,Primary,42.252522,-71.05342
Cunningham School,2002,No,Primary,42.252522,-71.05342
Curley K-8 School,2014,No,Primary,42.3185,-71.1131
Curley K-8 School,2013,No,Primary,42.31862,-71.113601
Curley K-8 School,2012,No,Primary,42.318547,-71.113053
Curley K-8 School,2011,No,Primary,42.318298,-71.112481
Curley K-8 School,2010,No,Primary,42.318721,-71.113574
Curley K-8 School,2009,No,Primary,42.3187,-71.1136
Curley K-8 School,2008,No,Primary,42.31845,-71.1124
Curtis Guild,2014,No,Primary,42.3885,-71.0041
Curtis Guild,2013,No,Primary,42.388492,-71.004144
Curtis Guild,2012,No,Primary,42.388492,-71.004144
Curtis Guild,2011,No,Primary,42.3886,-71.0043
Curtis Guild,2010,No,Primary,42.3886,-71.0043
Curtis Guild,2009,No,Primary,42.3886,-71.0043
Curtis Guild,2008,No,Primary,42.3886,-71.0043
Curtis Guild,2007,No,Primary,42.3886,-71.0043
Curtis Guild,2006,No,Primary,42.38859,-71.00433
Curtis Guild,2005,No,Primary,42.38856,-71.00413
Curtis Guild,2004,No,Primary,42.388586,-71.00433
Curtis Guild,2003,No,Primary,42.388586,-71.00433
Curtis Guild,2002,No,Primary,42.388586,-71.00433
Curtis-Tufts,2014,No,High,42.4023,-71.107
Curtis-Tufts,2013,No,High,42.40288,-71.107211
Curtis-Tufts,2012,No,High,42.402317,-71.107013
Curtis-Tufts,2011,No,High,42.40295,-71.106926
Curtis-Tufts,2010,No,High,42.40288,-71.107206
Curtis-Tufts,2009,No,High,42.4029,-71.1072
Curtis-Tufts,2008,No,High,42.40268,-71.10726
